,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
235,2019-07-07,5,6,2,6,11
236,2019-07-14,5,7,2,3,10
237,2019-07-21,5,9,2,3,12
238,2019-07-28,4,10,1,4,11
239,2019-08-04,6,9,1,4,11
240,2019-08-11,5,8,2,3,14
241,2019-08-18,6,5,2,4,18
242,2019-08-25,4,5,1,4,19
243,2019-09-01,4,8,2,4,16
244,2019-09-08,2,10,1,5,18
245,2019-09-15,4,6,2,4,18
246,2019-09-22,2,5,3,3,17
247,2019-09-29,4,7,2,3,14
248,2019-10-06,3,9,2,5,13
249,2019-10-13,3,6,2,3,16
250,2019-10-20,4,3,2,4,18
251,2019-10-27,3,3,1,4,18
252,2019-11-03,4,7,3,4,19
253,2019-11-10,2,14,2,3,15
254,2019-11-17,5,5,3,3,18
255,2019-11-24,4,6,2,4,13
256,2019-12-01,3,9,0,3,16
257,2019-12-08,2,8,1,4,17
258,2019-12-15,2,3,1,4,13
259,2019-12-22,3,3,2,4,10
260,2019-12-29,4,3,3,3,13
