,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
222,2019-04-07,30,0,0,0,0
223,2019-04-14,23,14,0,0,0
224,2019-04-21,0,23,16,0,0
225,2019-04-28,28,35,0,0,0
226,2019-05-05,0,0,17,0,0
227,2019-05-12,34,0,25,0,0
228,2019-05-19,29,12,0,0,0
229,2019-05-26,14,0,0,0,0
230,2019-06-02,42,87,0,0,0
231,2019-06-09,0,33,0,0,0
232,2019-06-16,25,19,0,0,0
233,2019-06-23,0,29,19,0,0
234,2019-06-30,17,12,16,0,0
235,2019-07-07,0,0,18,0,0
236,2019-07-14,17,51,16,0,0
237,2019-07-21,0,10,0,0,0
238,2019-07-28,28,15,0,0,0
239,2019-08-04,28,26,0,0,0
240,2019-08-11,25,0,14,0,0
241,2019-08-18,21,0,0,0,0
242,2019-08-25,20,12,11,0,0
243,2019-09-01,0,0,0,0,0
244,2019-09-08,0,28,14,0,0
245,2019-09-15,23,15,11,0,0
246,2019-09-22,0,19,0,0,0
247,2019-09-29,36,0,0,0,0
248,2019-10-06,39,47,0,0,0
249,2019-10-13,0,13,0,0,0
250,2019-10-20,22,0,0,0,0
251,2019-10-27,0,21,9,0,0
252,2019-11-03,0,17,0,0,0
253,2019-11-10,0,23,0,0,0
254,2019-11-17,15,0,13,0,0
255,2019-11-24,0,13,11,0,0
256,2019-12-01,0,0,0,0,0
257,2019-12-08,0,0,0,0,0
258,2019-12-15,17,0,0,0,0
259,2019-12-22,11,26,0,0,0
260,2019-12-29,0,17,13,0,0
