,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
165,2018-03-04,18,0,14,9,29
166,2018-03-11,16,0,5,17,20
167,2018-03-18,11,0,7,17,28
168,2018-03-25,15,0,9,14,34
169,2018-04-01,6,0,8,17,41
170,2018-04-08,6,0,3,21,43
171,2018-04-15,8,0,5,15,32
172,2018-04-22,15,0,7,10,39
173,2018-04-29,6,0,11,17,35
174,2018-05-06,0,11,19,18,22
175,2018-05-13,17,28,9,10,18
176,2018-05-20,11,6,14,9,29
177,2018-05-27,4,20,18,12,31
178,2018-06-03,13,12,9,0,34
179,2018-06-10,8,12,22,22,26
180,2018-06-17,14,12,47,9,29
181,2018-06-24,15,7,22,29,27
182,2018-07-01,3,17,18,14,19
183,2018-07-08,14,18,11,5,18
184,2018-07-15,4,13,0,20,31
185,2018-07-22,9,11,10,12,21
186,2018-07-29,14,9,0,10,29
187,2018-08-05,6,20,8,18,28
188,2018-08-12,15,7,7,18,19
189,2018-08-19,4,16,0,0,23
190,2018-08-26,7,7,10,16,19
191,2018-09-02,13,13,13,20,44
192,2018-09-09,11,8,0,13,30
193,2018-09-16,13,8,4,16,35
194,2018-09-23,0,10,8,27,22
195,2018-09-30,4,8,8,4,29
196,2018-10-07,0,0,15,10,25
197,2018-10-14,0,0,3,0,33
198,2018-10-21,9,18,4,6,28
199,2018-10-28,8,8,5,10,34
200,2018-11-04,6,0,3,0,33
201,2018-11-11,11,15,4,30,20
202,2018-11-18,25,9,10,4,25
203,2018-11-25,63,16,5,22,30
204,2018-12-02,13,5,0,10,36
205,2018-12-09,13,9,0,14,30
206,2018-12-16,22,6,0,9,29
207,2018-12-23,12,7,6,7,7
208,2018-12-30,20,15,3,12,28
209,2019-01-06,7,0,7,14,35
210,2019-01-13,3,9,14,4,37
211,2019-01-20,7,18,9,10,22
212,2019-01-27,9,7,0,5,28
213,2019-02-03,12,16,5,8,32
214,2019-02-10,4,16,13,6,26
215,2019-02-17,8,13,9,14,31
216,2019-02-24,16,8,7,19,32
217,2019-03-03,13,23,6,13,31
218,2019-03-10,13,16,0,10,29
219,2019-03-17,15,20,3,3,41
220,2019-03-24,23,22,6,20,21
221,2019-03-31,20,32,4,0,16
222,2019-04-07,9,13,10,0,37
223,2019-04-14,7,12,9,7,27
224,2019-04-21,16,21,4,6,37
225,2019-04-28,21,10,0,0,21
226,2019-05-05,11,17,0,6,25
227,2019-05-12,25,12,8,18,30
228,2019-05-19,23,29,7,4,32
229,2019-05-26,11,26,8,11,34
230,2019-06-02,10,8,12,9,27
231,2019-06-09,19,34,10,0,26
232,2019-06-16,25,30,6,9,19
233,2019-06-23,22,16,6,14,26
234,2019-06-30,28,25,0,7,23
235,2019-07-07,69,24,8,8,19
236,2019-07-14,11,12,7,13,18
237,2019-07-21,11,19,0,8,22
238,2019-07-28,8,21,0,6,36
239,2019-08-04,12,31,0,4,18
240,2019-08-11,14,26,0,5,28
241,2019-08-18,12,10,4,9,24
242,2019-08-25,13,17,6,16,25
243,2019-09-01,9,22,0,0,36
244,2019-09-08,6,21,9,7,41
245,2019-09-15,12,17,6,10,43
246,2019-09-22,14,3,6,5,32
247,2019-09-29,12,14,4,8,35
248,2019-10-06,4,19,13,12,39
249,2019-10-13,8,14,4,7,34
250,2019-10-20,8,12,9,7,42
251,2019-10-27,16,6,8,0,37
252,2019-11-03,18,14,10,5,33
253,2019-11-10,10,32,0,0,26
254,2019-11-17,8,12,6,8,36
255,2019-11-24,8,11,7,10,42
256,2019-12-01,8,22,6,4,39
257,2019-12-08,11,14,3,6,28
258,2019-12-15,11,4,7,8,40
259,2019-12-22,4,9,10,6,23
260,2019-12-29,9,12,22,8,47
