,date,Ed Sheeran,Guns N' Roses,Coldplay,Metallica,Alphabet
231,2019-06-09,9,7,2,6,17
232,2019-06-16,14,5,3,5,16
233,2019-06-23,13,4,2,5,13
234,2019-06-30,15,5,3,5,11
235,2019-07-07,24,5,3,5,14
236,2019-07-14,22,5,2,5,15
237,2019-07-21,17,4,2,5,15
238,2019-07-28,12,5,2,7,19
239,2019-08-04,14,4,2,9,22
240,2019-08-11,9,3,2,9,21
241,2019-08-18,12,6,1,8,23
242,2019-08-25,11,3,4,8,22
243,2019-09-01,9,5,3,6,20
244,2019-09-08,9,4,5,5,23
245,2019-09-15,9,4,1,6,19
246,2019-09-22,10,6,1,8,26
247,2019-09-29,8,5,3,8,21
248,2019-10-06,8,3,2,10,19
249,2019-10-13,9,9,4,8,22
250,2019-10-20,6,6,4,7,21
251,2019-10-27,7,3,4,8,21
252,2019-11-03,9,4,5,7,24
253,2019-11-10,8,2,2,6,22
254,2019-11-17,7,3,7,7,21
255,2019-11-24,8,4,7,6,16
256,2019-12-01,8,4,6,5,21
257,2019-12-08,5,3,3,6,18
258,2019-12-15,10,4,3,6,22
259,2019-12-22,11,3,4,5,15
260,2019-12-29,9,3,1,6,16
