,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
77,2016-06-26,30,0,19,0,20
78,2016-07-03,0,0,0,0,55
79,2016-07-10,15,0,54,0,12
80,2016-07-17,0,23,14,0,17
81,2016-07-24,25,0,0,12,48
82,2016-07-31,13,0,0,0,57
83,2016-08-07,0,0,16,24,35
84,2016-08-14,14,0,18,0,39
85,2016-08-21,0,15,0,0,34
86,2016-08-28,12,24,0,22,57
87,2016-09-04,36,0,0,0,35
88,2016-09-11,0,0,0,31,42
89,2016-09-18,9,31,26,0,42
90,2016-09-25,13,10,0,0,19
91,2016-10-02,23,0,20,0,47
92,2016-10-09,0,14,0,31,57
93,2016-10-16,13,0,12,27,41
94,2016-10-23,0,0,0,10,57
95,2016-10-30,0,0,10,13,18
96,2016-11-06,13,9,0,9,29
97,2016-11-13,0,18,12,38,31
98,2016-11-20,0,0,0,31,39
99,2016-11-27,29,15,0,0,32
100,2016-12-04,36,0,0,14,38
101,2016-12-11,0,27,0,28,33
102,2016-12-18,28,19,0,38,21
103,2016-12-25,17,15,14,51,13
104,2017-01-01,0,0,16,0,23
105,2017-01-08,21,0,56,49,53
106,2017-01-15,0,29,42,14,32
107,2017-01-22,31,11,20,17,25
108,2017-01-29,24,0,18,27,35
109,2017-02-05,17,0,15,45,28
110,2017-02-12,28,0,0,99,24
111,2017-02-19,33,19,17,34,42
112,2017-02-26,18,13,0,45,53
113,2017-03-05,19,0,0,36,55
114,2017-03-12,0,13,31,26,41
115,2017-03-19,12,0,38,28,38
116,2017-03-26,11,51,0,23,39
117,2017-04-02,0,0,0,24,32
118,2017-04-09,10,29,14,0,38
119,2017-04-16,0,21,19,16,40
120,2017-04-23,24,0,0,25,50
121,2017-04-30,0,11,0,13,35
122,2017-05-07,41,13,0,23,28
123,2017-05-14,11,0,46,29,55
124,2017-05-21,9,18,33,23,20
125,2017-05-28,20,0,16,18,0
126,2017-06-04,0,20,11,16,39
127,2017-06-11,23,0,28,12,35
128,2017-06-18,0,0,12,14,41
129,2017-06-25,16,37,30,13,53
130,2017-07-02,11,10,30,12,33
131,2017-07-09,0,0,0,18,50
132,2017-07-16,22,0,16,0,0
133,2017-07-23,33,0,13,20,16
134,2017-07-30,18,27,15,24,21
135,2017-08-06,20,17,36,0,22
136,2017-08-13,13,22,9,33,18
137,2017-08-20,31,0,0,21,13
138,2017-08-27,0,21,22,0,37
139,2017-09-03,12,30,35,16,50
140,2017-09-10,9,10,0,14,41
141,2017-09-17,0,10,38,0,58
142,2017-09-24,0,17,23,36,29
143,2017-10-01,0,43,16,0,39
144,2017-10-08,21,11,14,35,18
145,2017-10-15,0,49,18,30,27
146,2017-10-22,16,20,0,0,49
147,2017-10-29,0,15,9,8,48
148,2017-11-05,20,24,0,38,35
149,2017-11-12,13,18,20,0,36
150,2017-11-19,10,63,16,17,38
151,2017-11-26,8,31,15,21,40
152,2017-12-03,0,14,30,23,36
153,2017-12-10,0,22,9,36,32
154,2017-12-17,24,0,0,9,40
155,2017-12-24,0,24,0,14,50
156,2017-12-31,9,10,40,25,38
157,2018-01-07,25,16,0,24,34
158,2018-01-14,15,17,0,13,36
159,2018-01-21,12,7,0,37,53
160,2018-01-28,17,41,67,91,61
161,2018-02-04,26,80,0,42,37
162,2018-02-11,37,36,0,35,36
163,2018-02-18,14,16,9,0,22
164,2018-02-25,0,17,0,13,36
165,2018-03-04,20,12,11,23,51
166,2018-03-11,0,9,0,27,51
167,2018-03-18,0,30,0,28,54
168,2018-03-25,15,27,21,14,30
169,2018-04-01,36,25,0,27,43
170,2018-04-08,29,32,14,0,37
171,2018-04-15,12,23,11,22,20
172,2018-04-22,12,12,14,16,38
173,2018-04-29,15,30,0,17,32
174,2018-05-06,20,36,16,13,39
175,2018-05-13,0,13,9,15,27
176,2018-05-20,0,0,0,0,41
177,2018-05-27,19,26,12,0,26
178,2018-06-03,12,0,16,0,26
179,2018-06-10,24,14,32,0,31
180,2018-06-17,14,0,20,27,0
181,2018-06-24,0,0,0,0,41
182,2018-07-01,28,26,10,13,71
183,2018-07-08,14,0,14,0,9
184,2018-07-15,28,0,0,0,9
185,2018-07-22,24,16,0,0,31
186,2018-07-29,23,0,12,0,27
187,2018-08-05,17,0,0,0,19
188,2018-08-12,0,15,11,15,39
189,2018-08-19,19,9,12,0,55
190,2018-08-26,35,8,0,0,0
191,2018-09-02,10,0,17,28,57
192,2018-09-09,19,13,18,12,55
193,2018-09-16,10,8,0,37,31
194,2018-09-23,0,19,12,10,44
195,2018-09-30,9,26,14,0,26
196,2018-10-07,28,8,20,16,41
197,2018-10-14,15,20,22,0,49
198,2018-10-21,0,60,0,18,34
199,2018-10-28,0,0,0,0,39
200,2018-11-04,0,18,0,0,31
201,2018-11-11,0,19,0,11,61
202,2018-11-18,0,9,0,35,50
203,2018-11-25,31,8,8,28,57
204,2018-12-02,14,21,0,10,60
205,2018-12-09,12,0,52,16,33
206,2018-12-16,22,10,12,17,0
207,2018-12-23,23,15,0,0,40
208,2018-12-30,26,13,0,14,29
209,2019-01-06,0,30,10,0,9
210,2019-01-13,36,20,0,15,33
211,2019-01-20,0,28,26,15,55
212,2019-01-27,20,39,12,0,40
213,2019-02-03,0,34,0,0,51
214,2019-02-10,22,18,10,22,25
215,2019-02-17,11,7,0,38,29
216,2019-02-24,30,8,0,11,35
217,2019-03-03,11,15,0,17,41
218,2019-03-10,35,18,11,0,0
219,2019-03-17,12,19,20,7,31
220,2019-03-24,25,0,12,11,52
221,2019-03-31,16,21,0,12,34
222,2019-04-07,0,10,0,22,24
223,2019-04-14,14,9,0,20,100
224,2019-04-21,31,53,0,0,17
225,2019-04-28,16,29,28,13,17
226,2019-05-05,25,33,14,0,13
227,2019-05-12,0,15,12,0,41
228,2019-05-19,34,27,27,0,52
229,2019-05-26,0,31,0,33,24
230,2019-06-02,13,13,11,13,33
231,2019-06-09,21,16,19,0,31
232,2019-06-16,19,10,0,0,14
233,2019-06-23,46,29,0,14,22
234,2019-06-30,26,15,0,0,28
235,2019-07-07,42,0,0,0,29
236,2019-07-14,25,9,0,12,10
237,2019-07-21,22,34,12,0,42
238,2019-07-28,30,0,0,10,38
239,2019-08-04,0,19,0,9,34
240,2019-08-11,28,24,14,0,12
241,2019-08-18,16,0,0,0,30
242,2019-08-25,53,8,0,0,22
243,2019-09-01,0,41,0,10,32
244,2019-09-08,11,25,0,0,82
245,2019-09-15,0,14,17,19,36
246,2019-09-22,10,16,0,14,44
247,2019-09-29,9,13,19,10,36
248,2019-10-06,37,34,0,0,47
249,2019-10-13,0,8,0,9,33
250,2019-10-20,29,11,0,12,37
251,2019-10-27,9,15,16,19,38
252,2019-11-03,31,19,20,28,47
253,2019-11-10,19,53,20,9,36
254,2019-11-17,16,17,0,9,45
255,2019-11-24,0,25,0,13,26
256,2019-12-01,8,0,0,0,36
257,2019-12-08,10,23,0,0,44
258,2019-12-15,0,0,0,22,27
259,2019-12-22,0,22,0,0,35
260,2019-12-29,0,13,23,0,74
