,date,Ed Sheeran,Guns N' Roses,Coldplay,Metallica,Alphabet
163,2018-02-18,31,4,4,6,22
164,2018-02-25,25,3,4,32,19
165,2018-03-04,26,5,4,11,19
166,2018-03-11,22,2,4,9,18
167,2018-03-18,18,2,3,9,22
168,2018-03-25,19,4,5,8,16
169,2018-04-01,18,3,4,8,16
170,2018-04-08,15,3,3,8,20
171,2018-04-15,16,4,4,6,20
172,2018-04-22,16,3,4,7,17
173,2018-04-29,16,6,4,8,17
174,2018-05-06,0,5,0,7,17
175,2018-05-13,0,4,0,6,17
176,2018-05-20,0,3,0,7,15
177,2018-05-27,0,5,0,4,19
178,2018-06-03,0,4,0,7,16
179,2018-06-10,0,4,0,7,13
180,2018-06-17,0,5,0,6,15
181,2018-06-24,0,5,0,7,16
182,2018-07-01,0,4,0,8,13
183,2018-07-08,0,3,0,6,14
184,2018-07-15,0,4,0,6,15
185,2018-07-22,0,5,0,7,15
186,2018-07-29,0,3,0,8,15
187,2018-08-05,0,4,0,8,15
188,2018-08-12,0,4,0,8,13
189,2018-08-19,0,2,0,8,14
190,2018-08-26,0,3,0,7,21
191,2018-09-02,0,3,0,12,20
192,2018-09-09,0,3,0,7,20
193,2018-09-16,0,4,0,6,24
194,2018-09-23,0,3,0,6,23
195,2018-09-30,0,3,0,6,20
196,2018-10-07,0,3,0,7,23
197,2018-10-14,0,3,0,8,19
198,2018-10-21,0,3,0,8,23
199,2018-10-28,0,4,0,8,22
200,2018-11-04,0,3,0,7,18
201,2018-11-11,0,3,0,8,22
202,2018-11-18,0,3,0,6,18
203,2018-11-25,0,2,0,7,21
204,2018-12-02,0,3,0,8,21
205,2018-12-09,0,4,0,7,20
206,2018-12-16,0,4,0,6,19
207,2018-12-23,0,2,0,8,13
208,2018-12-30,0,3,0,9,14
209,2019-01-06,0,3,0,10,20
210,2019-01-13,0,2,0,7,18
211,2019-01-20,0,4,0,9,17
212,2019-01-27,0,2,0,9,16
213,2019-02-03,0,2,0,9,19
214,2019-02-10,0,3,0,8,19
215,2019-02-17,0,4,0,7,20
216,2019-02-24,0,2,0,8,18
217,2019-03-03,0,5,0,12,19
218,2019-03-10,0,2,0,22,19
219,2019-03-17,0,3,0,9,18
220,2019-03-24,0,0,0,0,0
221,2019-03-31,0,4,0,6,15
222,2019-04-07,0,3,0,7,17
223,2019-04-14,0,4,0,6,20
224,2019-04-21,0,0,0,0,0
225,2019-04-28,0,3,0,6,18
226,2019-05-05,0,0,0,0,0
227,2019-05-12,0,4,0,7,18
228,2019-05-19,0,4,0,7,17
229,2019-05-26,0,0,0,0,0
230,2019-06-02,0,4,0,8,20
231,2019-06-09,0,5,0,6,14
232,2019-06-16,0,5,0,7,17
233,2019-06-23,0,5,0,5,15
234,2019-06-30,0,4,0,7,13
235,2019-07-07,0,4,0,6,14
236,2019-07-14,0,4,0,6,15
237,2019-07-21,0,4,0,7,16
238,2019-07-28,0,3,0,10,14
239,2019-08-04,0,3,0,8,16
240,2019-08-11,0,4,0,8,15
241,2019-08-18,0,3,0,8,16
242,2019-08-25,0,3,0,6,18
243,2019-09-01,0,2,0,6,20
244,2019-09-08,0,4,0,6,25
245,2019-09-15,0,3,0,6,23
246,2019-09-22,0,0,0,0,0
247,2019-09-29,0,4,0,8,21
248,2019-10-06,0,3,0,7,21
249,2019-10-13,0,3,0,7,22
250,2019-10-20,0,2,0,6,22
251,2019-10-27,0,3,0,5,25
252,2019-11-03,0,3,0,6,24
253,2019-11-10,0,4,0,6,21
254,2019-11-17,0,3,0,7,25
255,2019-11-24,0,2,0,7,17
256,2019-12-01,0,3,0,8,20
257,2019-12-08,0,2,0,7,25
258,2019-12-15,0,0,0,0,0
259,2019-12-22,0,2,0,6,15
260,2019-12-29,0,0,0,0,0
