,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
247,2019-09-29,5,8,1,8,22
248,2019-10-06,5,11,3,9,20
249,2019-10-13,5,6,6,5,19
250,2019-10-20,7,4,1,6,21
251,2019-10-27,5,4,1,5,24
252,2019-11-03,3,8,2,5,20
253,2019-11-10,6,15,1,8,22
254,2019-11-17,4,5,2,13,17
255,2019-11-24,5,4,5,7,17
256,2019-12-01,5,11,1,6,17
257,2019-12-08,6,8,3,10,24
258,2019-12-15,3,4,0,8,15
259,2019-12-22,3,4,2,5,17
260,2019-12-29,2,3,1,6,15
