,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
251,2019-10-27,0,4,0,5,24
252,2019-11-03,0,8,0,3,24
253,2019-11-10,0,14,0,3,22
254,2019-11-17,0,4,0,5,21
255,2019-11-24,0,7,0,4,16
256,2019-12-01,0,8,0,3,20
257,2019-12-08,0,8,0,4,20
258,2019-12-15,0,3,0,3,21
259,2019-12-22,0,3,0,5,12
260,2019-12-29,0,4,0,4,14
