,date,Ed Sheeran,Guns N' Roses,Coldplay,Metallica,Alphabet
61,2016-03-06,6,5,10,4,20
62,2016-03-13,9,5,8,5,20
63,2016-03-20,7,10,5,5,17
64,2016-03-27,7,17,4,5,16
65,2016-04-03,6,26,11,8,19
66,2016-04-10,6,10,4,6,21
67,2016-04-17,6,18,3,8,21
68,2016-04-24,4,9,6,6,18
69,2016-05-01,7,6,6,6,21
70,2016-05-08,7,9,5,2,20
71,2016-05-15,5,5,6,4,25
72,2016-05-22,6,6,7,6,15
73,2016-05-29,3,6,4,6,18
74,2016-06-05,6,7,5,5,15
75,2016-06-12,7,7,7,5,15
76,2016-06-19,6,12,9,3,12
77,2016-06-26,7,11,6,5,16
78,2016-07-03,8,10,4,5,14
79,2016-07-10,6,12,4,4,18
80,2016-07-17,4,8,7,4,17
81,2016-07-24,8,20,7,6,17
82,2016-07-31,4,8,7,3,16
83,2016-08-07,4,8,6,3,15
84,2016-08-14,5,6,6,12,22
85,2016-08-21,6,5,5,12,29
86,2016-08-28,7,4,6,8,26
87,2016-09-04,5,4,4,7,23
88,2016-09-11,8,5,4,4,25
89,2016-09-18,4,5,6,6,28
90,2016-09-25,4,4,5,9,28
91,2016-10-02,5,2,3,6,16
92,2016-10-09,7,3,4,10,20
93,2016-10-16,6,5,6,8,24
94,2016-10-23,8,3,4,2,23
95,2016-10-30,5,5,6,8,20
96,2016-11-06,4,5,5,7,21
97,2016-11-13,5,1,3,16,20
98,2016-11-20,6,7,9,16,15
99,2016-11-27,5,6,1,9,18
100,2016-12-04,6,10,3,10,22
101,2016-12-11,6,4,5,6,22
102,2016-12-18,2,4,5,9,14
103,2016-12-25,3,7,4,5,18
104,2017-01-01,16,4,5,9,18
105,2017-01-08,20,4,3,6,24
106,2017-01-15,14,4,5,5,21
107,2017-01-22,15,4,3,8,25
108,2017-01-29,15,4,4,7,21
109,2017-02-05,15,3,5,7,21
110,2017-02-12,35,2,4,47,20
111,2017-02-19,21,5,5,15,20
112,2017-02-26,32,3,4,7,16
113,2017-03-05,85,4,7,10,20
114,2017-03-12,78,4,4,5,26
115,2017-03-19,41,5,4,6,21
116,2017-03-26,28,5,4,9,18
117,2017-04-02,20,4,5,6,20
118,2017-04-09,23,6,2,6,16
119,2017-04-16,19,3,6,10,22
120,2017-04-23,18,6,6,7,22
121,2017-04-30,18,5,6,7,20
122,2017-05-07,17,3,4,10,19
123,2017-05-14,15,5,5,12,25
124,2017-05-21,18,4,6,9,19
125,2017-05-28,21,5,4,4,17
126,2017-06-04,22,6,8,10,16
127,2017-06-11,16,4,4,11,13
128,2017-06-18,18,4,3,5,18
129,2017-06-25,18,5,4,9,17
130,2017-07-02,18,5,4,16,14
131,2017-07-09,14,7,3,12,16
132,2017-07-16,51,9,6,5,12
133,2017-07-23,22,9,5,5,14
134,2017-07-30,15,10,6,6,14
135,2017-08-06,16,18,5,7,16
136,2017-08-13,20,6,8,8,17
137,2017-08-20,20,6,8,6,20
138,2017-08-27,25,4,4,4,27
139,2017-09-03,51,1,3,8,23
140,2017-09-10,12,3,2,4,19
141,2017-09-17,12,4,5,5,29
142,2017-09-24,16,5,5,6,29
143,2017-10-01,17,4,3,8,26
144,2017-10-08,16,5,5,7,23
145,2017-10-15,25,5,5,7,25
146,2017-10-22,14,6,3,3,25
147,2017-10-29,16,4,2,7,21
148,2017-11-05,19,3,4,4,23
149,2017-11-12,19,2,6,7,24
150,2017-11-19,11,2,2,5,20
151,2017-11-26,18,2,3,5,16
152,2017-12-03,33,4,3,2,25
153,2017-12-10,29,2,3,5,21
154,2017-12-17,34,2,2,7,20
155,2017-12-24,31,4,1,4,14
156,2017-12-31,28,2,3,3,17
157,2018-01-07,31,3,2,4,24
158,2018-01-14,36,4,3,2,20
159,2018-01-21,31,4,4,4,23
160,2018-01-28,42,3,4,5,21
161,2018-02-04,22,3,5,5,23
162,2018-02-11,25,2,6,4,22
163,2018-02-18,25,3,3,6,24
164,2018-02-25,21,4,2,21,26
165,2018-03-04,19,4,6,7,22
166,2018-03-11,19,3,4,6,21
167,2018-03-18,16,5,4,7,19
168,2018-03-25,15,3,4,6,19
169,2018-04-01,17,3,5,5,15
170,2018-04-08,18,2,3,9,25
171,2018-04-15,14,3,4,6,22
172,2018-04-22,13,4,3,7,19
173,2018-04-29,12,4,3,7,20
174,2018-05-06,15,6,5,4,24
175,2018-05-13,12,4,3,7,19
176,2018-05-20,19,5,5,6,25
177,2018-05-27,14,4,2,5,20
178,2018-06-03,13,5,6,8,11
179,2018-06-10,9,4,2,6,13
180,2018-06-17,12,3,1,8,16
181,2018-06-24,17,4,2,8,18
182,2018-07-01,16,3,1,4,14
183,2018-07-08,15,4,5,6,12
184,2018-07-15,14,3,3,6,14
185,2018-07-22,13,6,4,5,18
186,2018-07-29,10,5,1,7,17
187,2018-08-05,9,2,1,5,13
188,2018-08-12,12,4,3,6,18
189,2018-08-19,7,4,4,3,24
190,2018-08-26,11,6,4,5,32
191,2018-09-02,11,5,2,8,23
192,2018-09-09,7,2,2,7,23
193,2018-09-16,15,2,3,2,30
194,2018-09-23,12,5,2,6,24
195,2018-09-30,11,3,2,7,25
196,2018-10-07,12,3,4,7,25
197,2018-10-14,9,5,2,9,26
198,2018-10-21,9,2,3,17,21
199,2018-10-28,12,4,2,6,23
200,2018-11-04,16,3,3,5,21
201,2018-11-11,10,2,3,7,24
202,2018-11-18,8,3,5,5,17
203,2018-11-25,7,2,2,4,20
204,2018-12-02,8,4,2,5,20
205,2018-12-09,8,1,3,5,19
206,2018-12-16,8,2,3,6,17
207,2018-12-23,8,3,1,6,15
208,2018-12-30,10,2,2,7,17
209,2019-01-06,9,1,3,4,24
210,2019-01-13,8,2,2,5,25
211,2019-01-20,7,2,4,5,20
212,2019-01-27,9,3,1,8,26
213,2019-02-03,6,1,3,7,20
214,2019-02-10,9,5,1,7,21
215,2019-02-17,11,2,2,4,21
216,2019-02-24,7,2,2,5,19
217,2019-03-03,7,4,5,5,19
218,2019-03-10,6,3,1,8,24
219,2019-03-17,6,3,2,5,23
220,2019-03-24,6,4,2,4,21
221,2019-03-31,6,4,2,6,22
222,2019-04-07,7,3,3,7,21
223,2019-04-14,9,3,4,2,19
224,2019-04-21,7,5,2,5,21
225,2019-04-28,10,2,3,3,23
226,2019-05-05,7,4,4,8,19
227,2019-05-12,9,5,3,6,23
228,2019-05-19,9,1,3,5,19
229,2019-05-26,10,4,3,6,19
230,2019-06-02,11,3,5,6,20
231,2019-06-09,8,5,2,8,13
232,2019-06-16,12,14,2,4,15
233,2019-06-23,9,8,3,5,17
234,2019-06-30,14,5,4,6,18
235,2019-07-07,20,7,2,5,15
236,2019-07-14,19,5,1,5,15
237,2019-07-21,15,5,1,6,16
238,2019-07-28,11,4,3,8,16
239,2019-08-04,13,5,4,6,18
240,2019-08-11,11,3,2,5,18
241,2019-08-18,8,3,3,7,22
242,2019-08-25,12,6,4,4,24
243,2019-09-01,9,5,1,7,24
244,2019-09-08,9,7,3,3,24
245,2019-09-15,11,4,3,5,25
246,2019-09-22,9,13,2,4,26
247,2019-09-29,12,5,2,7,22
248,2019-10-06,8,5,3,7,25
249,2019-10-13,8,3,3,6,24
250,2019-10-20,8,4,5,7,25
251,2019-10-27,8,3,3,5,26
252,2019-11-03,8,2,4,5,27
253,2019-11-10,9,3,2,3,22
254,2019-11-17,7,3,7,8,25
255,2019-11-24,8,4,4,7,15
256,2019-12-01,10,3,4,7,24
257,2019-12-08,6,4,3,6,22
258,2019-12-15,7,0,3,4,19
259,2019-12-22,12,3,2,4,15
260,2019-12-29,9,0,2,5,15
