,date,Ed Sheeran,Guns N' Roses,Coldplay,Metallica,Alphabet
167,2018-03-18,18,5,4,2,20
168,2018-03-25,23,3,0,0,15
169,2018-04-01,19,4,7,5,18
170,2018-04-08,16,0,4,3,19
171,2018-04-15,15,3,0,7,11
172,2018-04-22,10,5,2,5,22
173,2018-04-29,5,6,0,7,5
174,2018-05-06,5,5,3,4,16
175,2018-05-13,12,4,3,0,13
176,2018-05-20,23,5,0,9,12
177,2018-05-27,13,5,6,3,16
178,2018-06-03,11,0,0,0,13
179,2018-06-10,5,0,4,5,20
180,2018-06-17,16,3,0,4,13
181,2018-06-24,18,0,0,7,10
182,2018-07-01,17,4,0,0,23
183,2018-07-08,11,0,0,5,14
184,2018-07-15,13,0,0,5,13
185,2018-07-22,13,0,5,3,16
186,2018-07-29,16,0,0,4,9
187,2018-08-05,11,0,0,6,13
188,2018-08-12,10,8,3,5,11
189,2018-08-19,11,4,0,6,8
190,2018-08-26,15,0,4,5,16
191,2018-09-02,26,0,0,4,17
192,2018-09-09,85,3,7,0,18
193,2018-09-16,43,0,0,7,28
194,2018-09-23,26,0,3,0,24
195,2018-09-30,11,0,2,2,22
196,2018-10-07,14,0,3,7,20
197,2018-10-14,10,3,0,7,20
198,2018-10-21,7,0,0,10,18
199,2018-10-28,7,0,0,2,18
200,2018-11-04,10,3,0,4,17
201,2018-11-11,13,0,4,0,14
202,2018-11-18,9,0,6,0,15
203,2018-11-25,6,8,3,7,15
204,2018-12-02,6,0,0,10,25
205,2018-12-09,7,3,7,11,18
206,2018-12-16,3,0,0,3,16
207,2018-12-23,13,0,14,10,6
208,2018-12-30,0,3,3,7,16
209,2019-01-06,0,4,8,5,14
210,2019-01-13,9,7,4,9,13
211,2019-01-20,10,2,0,7,13
212,2019-01-27,6,2,0,7,20
213,2019-02-03,5,7,6,6,10
214,2019-02-10,10,0,0,5,13
215,2019-02-17,10,5,5,5,14
216,2019-02-24,13,0,3,0,17
217,2019-03-03,7,4,0,5,15
218,2019-03-10,6,0,0,0,16
219,2019-03-17,2,3,2,9,20
220,2019-03-24,8,0,0,0,20
221,2019-03-31,2,3,0,0,9
222,2019-04-07,4,0,3,5,24
223,2019-04-14,13,0,0,0,11
224,2019-04-21,12,6,9,4,16
225,2019-04-28,6,4,0,4,19
226,2019-05-05,13,4,0,3,12
227,2019-05-12,14,3,4,7,19
228,2019-05-19,10,0,2,4,15
229,2019-05-26,8,4,3,6,16
230,2019-06-02,3,0,0,0,18
231,2019-06-09,4,0,7,8,12
232,2019-06-16,14,3,7,3,10
233,2019-06-23,10,6,0,3,4
234,2019-06-30,5,0,3,6,16
235,2019-07-07,21,0,3,11,18
236,2019-07-14,19,0,2,11,18
237,2019-07-21,10,8,0,0,19
238,2019-07-28,17,5,0,6,14
239,2019-08-04,13,5,4,9,7
240,2019-08-11,10,5,6,3,8
241,2019-08-18,15,0,0,9,20
242,2019-08-25,15,5,0,7,16
243,2019-09-01,8,3,0,2,18
244,2019-09-08,11,0,3,4,26
245,2019-09-15,0,0,0,0,15
246,2019-09-22,6,0,6,11,16
247,2019-09-29,14,0,0,4,17
248,2019-10-06,5,6,0,7,19
249,2019-10-13,7,0,3,9,18
250,2019-10-20,8,5,4,6,24
251,2019-10-27,9,6,2,7,17
252,2019-11-03,9,3,10,2,23
253,2019-11-10,8,3,0,3,20
254,2019-11-17,15,2,9,6,21
255,2019-11-24,8,4,0,4,13
256,2019-12-01,10,3,0,0,18
257,2019-12-08,6,5,5,0,13
258,2019-12-15,10,3,0,6,19
259,2019-12-22,5,0,0,6,14
260,2019-12-29,7,0,6,3,17
