,date,Bruno Mars,Alphabet
88,2016-09-11,4,27
89,2016-09-18,6,26
90,2016-09-25,4,24
91,2016-10-02,19,23
92,2016-10-09,13,22
93,2016-10-16,23,20
94,2016-10-23,13,23
95,2016-10-30,14,22
96,2016-11-06,11,19
97,2016-11-13,21,21
98,2016-11-20,48,17
99,2016-11-27,20,23
100,2016-12-04,18,24
101,2016-12-11,44,22
102,2016-12-18,25,22
103,2016-12-25,20,17
104,2017-01-01,17,19
105,2017-01-08,18,22
106,2017-01-15,13,22
107,2017-01-22,15,20
108,2017-01-29,14,26
109,2017-02-05,16,19
110,2017-02-12,100,25
111,2017-02-19,28,22
112,2017-02-26,23,22
113,2017-03-05,23,21
114,2017-03-12,20,20
115,2017-03-19,20,24
116,2017-03-26,19,21
117,2017-04-02,16,23
118,2017-04-09,15,19
119,2017-04-16,16,16
120,2017-04-23,16,21
121,2017-04-30,18,22
122,2017-05-07,20,23
123,2017-05-14,19,21
124,2017-05-21,21,21
125,2017-05-28,22,21
126,2017-06-04,14,22
127,2017-06-11,18,22
128,2017-06-18,16,19
129,2017-06-25,30,16
130,2017-07-02,18,17
131,2017-07-09,15,18
132,2017-07-16,13,14
133,2017-07-23,17,18
134,2017-07-30,13,18
135,2017-08-06,14,16
136,2017-08-13,24,17
137,2017-08-20,14,16
138,2017-08-27,14,20
139,2017-09-03,14,23
140,2017-09-10,13,30
141,2017-09-17,15,26
142,2017-09-24,16,24
143,2017-10-01,42,27
144,2017-10-08,57,25
145,2017-10-15,16,26
146,2017-10-22,9,27
147,2017-10-29,10,22
148,2017-11-05,10,26
149,2017-11-12,8,24
150,2017-11-19,10,20
151,2017-11-26,18,24
152,2017-12-03,14,24
153,2017-12-10,9,22
154,2017-12-17,7,20
155,2017-12-24,10,20
156,2017-12-31,28,17
157,2018-01-07,19,17
158,2018-01-14,16,20
159,2018-01-21,27,22
160,2018-01-28,84,25
161,2018-02-04,32,30
162,2018-02-11,39,27
163,2018-02-18,18,22
164,2018-02-25,18,27
165,2018-03-04,18,18
166,2018-03-11,20,19
167,2018-03-18,15,21
168,2018-03-25,12,24
169,2018-04-01,16,24
170,2018-04-08,12,25
171,2018-04-15,13,23
172,2018-04-22,13,24
173,2018-04-29,10,22
174,2018-05-06,9,22
175,2018-05-13,12,19
176,2018-05-20,11,21
177,2018-05-27,8,23
178,2018-06-03,11,21
179,2018-06-10,9,19
180,2018-06-17,11,17
181,2018-06-24,11,16
182,2018-07-01,9,15
183,2018-07-08,9,18
184,2018-07-15,11,16
185,2018-07-22,15,20
186,2018-07-29,12,17
187,2018-08-05,10,17
188,2018-08-12,13,17
189,2018-08-19,12,19
190,2018-08-26,11,20
191,2018-09-02,10,21
192,2018-09-09,11,31
193,2018-09-16,18,28
194,2018-09-23,56,24
195,2018-09-30,11,24
196,2018-10-07,10,23
197,2018-10-14,8,23
198,2018-10-21,8,24
199,2018-10-28,7,21
200,2018-11-04,6,23
201,2018-11-11,8,23
202,2018-11-18,8,18
203,2018-11-25,5,25
204,2018-12-02,7,20
205,2018-12-09,5,21
206,2018-12-16,7,22
207,2018-12-23,7,19
208,2018-12-30,8,21
209,2019-01-06,7,22
210,2019-01-13,6,22
211,2019-01-20,7,22
212,2019-01-27,6,24
213,2019-02-03,8,26
214,2019-02-10,12,21
215,2019-02-17,12,24
216,2019-02-24,12,21
217,2019-03-03,15,22
218,2019-03-10,7,22
219,2019-03-17,7,22
220,2019-03-24,6,22
221,2019-03-31,7,22
222,2019-04-07,4,21
223,2019-04-14,5,18
224,2019-04-21,7,23
225,2019-04-28,5,24
226,2019-05-05,6,21
227,2019-05-12,7,22
228,2019-05-19,4,20
229,2019-05-26,6,22
230,2019-06-02,6,25
231,2019-06-09,6,17
232,2019-06-16,6,21
233,2019-06-23,5,19
234,2019-06-30,5,19
235,2019-07-07,6,17
236,2019-07-14,3,19
237,2019-07-21,4,20
238,2019-07-28,5,19
239,2019-08-04,5,17
240,2019-08-11,5,18
241,2019-08-18,5,21
242,2019-08-25,7,21
243,2019-09-01,5,24
244,2019-09-08,5,27
245,2019-09-15,5,23
246,2019-09-22,5,26
247,2019-09-29,5,28
248,2019-10-06,5,27
249,2019-10-13,5,25
250,2019-10-20,5,21
251,2019-10-27,4,29
252,2019-11-03,5,25
253,2019-11-10,5,27
254,2019-11-17,5,23
255,2019-11-24,4,20
256,2019-12-01,5,24
257,2019-12-08,4,25
258,2019-12-15,3,26
259,2019-12-22,4,21
260,2019-12-29,4,20
