,date,Metallica,Alphabet
154,2017-12-17,9,17
155,2017-12-24,10,15
156,2017-12-31,11,10
157,2018-01-07,9,15
158,2018-01-14,10,24
159,2018-01-21,7,25
160,2018-01-28,14,23
161,2018-02-04,14,24
162,2018-02-11,8,28
163,2018-02-18,13,25
164,2018-02-25,100,19
165,2018-03-04,16,21
166,2018-03-11,22,21
167,2018-03-18,13,22
168,2018-03-25,14,21
169,2018-04-01,15,24
170,2018-04-08,13,24
171,2018-04-15,13,18
172,2018-04-22,17,25
173,2018-04-29,15,20
174,2018-05-06,12,23
175,2018-05-13,17,21
176,2018-05-20,12,12
177,2018-05-27,10,14
178,2018-06-03,15,19
179,2018-06-10,10,8
180,2018-06-17,9,8
181,2018-06-24,13,19
182,2018-07-01,8,11
183,2018-07-08,7,16
184,2018-07-15,14,17
185,2018-07-22,19,18
186,2018-07-29,17,17
187,2018-08-05,16,25
188,2018-08-12,13,31
189,2018-08-19,12,29
190,2018-08-26,18,28
191,2018-09-02,15,20
192,2018-09-09,15,24
193,2018-09-16,12,26
194,2018-09-23,14,21
195,2018-09-30,14,26
196,2018-10-07,12,20
197,2018-10-14,10,39
198,2018-10-21,21,30
199,2018-10-28,12,19
200,2018-11-04,8,18
201,2018-11-11,18,18
202,2018-11-18,15,19
203,2018-11-25,25,23
204,2018-12-02,16,19
205,2018-12-09,15,19
206,2018-12-16,11,16
207,2018-12-23,7,19
208,2018-12-30,7,14
209,2019-01-06,16,26
210,2019-01-13,8,17
211,2019-01-20,19,26
212,2019-01-27,16,27
213,2019-02-03,16,23
214,2019-02-10,16,23
215,2019-02-17,17,17
216,2019-02-24,31,20
217,2019-03-03,22,20
218,2019-03-10,11,15
219,2019-03-17,16,24
220,2019-03-24,12,17
221,2019-03-31,11,22
222,2019-04-07,8,20
223,2019-04-14,14,25
224,2019-04-21,10,22
225,2019-04-28,15,20
226,2019-05-05,8,17
227,2019-05-12,8,21
228,2019-05-19,13,23
229,2019-05-26,9,16
230,2019-06-02,12,23
231,2019-06-09,12,18
232,2019-06-16,9,18
233,2019-06-23,6,16
234,2019-06-30,9,17
235,2019-07-07,12,18
236,2019-07-14,11,18
237,2019-07-21,13,19
238,2019-07-28,11,21
239,2019-08-04,10,16
240,2019-08-11,7,28
241,2019-08-18,18,28
242,2019-08-25,12,30
243,2019-09-01,13,28
244,2019-09-08,8,25
245,2019-09-15,12,23
246,2019-09-22,10,21
247,2019-09-29,10,22
248,2019-10-06,16,23
249,2019-10-13,14,20
250,2019-10-20,12,29
251,2019-10-27,17,32
252,2019-11-03,4,22
253,2019-11-10,6,25
254,2019-11-17,5,19
255,2019-11-24,7,19
256,2019-12-01,13,25
257,2019-12-08,12,21
258,2019-12-15,9,19
259,2019-12-22,16,20
260,2019-12-29,3,19
