,date,Guns N' Roses,Alphabet
76,2016-06-19,21,19
77,2016-06-26,38,20
78,2016-07-03,13,26
79,2016-07-10,10,18
80,2016-07-17,8,17
81,2016-07-24,11,23
82,2016-07-31,9,25
83,2016-08-07,5,22
84,2016-08-14,4,35
85,2016-08-21,4,47
86,2016-08-28,3,33
87,2016-09-04,7,26
88,2016-09-11,0,31
89,2016-09-18,5,33
90,2016-09-25,3,38
91,2016-10-02,4,29
92,2016-10-09,0,34
93,2016-10-16,14,19
94,2016-10-23,5,27
95,2016-10-30,5,21
96,2016-11-06,0,30
97,2016-11-13,4,26
98,2016-11-20,5,23
99,2016-11-27,10,16
100,2016-12-04,9,28
101,2016-12-11,6,24
102,2016-12-18,0,21
103,2016-12-25,3,23
104,2017-01-01,3,27
105,2017-01-08,0,35
106,2017-01-15,8,30
107,2017-01-22,9,30
108,2017-01-29,6,32
109,2017-02-05,9,21
110,2017-02-12,9,27
111,2017-02-19,3,25
112,2017-02-26,7,36
113,2017-03-05,4,24
114,2017-03-12,6,24
115,2017-03-19,8,25
116,2017-03-26,7,26
117,2017-04-02,6,29
118,2017-04-09,7,18
119,2017-04-16,10,27
120,2017-04-23,6,15
121,2017-04-30,6,23
122,2017-05-07,3,23
123,2017-05-14,0,29
124,2017-05-21,0,24
125,2017-05-28,8,21
126,2017-06-04,4,14
127,2017-06-11,5,31
128,2017-06-18,9,28
129,2017-06-25,5,19
130,2017-07-02,9,29
131,2017-07-09,8,20
132,2017-07-16,4,14
133,2017-07-23,14,28
134,2017-07-30,19,18
135,2017-08-06,11,24
136,2017-08-13,12,26
137,2017-08-20,12,31
138,2017-08-27,0,37
139,2017-09-03,0,27
140,2017-09-10,9,35
141,2017-09-17,6,37
142,2017-09-24,8,33
143,2017-10-01,0,27
144,2017-10-08,5,33
145,2017-10-15,9,27
146,2017-10-22,0,31
147,2017-10-29,2,32
148,2017-11-05,12,31
149,2017-11-12,10,25
150,2017-11-19,5,15
151,2017-11-26,7,36
152,2017-12-03,4,26
153,2017-12-10,2,29
154,2017-12-17,6,29
155,2017-12-24,6,21
156,2017-12-31,4,18
157,2018-01-07,3,31
158,2018-01-14,7,27
159,2018-01-21,16,23
160,2018-01-28,4,26
161,2018-02-04,3,30
162,2018-02-11,8,26
163,2018-02-18,12,30
164,2018-02-25,5,25
165,2018-03-04,9,39
166,2018-03-11,2,25
167,2018-03-18,9,32
168,2018-03-25,5,31
169,2018-04-01,5,24
170,2018-04-08,5,28
171,2018-04-15,6,25
172,2018-04-22,3,30
173,2018-04-29,6,28
174,2018-05-06,13,29
175,2018-05-13,5,37
176,2018-05-20,5,29
177,2018-05-27,0,23
178,2018-06-03,7,19
179,2018-06-10,6,25
180,2018-06-17,4,23
181,2018-06-24,9,16
182,2018-07-01,0,13
183,2018-07-08,18,25
184,2018-07-15,9,15
185,2018-07-22,3,22
186,2018-07-29,6,19
187,2018-08-05,0,24
188,2018-08-12,6,31
189,2018-08-19,0,39
190,2018-08-26,0,33
191,2018-09-02,3,29
192,2018-09-09,2,36
193,2018-09-16,2,27
194,2018-09-23,8,28
195,2018-09-30,5,39
196,2018-10-07,4,33
197,2018-10-14,6,30
198,2018-10-21,6,34
199,2018-10-28,0,25
200,2018-11-04,10,28
201,2018-11-11,2,26
202,2018-11-18,8,21
203,2018-11-25,2,34
204,2018-12-02,4,30
205,2018-12-09,7,28
206,2018-12-16,10,32
207,2018-12-23,0,21
208,2018-12-30,7,20
209,2019-01-06,4,33
210,2019-01-13,9,29
211,2019-01-20,6,17
212,2019-01-27,5,27
213,2019-02-03,5,26
214,2019-02-10,5,32
215,2019-02-17,2,24
216,2019-02-24,4,25
217,2019-03-03,8,30
218,2019-03-10,3,20
219,2019-03-17,6,30
220,2019-03-24,4,36
221,2019-03-31,3,36
222,2019-04-07,0,34
223,2019-04-14,4,29
224,2019-04-21,4,22
225,2019-04-28,5,27
226,2019-05-05,7,32
227,2019-05-12,7,25
228,2019-05-19,0,25
229,2019-05-26,2,20
230,2019-06-02,4,29
231,2019-06-09,4,12
232,2019-06-16,70,20
233,2019-06-23,22,27
234,2019-06-30,16,16
235,2019-07-07,4,25
236,2019-07-14,9,20
237,2019-07-21,8,25
238,2019-07-28,17,22
239,2019-08-04,16,21
240,2019-08-11,7,28
241,2019-08-18,10,36
242,2019-08-25,10,28
243,2019-09-01,9,29
244,2019-09-08,11,44
245,2019-09-15,11,28
246,2019-09-22,14,33
247,2019-09-29,15,37
248,2019-10-06,28,38
249,2019-10-13,100,27
250,2019-10-20,7,26
251,2019-10-27,6,39
252,2019-11-03,3,30
253,2019-11-10,5,34
254,2019-11-17,6,33
255,2019-11-24,7,19
256,2019-12-01,3,28
257,2019-12-08,0,36
258,2019-12-15,7,27
259,2019-12-22,4,27
260,2019-12-29,0,23
