,date,Pink,Alphabet
162,2018-02-11,19,54
163,2018-02-18,26,51
164,2018-02-25,35,56
165,2018-03-04,35,49
166,2018-03-11,23,47
167,2018-03-18,27,48
168,2018-03-25,26,47
169,2018-04-01,26,45
170,2018-04-08,32,53
171,2018-04-15,100,53
172,2018-04-22,41,47
173,2018-04-29,33,43
174,2018-05-06,23,51
175,2018-05-13,23,48
176,2018-05-20,13,49
177,2018-05-27,12,49
178,2018-06-03,16,45
179,2018-06-10,14,39
180,2018-06-17,13,39
181,2018-06-24,14,37
182,2018-07-01,12,31
183,2018-07-08,15,35
184,2018-07-15,14,40
185,2018-07-22,16,33
186,2018-07-29,15,45
187,2018-08-05,19,44
188,2018-08-12,12,44
189,2018-08-19,15,41
190,2018-08-26,8,45
191,2018-09-02,9,56
192,2018-09-09,10,48
193,2018-09-16,8,63
194,2018-09-23,7,52
195,2018-09-30,9,59
196,2018-10-07,8,53
197,2018-10-14,6,56
198,2018-10-21,14,57
199,2018-10-28,8,58
200,2018-11-04,8,46
201,2018-11-11,9,49
202,2018-11-18,9,39
203,2018-11-25,9,56
204,2018-12-02,10,48
205,2018-12-09,11,43
206,2018-12-16,11,53
207,2018-12-23,11,39
208,2018-12-30,14,44
209,2019-01-06,11,47
210,2019-01-13,0,0
211,2019-01-20,0,0
212,2019-01-27,10,49
213,2019-02-03,0,0
214,2019-02-10,0,0
215,2019-02-17,13,51
216,2019-02-24,0,0
217,2019-03-03,0,0
218,2019-03-10,0,0
219,2019-03-17,49,51
220,2019-03-24,49,57
221,2019-03-31,0,0
222,2019-04-07,0,0
223,2019-04-14,0,0
224,2019-04-21,0,0
225,2019-04-28,22,49
226,2019-05-05,20,45
227,2019-05-12,13,48
228,2019-05-19,20,51
229,2019-05-26,0,0
230,2019-06-02,29,52
231,2019-06-09,25,42
232,2019-06-16,0,0
233,2019-06-23,17,35
234,2019-06-30,11,36
235,2019-07-07,0,0
236,2019-07-14,0,0
237,2019-07-21,0,0
238,2019-07-28,19,34
239,2019-08-04,28,39
240,2019-08-11,0,0
241,2019-08-18,11,50
242,2019-08-25,16,54
243,2019-09-01,24,50
244,2019-09-08,0,0
245,2019-09-15,0,0
246,2019-09-22,0,0
247,2019-09-29,0,0
248,2019-10-06,21,57
249,2019-10-13,16,57
250,2019-10-20,0,0
251,2019-10-27,0,0
252,2019-11-03,0,0
253,2019-11-10,31,54
254,2019-11-17,12,61
255,2019-11-24,18,44
256,2019-12-01,0,0
257,2019-12-08,0,0
258,2019-12-15,0,0
259,2019-12-22,0,0
260,2019-12-29,7,45
