,date,Coldplay,Alphabet
206,2018-12-16,1,27
207,2018-12-23,1,16
208,2018-12-30,3,22
209,2019-01-06,0,23
210,2019-01-13,4,24
211,2019-01-20,4,26
212,2019-01-27,3,27
213,2019-02-03,4,34
214,2019-02-10,2,29
215,2019-02-17,3,29
216,2019-02-24,2,33
217,2019-03-03,2,23
218,2019-03-10,4,29
219,2019-03-17,3,26
220,2019-03-24,5,22
221,2019-03-31,0,22
222,2019-04-07,0,25
223,2019-04-14,4,23
224,2019-04-21,5,22
225,2019-04-28,3,19
226,2019-05-05,2,24
227,2019-05-12,0,24
228,2019-05-19,2,20
229,2019-05-26,2,21
230,2019-06-02,3,16
231,2019-06-09,0,17
232,2019-06-16,8,15
233,2019-06-23,2,22
234,2019-06-30,2,19
235,2019-07-07,2,16
236,2019-07-14,1,21
237,2019-07-21,3,22
238,2019-07-28,3,24
239,2019-08-04,3,24
240,2019-08-11,2,35
241,2019-08-18,0,30
242,2019-08-25,4,41
243,2019-09-01,0,33
244,2019-09-08,3,36
245,2019-09-15,3,36
246,2019-09-22,4,33
247,2019-09-29,4,27
248,2019-10-06,4,28
249,2019-10-13,3,31
250,2019-10-20,4,32
251,2019-10-27,5,31
252,2019-11-03,7,34
253,2019-11-10,2,34
254,2019-11-17,4,24
255,2019-11-24,3,20
256,2019-12-01,5,28
257,2019-12-08,3,27
258,2019-12-15,4,24
259,2019-12-22,2,25
260,2019-12-29,3,19
