,date,Metallica,Alphabet
188,2018-08-12,9,20
189,2018-08-19,9,25
190,2018-08-26,12,29
191,2018-09-02,16,25
192,2018-09-09,10,25
193,2018-09-16,7,23
194,2018-09-23,8,24
195,2018-09-30,8,22
196,2018-10-07,8,24
197,2018-10-14,13,23
198,2018-10-21,6,23
199,2018-10-28,8,24
200,2018-11-04,8,23
201,2018-11-11,7,24
202,2018-11-18,6,19
203,2018-11-25,9,23
204,2018-12-02,9,23
205,2018-12-09,8,22
206,2018-12-16,6,23
207,2018-12-23,10,19
208,2018-12-30,7,17
209,2019-01-06,8,21
210,2019-01-13,7,22
211,2019-01-20,9,18
212,2019-01-27,9,21
213,2019-02-03,8,25
214,2019-02-10,8,23
215,2019-02-17,8,21
216,2019-02-24,8,22
217,2019-03-03,12,19
218,2019-03-10,13,22
219,2019-03-17,7,21
220,2019-03-24,9,21
221,2019-03-31,7,22
222,2019-04-07,8,23
223,2019-04-14,6,20
224,2019-04-21,7,21
225,2019-04-28,9,24
226,2019-05-05,7,19
227,2019-05-12,7,21
228,2019-05-19,8,23
229,2019-05-26,6,17
230,2019-06-02,8,19
231,2019-06-09,8,17
232,2019-06-16,7,19
233,2019-06-23,7,15
234,2019-06-30,7,14
235,2019-07-07,8,17
236,2019-07-14,7,16
237,2019-07-21,6,17
238,2019-07-28,7,15
239,2019-08-04,9,17
240,2019-08-11,8,19
241,2019-08-18,8,24
242,2019-08-25,8,26
243,2019-09-01,8,24
244,2019-09-08,7,25
245,2019-09-15,7,22
246,2019-09-22,11,24
247,2019-09-29,10,23
248,2019-10-06,12,26
249,2019-10-13,8,22
250,2019-10-20,6,24
251,2019-10-27,6,24
252,2019-11-03,7,27
253,2019-11-10,6,24
254,2019-11-17,7,27
255,2019-11-24,8,21
256,2019-12-01,8,24
257,2019-12-08,6,24
258,2019-12-15,7,22
259,2019-12-22,8,19
260,2019-12-29,6,19
