,date,Guns N' Roses,Alphabet
78,2016-07-03,19,28
79,2016-07-10,17,30
80,2016-07-17,18,29
81,2016-07-24,21,31
82,2016-07-31,29,39
83,2016-08-07,57,35
84,2016-08-14,86,39
85,2016-08-21,55,44
86,2016-08-28,13,48
87,2016-09-04,10,41
88,2016-09-11,9,41
89,2016-09-18,8,40
90,2016-09-25,7,42
91,2016-10-02,7,36
92,2016-10-09,7,34
93,2016-10-16,8,39
94,2016-10-23,8,37
95,2016-10-30,8,37
96,2016-11-06,7,36
97,2016-11-13,8,37
98,2016-11-20,9,27
99,2016-11-27,8,34
100,2016-12-04,11,38
101,2016-12-11,7,36
102,2016-12-18,7,31
103,2016-12-25,7,28
104,2017-01-01,7,33
105,2017-01-08,7,38
106,2017-01-15,7,35
107,2017-01-22,7,39
108,2017-01-29,7,38
109,2017-02-05,7,38
110,2017-02-12,8,37
111,2017-02-19,7,33
112,2017-02-26,7,37
113,2017-03-05,8,37
114,2017-03-12,6,38
115,2017-03-19,6,37
116,2017-03-26,6,37
117,2017-04-02,6,36
118,2017-04-09,6,33
119,2017-04-16,7,35
120,2017-04-23,8,40
121,2017-04-30,6,36
122,2017-05-07,6,40
123,2017-05-14,8,41
124,2017-05-21,14,37
125,2017-05-28,21,37
126,2017-06-04,12,39
127,2017-06-11,11,37
128,2017-06-18,10,29
129,2017-06-25,9,31
130,2017-07-02,9,29
131,2017-07-09,9,31
132,2017-07-16,13,30
133,2017-07-23,20,35
134,2017-07-30,15,29
135,2017-08-06,13,33
136,2017-08-13,12,39
137,2017-08-20,10,43
138,2017-08-27,9,42
139,2017-09-03,10,42
140,2017-09-10,10,44
141,2017-09-17,8,40
142,2017-09-24,9,43
143,2017-10-01,9,39
144,2017-10-08,9,40
145,2017-10-15,10,43
146,2017-10-22,11,44
147,2017-10-29,11,36
148,2017-11-05,14,39
149,2017-11-12,19,41
150,2017-11-19,31,34
151,2017-11-26,25,36
152,2017-12-03,7,36
153,2017-12-10,6,40
154,2017-12-17,6,31
155,2017-12-24,7,29
156,2017-12-31,6,29
157,2018-01-07,5,36
158,2018-01-14,7,36
159,2018-01-21,6,41
160,2018-01-28,6,42
161,2018-02-04,7,46
162,2018-02-11,6,42
163,2018-02-18,4,39
164,2018-02-25,6,39
165,2018-03-04,5,39
166,2018-03-11,5,39
167,2018-03-18,6,38
168,2018-03-25,6,35
169,2018-04-01,5,40
170,2018-04-08,6,42
171,2018-04-15,6,39
172,2018-04-22,6,40
173,2018-04-29,11,38
174,2018-05-06,8,40
175,2018-05-13,8,36
176,2018-05-20,7,36
177,2018-05-27,6,35
178,2018-06-03,7,33
179,2018-06-10,7,32
180,2018-06-17,6,34
181,2018-06-24,7,32
182,2018-07-01,6,29
183,2018-07-08,7,29
184,2018-07-15,7,29
185,2018-07-22,7,35
186,2018-07-29,6,35
187,2018-08-05,6,34
188,2018-08-12,7,38
189,2018-08-19,6,44
190,2018-08-26,6,45
191,2018-09-02,6,44
192,2018-09-09,5,43
193,2018-09-16,6,43
194,2018-09-23,6,41
195,2018-09-30,5,44
196,2018-10-07,6,42
197,2018-10-14,6,41
198,2018-10-21,7,44
199,2018-10-28,8,37
200,2018-11-04,5,37
201,2018-11-11,6,36
202,2018-11-18,6,33
203,2018-11-25,6,39
204,2018-12-02,7,40
205,2018-12-09,7,39
206,2018-12-16,5,34
207,2018-12-23,6,30
208,2018-12-30,6,31
209,2019-01-06,5,38
210,2019-01-13,4,36
211,2019-01-20,5,37
212,2019-01-27,6,42
213,2019-02-03,5,44
214,2019-02-10,5,41
215,2019-02-17,5,37
216,2019-02-24,4,40
217,2019-03-03,4,40
218,2019-03-10,5,37
219,2019-03-17,5,38
220,2019-03-24,6,37
221,2019-03-31,6,37
222,2019-04-07,7,37
223,2019-04-14,5,38
224,2019-04-21,6,39
225,2019-04-28,7,39
226,2019-05-05,6,40
227,2019-05-12,5,38
228,2019-05-19,6,38
229,2019-05-26,6,39
230,2019-06-02,6,38
231,2019-06-09,5,31
232,2019-06-16,10,34
233,2019-06-23,7,32
234,2019-06-30,6,25
235,2019-07-07,6,32
236,2019-07-14,6,33
237,2019-07-21,6,36
238,2019-07-28,6,33
239,2019-08-04,5,34
240,2019-08-11,6,41
241,2019-08-18,7,44
242,2019-08-25,5,46
243,2019-09-01,5,40
244,2019-09-08,6,44
245,2019-09-15,11,39
246,2019-09-22,9,44
247,2019-09-29,7,42
248,2019-10-06,8,41
249,2019-10-13,8,43
250,2019-10-20,8,39
251,2019-10-27,9,45
252,2019-11-03,6,43
253,2019-11-10,5,41
254,2019-11-17,5,43
255,2019-11-24,5,30
256,2019-12-01,5,44
257,2019-12-08,5,42
258,2019-12-15,5,37
259,2019-12-22,6,31
260,2019-12-29,5,33
