,date,Bruno Mars,Alphabet
87,2016-09-04,14,50
88,2016-09-11,10,28
89,2016-09-18,5,24
90,2016-09-25,10,36
91,2016-10-02,18,26
92,2016-10-09,19,34
93,2016-10-16,29,35
94,2016-10-23,9,41
95,2016-10-30,18,44
96,2016-11-06,6,37
97,2016-11-13,18,41
98,2016-11-20,38,30
99,2016-11-27,20,38
100,2016-12-04,20,31
101,2016-12-11,52,37
102,2016-12-18,24,40
103,2016-12-25,17,25
104,2017-01-01,17,41
105,2017-01-08,23,37
106,2017-01-15,20,46
107,2017-01-22,14,36
108,2017-01-29,11,24
109,2017-02-05,25,29
110,2017-02-12,77,30
111,2017-02-19,21,39
112,2017-02-26,24,29
113,2017-03-05,38,29
114,2017-03-12,13,32
115,2017-03-19,14,35
116,2017-03-26,20,33
117,2017-04-02,30,37
118,2017-04-09,15,32
119,2017-04-16,18,35
120,2017-04-23,13,36
121,2017-04-30,30,33
122,2017-05-07,23,33
123,2017-05-14,21,41
124,2017-05-21,19,29
125,2017-05-28,0,29
126,2017-06-04,7,33
127,2017-06-11,16,33
128,2017-06-18,11,26
129,2017-06-25,23,26
130,2017-07-02,18,28
131,2017-07-09,14,21
132,2017-07-16,30,16
133,2017-07-23,29,18
134,2017-07-30,19,16
135,2017-08-06,23,17
136,2017-08-13,20,26
137,2017-08-20,17,27
138,2017-08-27,19,24
139,2017-09-03,5,36
140,2017-09-10,11,30
141,2017-09-17,7,32
142,2017-09-24,11,33
143,2017-10-01,5,44
144,2017-10-08,13,38
145,2017-10-15,13,47
146,2017-10-22,11,34
147,2017-10-29,9,39
148,2017-11-05,27,57
149,2017-11-12,10,37
150,2017-11-19,10,26
151,2017-11-26,22,40
152,2017-12-03,0,41
153,2017-12-10,10,36
154,2017-12-17,14,18
155,2017-12-24,17,25
156,2017-12-31,21,33
157,2018-01-07,23,36
158,2018-01-14,12,39
159,2018-01-21,20,41
160,2018-01-28,66,40
161,2018-02-04,28,32
162,2018-02-11,19,40
163,2018-02-18,15,18
164,2018-02-25,15,47
165,2018-03-04,13,47
166,2018-03-11,12,33
167,2018-03-18,10,32
168,2018-03-25,10,32
169,2018-04-01,12,43
170,2018-04-08,12,29
171,2018-04-15,12,41
172,2018-04-22,10,28
173,2018-04-29,10,26
174,2018-05-06,18,32
175,2018-05-13,10,41
176,2018-05-20,18,27
177,2018-05-27,14,32
178,2018-06-03,17,27
179,2018-06-10,11,23
180,2018-06-17,8,24
181,2018-06-24,5,19
182,2018-07-01,0,13
183,2018-07-08,13,10
184,2018-07-15,15,17
185,2018-07-22,0,33
186,2018-07-29,17,15
187,2018-08-05,9,22
188,2018-08-12,12,24
189,2018-08-19,10,28
190,2018-08-26,8,27
191,2018-09-02,6,39
192,2018-09-09,20,35
193,2018-09-16,13,42
194,2018-09-23,7,38
195,2018-09-30,11,32
196,2018-10-07,14,41
197,2018-10-14,15,36
198,2018-10-21,12,34
199,2018-10-28,11,40
200,2018-11-04,6,49
201,2018-11-11,20,31
202,2018-11-18,13,22
203,2018-11-25,0,32
204,2018-12-02,13,40
205,2018-12-09,7,34
206,2018-12-16,8,30
207,2018-12-23,9,37
208,2018-12-30,19,30
209,2019-01-06,6,33
210,2019-01-13,6,38
211,2019-01-20,6,27
212,2019-01-27,9,41
213,2019-02-03,15,32
214,2019-02-10,12,35
215,2019-02-17,4,42
216,2019-02-24,20,25
217,2019-03-03,11,38
218,2019-03-10,8,24
219,2019-03-17,21,28
220,2019-03-24,11,36
221,2019-03-31,0,24
222,2019-04-07,5,32
223,2019-04-14,11,28
224,2019-04-21,8,43
225,2019-04-28,15,22
226,2019-05-05,4,31
227,2019-05-12,14,32
228,2019-05-19,10,38
229,2019-05-26,3,24
230,2019-06-02,9,30
231,2019-06-09,6,23
232,2019-06-16,9,23
233,2019-06-23,0,21
234,2019-06-30,6,22
235,2019-07-07,14,20
236,2019-07-14,0,24
237,2019-07-21,12,29
238,2019-07-28,13,20
239,2019-08-04,8,26
240,2019-08-11,8,36
241,2019-08-18,15,47
242,2019-08-25,10,40
243,2019-09-01,0,34
244,2019-09-08,10,34
245,2019-09-15,14,34
246,2019-09-22,0,37
247,2019-09-29,5,30
248,2019-10-06,5,30
249,2019-10-13,7,43
250,2019-10-20,3,25
251,2019-10-27,10,21
252,2019-11-03,7,43
253,2019-11-10,3,36
254,2019-11-17,7,27
255,2019-11-24,3,29
256,2019-12-01,5,49
257,2019-12-08,10,37
258,2019-12-15,4,34
259,2019-12-22,5,41
260,2019-12-29,9,35
