,date,Pink,Alphabet
95,2016-10-30,10,40
96,2016-11-06,13,44
97,2016-11-13,17,45
98,2016-11-20,12,38
99,2016-11-27,7,46
100,2016-12-04,5,51
101,2016-12-11,10,39
102,2016-12-18,10,50
103,2016-12-25,11,42
104,2017-01-01,11,42
105,2017-01-08,11,51
106,2017-01-15,6,46
107,2017-01-22,5,50
108,2017-01-29,8,47
109,2017-02-05,8,45
110,2017-02-12,10,43
111,2017-02-19,7,45
112,2017-02-26,9,45
113,2017-03-05,13,52
114,2017-03-12,8,46
115,2017-03-19,8,42
116,2017-03-26,7,38
117,2017-04-02,7,48
118,2017-04-09,4,48
119,2017-04-16,7,45
120,2017-04-23,6,46
121,2017-04-30,3,54
122,2017-05-07,15,56
123,2017-05-14,10,42
124,2017-05-21,7,40
125,2017-05-28,6,39
126,2017-06-04,11,44
127,2017-06-11,8,38
128,2017-06-18,8,39
129,2017-06-25,9,39
130,2017-07-02,8,33
131,2017-07-09,12,37
132,2017-07-16,7,39
133,2017-07-23,8,36
134,2017-07-30,9,37
135,2017-08-06,16,44
136,2017-08-13,11,37
137,2017-08-20,12,48
138,2017-08-27,46,52
139,2017-09-03,15,46
140,2017-09-10,14,54
141,2017-09-17,16,46
142,2017-09-24,13,60
143,2017-10-01,32,53
144,2017-10-08,81,46
145,2017-10-15,66,58
146,2017-10-22,29,48
147,2017-10-29,22,48
148,2017-11-05,28,49
149,2017-11-12,25,58
150,2017-11-19,42,42
151,2017-11-26,18,50
152,2017-12-03,26,56
153,2017-12-10,16,50
154,2017-12-17,16,43
155,2017-12-24,25,32
156,2017-12-31,24,32
157,2018-01-07,17,48
158,2018-01-14,19,49
159,2018-01-21,24,48
160,2018-01-28,54,46
161,2018-02-04,96,56
162,2018-02-11,21,57
163,2018-02-18,36,56
164,2018-02-25,42,56
165,2018-03-04,36,47
166,2018-03-11,26,47
167,2018-03-18,25,45
168,2018-03-25,32,41
169,2018-04-01,28,42
170,2018-04-08,25,48
171,2018-04-15,29,42
172,2018-04-22,43,41
173,2018-04-29,50,40
174,2018-05-06,100,52
175,2018-05-13,25,48
176,2018-05-20,24,40
177,2018-05-27,16,38
178,2018-06-03,18,36
179,2018-06-10,17,35
180,2018-06-17,19,34
181,2018-06-24,17,36
182,2018-07-01,14,38
183,2018-07-08,20,38
184,2018-07-15,20,36
185,2018-07-22,15,43
186,2018-07-29,16,42
187,2018-08-05,17,36
188,2018-08-12,13,48
189,2018-08-19,19,58
190,2018-08-26,11,56
191,2018-09-02,9,50
192,2018-09-09,14,51
193,2018-09-16,9,46
194,2018-09-23,10,50
195,2018-09-30,11,50
196,2018-10-07,14,49
197,2018-10-14,17,61
198,2018-10-21,19,57
199,2018-10-28,10,48
200,2018-11-04,7,52
201,2018-11-11,16,52
202,2018-11-18,10,36
203,2018-11-25,12,57
204,2018-12-02,12,48
205,2018-12-09,12,54
206,2018-12-16,14,54
207,2018-12-23,9,39
208,2018-12-30,17,42
209,2019-01-06,14,47
210,2019-01-13,19,47
211,2019-01-20,22,47
212,2019-01-27,19,49
213,2019-02-03,26,52
214,2019-02-10,19,46
215,2019-02-17,19,46
216,2019-02-24,17,45
217,2019-03-03,31,44
218,2019-03-10,28,47
219,2019-03-17,28,36
220,2019-03-24,44,39
221,2019-03-31,90,39
222,2019-04-07,28,42
223,2019-04-14,22,46
224,2019-04-21,26,46
225,2019-04-28,19,58
226,2019-05-05,18,48
227,2019-05-12,16,50
228,2019-05-19,25,43
229,2019-05-26,37,42
230,2019-06-02,26,44
231,2019-06-09,23,38
232,2019-06-16,36,34
233,2019-06-23,28,38
234,2019-06-30,13,30
235,2019-07-07,11,39
236,2019-07-14,22,38
237,2019-07-21,31,46
238,2019-07-28,24,39
239,2019-08-04,27,36
240,2019-08-11,30,53
241,2019-08-18,16,46
242,2019-08-25,18,57
243,2019-09-01,23,52
244,2019-09-08,27,61
245,2019-09-15,19,47
246,2019-09-22,14,53
247,2019-09-29,16,62
248,2019-10-06,29,52
249,2019-10-13,17,56
250,2019-10-20,8,52
251,2019-10-27,14,53
252,2019-11-03,20,67
253,2019-11-10,32,55
254,2019-11-17,10,57
255,2019-11-24,18,43
256,2019-12-01,22,61
257,2019-12-08,16,47
258,2019-12-15,9,53
259,2019-12-22,7,49
260,2019-12-29,9,36
