,date,Guns N' Roses,Alphabet
205,2018-12-09,6,33
206,2018-12-16,5,29
207,2018-12-23,4,24
208,2018-12-30,5,26
209,2019-01-06,5,33
210,2019-01-13,5,32
211,2019-01-20,5,31
212,2019-01-27,4,34
213,2019-02-03,5,33
214,2019-02-10,4,32
215,2019-02-17,4,34
216,2019-02-24,5,32
217,2019-03-03,5,32
218,2019-03-10,5,26
219,2019-03-17,5,30
220,2019-03-24,6,34
221,2019-03-31,6,31
222,2019-04-07,7,33
223,2019-04-14,4,27
224,2019-04-21,5,31
225,2019-04-28,9,36
226,2019-05-05,8,35
227,2019-05-12,6,31
228,2019-05-19,5,30
229,2019-05-26,7,28
230,2019-06-02,7,30
231,2019-06-09,6,27
232,2019-06-16,9,28
233,2019-06-23,9,25
234,2019-06-30,6,26
235,2019-07-07,5,26
236,2019-07-14,6,28
237,2019-07-21,5,28
238,2019-07-28,5,25
239,2019-08-04,6,30
240,2019-08-11,5,32
241,2019-08-18,6,43
242,2019-08-25,6,47
243,2019-09-01,6,40
244,2019-09-08,5,40
245,2019-09-15,6,41
246,2019-09-22,7,39
247,2019-09-29,16,38
248,2019-10-06,16,38
249,2019-10-13,7,35
250,2019-10-20,9,37
251,2019-10-27,6,40
252,2019-11-03,5,40
253,2019-11-10,4,39
254,2019-11-17,3,39
255,2019-11-24,5,27
256,2019-12-01,6,40
257,2019-12-08,4,34
258,2019-12-15,4,34
259,2019-12-22,5,25
260,2019-12-29,4,28
