,date,Ed Sheeran,Alphabet
89,2016-09-18,4,20
90,2016-09-25,3,16
91,2016-10-02,0,20
92,2016-10-09,3,15
93,2016-10-16,6,20
94,2016-10-23,3,21
95,2016-10-30,0,19
96,2016-11-06,4,17
97,2016-11-13,4,17
98,2016-11-20,4,13
99,2016-11-27,5,14
100,2016-12-04,1,18
101,2016-12-11,5,17
102,2016-12-18,2,18
103,2016-12-25,5,17
104,2017-01-01,20,13
105,2017-01-08,18,13
106,2017-01-15,15,18
107,2017-01-22,20,18
108,2017-01-29,11,19
109,2017-02-05,12,16
110,2017-02-12,46,17
111,2017-02-19,27,15
112,2017-02-26,34,18
113,2017-03-05,100,18
114,2017-03-12,72,13
115,2017-03-19,46,18
116,2017-03-26,27,19
117,2017-04-02,28,14
118,2017-04-09,16,18
119,2017-04-16,23,19
120,2017-04-23,20,18
121,2017-04-30,21,20
122,2017-05-07,17,24
123,2017-05-14,20,16
124,2017-05-21,17,18
125,2017-05-28,22,17
126,2017-06-04,28,15
127,2017-06-11,26,14
128,2017-06-18,28,14
129,2017-06-25,86,14
130,2017-07-02,37,12
131,2017-07-09,17,14
132,2017-07-16,38,12
133,2017-07-23,15,11
134,2017-07-30,13,12
135,2017-08-06,11,11
136,2017-08-13,11,8
137,2017-08-20,13,20
138,2017-08-27,16,24
139,2017-09-03,14,23
140,2017-09-10,19,19
141,2017-09-17,14,26
142,2017-09-24,15,22
143,2017-10-01,9,16
144,2017-10-08,15,24
145,2017-10-15,29,18
146,2017-10-22,14,24
147,2017-10-29,17,26
148,2017-11-05,16,24
149,2017-11-12,18,19
150,2017-11-19,11,19
151,2017-11-26,19,23
152,2017-12-03,29,18
153,2017-12-10,26,16
154,2017-12-17,25,18
155,2017-12-24,33,8
156,2017-12-31,23,17
157,2018-01-07,26,18
158,2018-01-14,33,19
159,2018-01-21,40,20
160,2018-01-28,29,23
161,2018-02-04,20,19
162,2018-02-11,24,17
163,2018-02-18,20,22
164,2018-02-25,19,21
165,2018-03-04,20,18
166,2018-03-11,22,14
167,2018-03-18,14,18
168,2018-03-25,15,15
169,2018-04-01,18,12
170,2018-04-08,18,23
171,2018-04-15,10,21
172,2018-04-22,15,14
173,2018-04-29,13,14
174,2018-05-06,12,16
175,2018-05-13,14,21
176,2018-05-20,15,21
177,2018-05-27,12,14
178,2018-06-03,15,11
179,2018-06-10,11,15
180,2018-06-17,8,16
181,2018-06-24,13,12
182,2018-07-01,12,12
183,2018-07-08,14,10
184,2018-07-15,18,13
185,2018-07-22,14,11
186,2018-07-29,12,12
187,2018-08-05,17,12
188,2018-08-12,9,16
189,2018-08-19,9,16
190,2018-08-26,14,22
191,2018-09-02,14,20
192,2018-09-09,16,22
193,2018-09-16,7,23
194,2018-09-23,15,21
195,2018-09-30,13,24
196,2018-10-07,18,23
197,2018-10-14,18,27
198,2018-10-21,17,19
199,2018-10-28,8,23
200,2018-11-04,5,13
201,2018-11-11,6,23
202,2018-11-18,8,18
203,2018-11-25,6,19
204,2018-12-02,10,23
205,2018-12-09,6,18
206,2018-12-16,6,17
207,2018-12-23,6,16
208,2018-12-30,10,18
209,2019-01-06,6,22
210,2019-01-13,7,16
211,2019-01-20,9,16
212,2019-01-27,8,17
213,2019-02-03,10,19
214,2019-02-10,6,15
215,2019-02-17,9,15
216,2019-02-24,9,19
217,2019-03-03,10,23
218,2019-03-10,10,12
219,2019-03-17,4,12
220,2019-03-24,3,18
221,2019-03-31,6,20
222,2019-04-07,7,28
223,2019-04-14,9,19
224,2019-04-21,7,16
225,2019-04-28,5,19
226,2019-05-05,9,17
227,2019-05-12,9,15
228,2019-05-19,13,19
229,2019-05-26,7,18
230,2019-06-02,9,19
231,2019-06-09,5,13
232,2019-06-16,8,18
233,2019-06-23,13,14
234,2019-06-30,16,13
235,2019-07-07,20,17
236,2019-07-14,19,16
237,2019-07-21,13,14
238,2019-07-28,10,17
239,2019-08-04,10,10
240,2019-08-11,14,13
241,2019-08-18,8,14
242,2019-08-25,6,20
243,2019-09-01,9,24
244,2019-09-08,8,26
245,2019-09-15,9,26
246,2019-09-22,9,19
247,2019-09-29,7,22
248,2019-10-06,10,18
249,2019-10-13,9,21
250,2019-10-20,6,17
251,2019-10-27,8,26
252,2019-11-03,5,23
253,2019-11-10,9,21
254,2019-11-17,10,18
255,2019-11-24,5,14
256,2019-12-01,9,19
257,2019-12-08,4,22
258,2019-12-15,3,16
259,2019-12-22,5,11
260,2019-12-29,12,15
