,date,Ed Sheeran,Alphabet
149,2017-11-12,27,30
150,2017-11-19,18,24
151,2017-11-26,27,29
152,2017-12-03,46,30
153,2017-12-10,42,30
154,2017-12-17,53,28
155,2017-12-24,49,23
156,2017-12-31,41,24
157,2018-01-07,46,27
158,2018-01-14,49,26
159,2018-01-21,62,28
160,2018-01-28,55,30
161,2018-02-04,38,34
162,2018-02-11,39,28
163,2018-02-18,36,28
164,2018-02-25,36,31
165,2018-03-04,35,28
166,2018-03-11,30,29
167,2018-03-18,28,27
168,2018-03-25,23,25
169,2018-04-01,25,29
170,2018-04-08,27,28
171,2018-04-15,25,28
172,2018-04-22,23,27
173,2018-04-29,20,29
174,2018-05-06,23,28
175,2018-05-13,21,28
176,2018-05-20,27,27
177,2018-05-27,21,29
178,2018-06-03,20,24
179,2018-06-10,19,27
180,2018-06-17,18,24
181,2018-06-24,26,24
182,2018-07-01,22,22
183,2018-07-08,22,21
184,2018-07-15,22,24
185,2018-07-22,21,28
186,2018-07-29,19,27
187,2018-08-05,16,27
188,2018-08-12,18,35
189,2018-08-19,19,43
190,2018-08-26,22,37
191,2018-09-02,20,32
192,2018-09-09,19,35
193,2018-09-16,22,30
194,2018-09-23,21,35
195,2018-09-30,19,33
196,2018-10-07,20,30
197,2018-10-14,20,31
198,2018-10-21,19,28
199,2018-10-28,29,28
200,2018-11-04,76,29
201,2018-11-11,17,28
202,2018-11-18,15,23
203,2018-11-25,13,28
204,2018-12-02,15,30
205,2018-12-09,14,30
206,2018-12-16,16,27
207,2018-12-23,14,22
208,2018-12-30,16,24
209,2019-01-06,11,28
210,2019-01-13,12,27
211,2019-01-20,13,28
212,2019-01-27,13,29
213,2019-02-03,13,30
214,2019-02-10,12,28
215,2019-02-17,15,31
216,2019-02-24,14,25
217,2019-03-03,13,28
218,2019-03-10,13,25
219,2019-03-17,12,25
220,2019-03-24,12,27
221,2019-03-31,11,26
222,2019-04-07,11,26
223,2019-04-14,14,26
224,2019-04-21,11,28
225,2019-04-28,13,28
226,2019-05-05,19,25
227,2019-05-12,17,31
228,2019-05-19,17,26
229,2019-05-26,17,24
230,2019-06-02,15,26
231,2019-06-09,14,23
232,2019-06-16,16,24
233,2019-06-23,19,27
234,2019-06-30,22,22
235,2019-07-07,33,25
236,2019-07-14,31,26
237,2019-07-21,26,27
238,2019-07-28,21,25
239,2019-08-04,19,27
240,2019-08-11,16,33
241,2019-08-18,15,36
242,2019-08-25,15,32
243,2019-09-01,15,27
244,2019-09-08,14,32
245,2019-09-15,14,32
246,2019-09-22,14,33
247,2019-09-29,16,31
248,2019-10-06,15,31
249,2019-10-13,14,32
250,2019-10-20,13,32
251,2019-10-27,13,32
252,2019-11-03,12,31
253,2019-11-10,13,29
254,2019-11-17,12,31
255,2019-11-24,11,24
256,2019-12-01,10,29
257,2019-12-08,10,28
258,2019-12-15,10,26
259,2019-12-22,16,22
260,2019-12-29,13,25
