,date,Coldplay,Alphabet
148,2017-11-05,5,21
149,2017-11-12,4,19
150,2017-11-19,4,16
151,2017-11-26,3,20
152,2017-12-03,5,19
153,2017-12-10,4,18
154,2017-12-17,4,16
155,2017-12-24,4,16
156,2017-12-31,4,14
157,2018-01-07,4,14
158,2018-01-14,3,17
159,2018-01-21,5,18
160,2018-01-28,4,20
161,2018-02-04,5,24
162,2018-02-11,9,22
163,2018-02-18,5,18
164,2018-02-25,5,22
165,2018-03-04,5,15
166,2018-03-11,3,15
167,2018-03-18,4,17
168,2018-03-25,5,19
169,2018-04-01,4,20
170,2018-04-08,5,20
171,2018-04-15,3,19
172,2018-04-22,4,19
173,2018-04-29,4,18
174,2018-05-06,5,18
175,2018-05-13,4,15
176,2018-05-20,4,17
177,2018-05-27,3,19
178,2018-06-03,4,17
179,2018-06-10,3,15
180,2018-06-17,5,14
181,2018-06-24,3,13
182,2018-07-01,3,12
183,2018-07-08,3,14
184,2018-07-15,3,13
185,2018-07-22,4,16
186,2018-07-29,3,14
187,2018-08-05,3,14
188,2018-08-12,4,14
189,2018-08-19,5,15
190,2018-08-26,3,17
191,2018-09-02,4,17
192,2018-09-09,4,25
193,2018-09-16,3,23
194,2018-09-23,4,19
195,2018-09-30,2,19
196,2018-10-07,3,19
197,2018-10-14,4,19
198,2018-10-21,2,19
199,2018-10-28,4,17
200,2018-11-04,4,19
201,2018-11-11,6,18
202,2018-11-18,4,15
203,2018-11-25,3,20
204,2018-12-02,5,16
205,2018-12-09,5,17
206,2018-12-16,3,18
207,2018-12-23,4,15
208,2018-12-30,4,17
209,2019-01-06,3,18
210,2019-01-13,4,18
211,2019-01-20,5,18
212,2019-01-27,3,20
213,2019-02-03,5,21
214,2019-02-10,4,17
215,2019-02-17,3,20
216,2019-02-24,4,17
217,2019-03-03,4,18
218,2019-03-10,2,18
219,2019-03-17,3,18
220,2019-03-24,4,18
221,2019-03-31,3,18
222,2019-04-07,4,17
223,2019-04-14,4,14
224,2019-04-21,4,18
225,2019-04-28,3,19
226,2019-05-05,3,17
227,2019-05-12,3,18
228,2019-05-19,2,16
229,2019-05-26,2,18
230,2019-06-02,3,20
231,2019-06-09,3,14
232,2019-06-16,2,17
233,2019-06-23,3,15
234,2019-06-30,3,15
235,2019-07-07,1,14
236,2019-07-14,2,15
237,2019-07-21,2,16
238,2019-07-28,3,15
239,2019-08-04,3,14
240,2019-08-11,3,15
241,2019-08-18,4,17
242,2019-08-25,3,17
243,2019-09-01,2,19
244,2019-09-08,4,22
245,2019-09-15,3,19
246,2019-09-22,3,21
247,2019-09-29,3,22
248,2019-10-06,4,22
249,2019-10-13,4,20
250,2019-10-20,6,17
251,2019-10-27,5,23
252,2019-11-03,9,21
253,2019-11-10,7,22
254,2019-11-17,9,19
255,2019-11-24,5,16
256,2019-12-01,5,20
257,2019-12-08,5,20
258,2019-12-15,3,21
259,2019-12-22,3,17
260,2019-12-29,2,17
