,date,The Rolling Stones,Alphabet
242,2019-08-25,11,19
243,2019-09-01,6,18
244,2019-09-08,4,21
245,2019-09-15,3,16
246,2019-09-22,6,18
247,2019-09-29,6,21
248,2019-10-06,5,18
249,2019-10-13,5,19
250,2019-10-20,5,17
251,2019-10-27,3,18
252,2019-11-03,3,23
253,2019-11-10,4,19
254,2019-11-17,4,19
255,2019-11-24,5,15
256,2019-12-01,5,21
257,2019-12-08,4,16
258,2019-12-15,5,18
259,2019-12-22,5,17
260,2019-12-29,6,12
