,date,Ed Sheeran,Alphabet
87,2016-09-04,0,20
88,2016-09-11,8,30
89,2016-09-18,10,15
90,2016-09-25,31,17
91,2016-10-02,0,23
92,2016-10-09,16,33
93,2016-10-16,9,37
94,2016-10-23,11,16
95,2016-10-30,0,21
96,2016-11-06,7,24
97,2016-11-13,11,20
98,2016-11-20,15,8
99,2016-11-27,0,19
100,2016-12-04,6,40
101,2016-12-11,17,32
102,2016-12-18,16,28
103,2016-12-25,0,18
104,2017-01-01,34,0
105,2017-01-08,26,38
106,2017-01-15,13,26
107,2017-01-22,17,0
108,2017-01-29,23,26
109,2017-02-05,28,30
110,2017-02-12,84,26
111,2017-02-19,23,27
112,2017-02-26,43,28
113,2017-03-05,91,17
114,2017-03-12,100,18
115,2017-03-19,62,12
116,2017-03-26,64,26
117,2017-04-02,25,11
118,2017-04-09,27,34
119,2017-04-16,24,21
120,2017-04-23,26,28
121,2017-04-30,27,24
122,2017-05-07,16,17
123,2017-05-14,23,7
124,2017-05-21,33,24
125,2017-05-28,22,7
126,2017-06-04,15,32
127,2017-06-11,30,37
128,2017-06-18,15,23
129,2017-06-25,13,10
130,2017-07-02,45,11
131,2017-07-09,17,7
132,2017-07-16,89,20
133,2017-07-23,24,0
134,2017-07-30,12,10
135,2017-08-06,20,13
136,2017-08-13,27,16
137,2017-08-20,7,15
138,2017-08-27,28,27
139,2017-09-03,17,24
140,2017-09-10,0,25
141,2017-09-17,18,45
142,2017-09-24,40,17
143,2017-10-01,0,22
144,2017-10-08,30,29
145,2017-10-15,29,14
146,2017-10-22,13,25
147,2017-10-29,13,18
148,2017-11-05,42,24
149,2017-11-12,11,24
150,2017-11-19,20,38
151,2017-11-26,24,40
152,2017-12-03,35,19
153,2017-12-10,20,22
154,2017-12-17,48,19
155,2017-12-24,25,27
156,2017-12-31,42,24
157,2018-01-07,43,18
158,2018-01-14,60,15
159,2018-01-21,47,19
160,2018-01-28,50,34
161,2018-02-04,0,27
162,2018-02-11,42,22
163,2018-02-18,29,56
164,2018-02-25,46,19
165,2018-03-04,31,32
166,2018-03-11,21,25
167,2018-03-18,38,24
168,2018-03-25,36,11
169,2018-04-01,20,25
170,2018-04-08,21,21
171,2018-04-15,25,20
172,2018-04-22,25,19
173,2018-04-29,20,23
174,2018-05-06,6,26
175,2018-05-13,0,21
176,2018-05-20,12,26
177,2018-05-27,14,17
178,2018-06-03,15,24
179,2018-06-10,11,20
180,2018-06-17,16,13
181,2018-06-24,32,20
182,2018-07-01,0,26
183,2018-07-08,9,14
184,2018-07-15,0,21
185,2018-07-22,24,55
186,2018-07-29,23,18
187,2018-08-05,27,11
188,2018-08-12,28,24
189,2018-08-19,21,28
190,2018-08-26,30,18
191,2018-09-02,20,32
192,2018-09-09,31,25
193,2018-09-16,15,22
194,2018-09-23,19,29
195,2018-09-30,0,35
196,2018-10-07,24,29
197,2018-10-14,18,28
198,2018-10-21,0,35
199,2018-10-28,30,32
200,2018-11-04,18,17
201,2018-11-11,0,27
202,2018-11-18,7,24
203,2018-11-25,34,41
204,2018-12-02,6,27
205,2018-12-09,11,31
206,2018-12-16,7,17
207,2018-12-23,46,13
208,2018-12-30,15,20
209,2019-01-06,16,14
210,2019-01-13,19,29
211,2019-01-20,0,30
212,2019-01-27,8,36
213,2019-02-03,6,33
214,2019-02-10,5,21
215,2019-02-17,15,0
216,2019-02-24,19,27
217,2019-03-03,10,19
218,2019-03-10,0,29
219,2019-03-17,0,23
220,2019-03-24,0,40
221,2019-03-31,8,33
222,2019-04-07,0,9
223,2019-04-14,0,55
224,2019-04-21,8,15
225,2019-04-28,13,10
226,2019-05-05,14,6
227,2019-05-12,39,25
228,2019-05-19,6,28
229,2019-05-26,9,10
230,2019-06-02,0,56
231,2019-06-09,9,17
232,2019-06-16,20,13
233,2019-06-23,0,7
234,2019-06-30,16,14
235,2019-07-07,33,14
236,2019-07-14,27,10
237,2019-07-21,7,14
238,2019-07-28,0,28
239,2019-08-04,10,19
240,2019-08-11,9,20
241,2019-08-18,12,23
242,2019-08-25,10,27
243,2019-09-01,12,18
244,2019-09-08,24,39
245,2019-09-15,17,20
246,2019-09-22,13,27
247,2019-09-29,12,25
248,2019-10-06,15,23
249,2019-10-13,13,38
250,2019-10-20,9,23
251,2019-10-27,0,30
252,2019-11-03,21,30
253,2019-11-10,8,33
254,2019-11-17,10,31
255,2019-11-24,0,0
256,2019-12-01,0,24
257,2019-12-08,6,21
258,2019-12-15,10,8
259,2019-12-22,13,28
260,2019-12-29,17,19
