,date,Coldplay,Alphabet
180,2018-06-17,8,18
181,2018-06-24,0,14
182,2018-07-01,0,13
183,2018-07-08,5,22
184,2018-07-15,0,21
185,2018-07-22,3,10
186,2018-07-29,3,15
187,2018-08-05,3,15
188,2018-08-12,4,14
189,2018-08-19,12,13
190,2018-08-26,2,18
191,2018-09-02,9,19
192,2018-09-09,0,23
193,2018-09-16,3,24
194,2018-09-23,0,21
195,2018-09-30,3,34
196,2018-10-07,5,15
197,2018-10-14,5,25
198,2018-10-21,0,22
199,2018-10-28,5,25
200,2018-11-04,0,18
201,2018-11-11,0,17
202,2018-11-18,5,13
203,2018-11-25,5,20
204,2018-12-02,0,29
205,2018-12-09,9,21
206,2018-12-16,3,15
207,2018-12-23,7,18
208,2018-12-30,0,19
209,2019-01-06,2,19
210,2019-01-13,4,27
211,2019-01-20,0,19
212,2019-01-27,3,28
213,2019-02-03,8,23
214,2019-02-10,5,28
215,2019-02-17,0,9
216,2019-02-24,10,32
217,2019-03-03,6,23
218,2019-03-10,5,17
219,2019-03-17,3,22
220,2019-03-24,6,30
221,2019-03-31,3,28
222,2019-04-07,0,17
223,2019-04-14,6,9
224,2019-04-21,3,23
225,2019-04-28,0,15
226,2019-05-05,0,15
227,2019-05-12,7,18
228,2019-05-19,0,36
229,2019-05-26,0,15
230,2019-06-02,4,18
231,2019-06-09,0,23
232,2019-06-16,5,14
233,2019-06-23,6,12
234,2019-06-30,5,10
235,2019-07-07,3,12
236,2019-07-14,10,13
237,2019-07-21,0,10
238,2019-07-28,3,16
239,2019-08-04,2,10
240,2019-08-11,3,19
241,2019-08-18,4,10
242,2019-08-25,0,18
243,2019-09-01,0,18
244,2019-09-08,7,20
245,2019-09-15,4,23
246,2019-09-22,0,19
247,2019-09-29,7,20
248,2019-10-06,0,31
249,2019-10-13,4,22
250,2019-10-20,4,20
251,2019-10-27,4,20
252,2019-11-03,9,25
253,2019-11-10,6,18
254,2019-11-17,6,20
255,2019-11-24,8,14
256,2019-12-01,3,16
257,2019-12-08,4,31
258,2019-12-15,3,24
259,2019-12-22,6,20
260,2019-12-29,4,18
