,date,Metallica,Alphabet
181,2018-06-24,9,25
182,2018-07-01,9,21
183,2018-07-08,8,21
184,2018-07-15,9,25
185,2018-07-22,8,29
186,2018-07-29,7,27
187,2018-08-05,8,27
188,2018-08-12,8,34
189,2018-08-19,8,43
190,2018-08-26,9,37
191,2018-09-02,10,32
192,2018-09-09,7,36
193,2018-09-16,9,30
194,2018-09-23,7,35
195,2018-09-30,7,34
196,2018-10-07,8,30
197,2018-10-14,7,30
198,2018-10-21,9,29
199,2018-10-28,8,28
200,2018-11-04,9,29
201,2018-11-11,8,28
202,2018-11-18,8,23
203,2018-11-25,8,28
204,2018-12-02,8,31
205,2018-12-09,10,31
206,2018-12-16,9,27
207,2018-12-23,8,22
208,2018-12-30,10,24
209,2019-01-06,8,29
210,2019-01-13,9,28
211,2019-01-20,11,28
212,2019-01-27,10,29
213,2019-02-03,8,30
214,2019-02-10,9,28
215,2019-02-17,7,31
216,2019-02-24,8,26
217,2019-03-03,9,28
218,2019-03-10,9,26
219,2019-03-17,11,25
220,2019-03-24,9,27
221,2019-03-31,10,26
222,2019-04-07,8,26
223,2019-04-14,8,26
224,2019-04-21,7,28
225,2019-04-28,11,28
226,2019-05-05,8,25
227,2019-05-12,8,31
228,2019-05-19,8,26
229,2019-05-26,7,24
230,2019-06-02,8,27
231,2019-06-09,9,23
232,2019-06-16,9,24
233,2019-06-23,7,27
234,2019-06-30,7,22
235,2019-07-07,9,25
236,2019-07-14,7,27
237,2019-07-21,10,27
238,2019-07-28,11,26
239,2019-08-04,11,27
240,2019-08-11,9,34
241,2019-08-18,9,36
242,2019-08-25,8,32
243,2019-09-01,9,28
244,2019-09-08,9,33
245,2019-09-15,9,32
246,2019-09-22,12,33
247,2019-09-29,12,32
248,2019-10-06,19,31
249,2019-10-13,13,32
250,2019-10-20,9,32
251,2019-10-27,10,33
252,2019-11-03,9,32
253,2019-11-10,11,30
254,2019-11-17,8,32
255,2019-11-24,8,24
256,2019-12-01,8,29
257,2019-12-08,8,28
258,2019-12-15,9,26
259,2019-12-22,9,22
260,2019-12-29,6,25
