,date,Guns N' Roses,Alphabet
102,2016-12-18,5,18
103,2016-12-25,4,14
104,2017-01-01,4,16
105,2017-01-08,3,18
106,2017-01-15,4,18
107,2017-01-22,3,16
108,2017-01-29,4,21
109,2017-02-05,4,15
110,2017-02-12,4,20
111,2017-02-19,3,18
112,2017-02-26,3,18
113,2017-03-05,4,18
114,2017-03-12,3,17
115,2017-03-19,4,20
116,2017-03-26,4,18
117,2017-04-02,2,19
118,2017-04-09,4,15
119,2017-04-16,2,14
120,2017-04-23,4,17
121,2017-04-30,4,18
122,2017-05-07,4,19
123,2017-05-14,3,18
124,2017-05-21,10,17
125,2017-05-28,12,17
126,2017-06-04,6,18
127,2017-06-11,5,18
128,2017-06-18,5,15
129,2017-06-25,7,14
130,2017-07-02,6,14
131,2017-07-09,6,15
132,2017-07-16,9,12
133,2017-07-23,10,15
134,2017-07-30,6,15
135,2017-08-06,6,13
136,2017-08-13,7,14
137,2017-08-20,6,13
138,2017-08-27,6,17
139,2017-09-03,5,19
140,2017-09-10,5,24
141,2017-09-17,6,22
142,2017-09-24,5,20
143,2017-10-01,6,22
144,2017-10-08,8,21
145,2017-10-15,15,21
146,2017-10-22,28,22
147,2017-10-29,4,18
148,2017-11-05,4,21
149,2017-11-12,4,19
150,2017-11-19,3,16
151,2017-11-26,3,20
152,2017-12-03,1,20
153,2017-12-10,4,18
154,2017-12-17,3,16
155,2017-12-24,3,16
156,2017-12-31,3,14
157,2018-01-07,3,14
158,2018-01-14,4,17
159,2018-01-21,2,18
160,2018-01-28,4,20
161,2018-02-04,4,24
162,2018-02-11,3,22
163,2018-02-18,3,18
164,2018-02-25,4,22
165,2018-03-04,2,15
166,2018-03-11,3,16
167,2018-03-18,3,17
168,2018-03-25,3,20
169,2018-04-01,2,20
170,2018-04-08,3,20
171,2018-04-15,3,19
172,2018-04-22,3,19
173,2018-04-29,5,18
174,2018-05-06,4,18
175,2018-05-13,4,15
176,2018-05-20,3,17
177,2018-05-27,2,19
178,2018-06-03,5,17
179,2018-06-10,4,16
180,2018-06-17,4,14
181,2018-06-24,4,13
182,2018-07-01,5,13
183,2018-07-08,4,15
184,2018-07-15,3,14
185,2018-07-22,3,17
186,2018-07-29,3,14
187,2018-08-05,3,14
188,2018-08-12,4,14
189,2018-08-19,3,15
190,2018-08-26,3,17
191,2018-09-02,3,18
192,2018-09-09,3,25
193,2018-09-16,3,23
194,2018-09-23,2,20
195,2018-09-30,2,20
196,2018-10-07,2,19
197,2018-10-14,3,19
198,2018-10-21,3,20
199,2018-10-28,4,18
200,2018-11-04,2,19
201,2018-11-11,2,19
202,2018-11-18,2,15
203,2018-11-25,2,20
204,2018-12-02,3,17
205,2018-12-09,2,17
206,2018-12-16,2,18
207,2018-12-23,3,15
208,2018-12-30,3,17
209,2019-01-06,2,18
210,2019-01-13,3,18
211,2019-01-20,2,18
212,2019-01-27,3,20
213,2019-02-03,2,22
214,2019-02-10,3,17
215,2019-02-17,3,20
216,2019-02-24,3,17
217,2019-03-03,4,18
218,2019-03-10,3,18
219,2019-03-17,3,18
220,2019-03-24,3,18
221,2019-03-31,3,18
222,2019-04-07,4,17
223,2019-04-14,2,14
224,2019-04-21,4,19
225,2019-04-28,3,20
226,2019-05-05,1,17
227,2019-05-12,4,18
228,2019-05-19,4,16
229,2019-05-26,3,18
230,2019-06-02,3,20
231,2019-06-09,2,14
232,2019-06-16,4,18
233,2019-06-23,4,15
234,2019-06-30,3,15
235,2019-07-07,3,14
236,2019-07-14,4,16
237,2019-07-21,3,16
238,2019-07-28,4,16
239,2019-08-04,3,14
240,2019-08-11,3,15
241,2019-08-18,2,18
242,2019-08-25,3,17
243,2019-09-01,2,19
244,2019-09-08,3,22
245,2019-09-15,3,19
246,2019-09-22,3,22
247,2019-09-29,3,23
248,2019-10-06,5,22
249,2019-10-13,2,21
250,2019-10-20,2,18
251,2019-10-27,2,24
252,2019-11-03,2,21
253,2019-11-10,3,23
254,2019-11-17,3,19
255,2019-11-24,3,17
256,2019-12-01,1,20
257,2019-12-08,4,20
258,2019-12-15,3,21
259,2019-12-22,3,17
260,2019-12-29,1,17
