,date,Bruno Mars,Alphabet
93,2016-10-16,13,39
94,2016-10-23,5,28
95,2016-10-30,14,28
96,2016-11-06,16,25
97,2016-11-13,32,26
98,2016-11-20,50,16
99,2016-11-27,33,17
100,2016-12-04,10,30
101,2016-12-11,31,29
102,2016-12-18,26,14
103,2016-12-25,23,18
104,2017-01-01,20,29
105,2017-01-08,24,27
106,2017-01-15,22,33
107,2017-01-22,18,28
108,2017-01-29,15,24
109,2017-02-05,27,20
110,2017-02-12,100,27
111,2017-02-19,58,27
112,2017-02-26,33,39
113,2017-03-05,43,41
114,2017-03-12,26,38
115,2017-03-19,45,27
116,2017-03-26,28,35
117,2017-04-02,29,31
118,2017-04-09,36,21
119,2017-04-16,0,30
120,2017-04-23,31,25
121,2017-04-30,48,25
122,2017-05-07,21,33
123,2017-05-14,29,25
124,2017-05-21,24,29
125,2017-05-28,41,5
126,2017-06-04,42,15
127,2017-06-11,38,23
128,2017-06-18,25,17
129,2017-06-25,54,13
130,2017-07-02,36,16
131,2017-07-09,14,11
132,2017-07-16,17,29
133,2017-07-23,27,34
134,2017-07-30,27,30
135,2017-08-06,28,25
136,2017-08-13,30,13
137,2017-08-20,22,9
138,2017-08-27,5,26
139,2017-09-03,20,26
140,2017-09-10,34,38
141,2017-09-17,19,37
142,2017-09-24,26,55
143,2017-10-01,10,35
144,2017-10-08,42,26
145,2017-10-15,24,18
146,2017-10-22,13,24
147,2017-10-29,9,29
148,2017-11-05,16,26
149,2017-11-12,9,38
150,2017-11-19,16,31
151,2017-11-26,43,20
152,2017-12-03,16,29
153,2017-12-10,10,16
154,2017-12-17,14,20
155,2017-12-24,9,20
156,2017-12-31,43,19
157,2018-01-07,22,23
158,2018-01-14,23,30
159,2018-01-21,42,33
160,2018-01-28,99,27
161,2018-02-04,43,27
162,2018-02-11,40,15
163,2018-02-18,14,18
164,2018-02-25,22,24
165,2018-03-04,22,32
166,2018-03-11,26,30
167,2018-03-18,21,22
168,2018-03-25,21,18
169,2018-04-01,12,26
170,2018-04-08,19,20
171,2018-04-15,12,21
172,2018-04-22,18,19
173,2018-04-29,7,27
174,2018-05-06,7,42
175,2018-05-13,11,40
176,2018-05-20,10,23
177,2018-05-27,12,21
178,2018-06-03,8,20
179,2018-06-10,13,18
180,2018-06-17,9,20
181,2018-06-24,11,26
182,2018-07-01,9,21
183,2018-07-08,11,19
184,2018-07-15,0,7
185,2018-07-22,14,17
186,2018-07-29,15,23
187,2018-08-05,15,20
188,2018-08-12,6,20
189,2018-08-19,8,17
190,2018-08-26,13,12
191,2018-09-02,14,17
192,2018-09-09,11,24
193,2018-09-16,29,21
194,2018-09-23,8,17
195,2018-09-30,5,22
196,2018-10-07,0,35
197,2018-10-14,22,38
198,2018-10-21,6,24
199,2018-10-28,0,30
200,2018-11-04,9,20
201,2018-11-11,17,37
202,2018-11-18,15,15
203,2018-11-25,16,15
204,2018-12-02,6,21
205,2018-12-09,0,20
206,2018-12-16,12,21
207,2018-12-23,14,11
208,2018-12-30,9,34
209,2019-01-06,0,0
210,2019-01-13,0,0
211,2019-01-20,0,0
212,2019-01-27,17,31
213,2019-02-03,0,0
214,2019-02-10,0,0
215,2019-02-17,0,0
216,2019-02-24,17,21
217,2019-03-03,0,0
218,2019-03-10,0,0
219,2019-03-17,6,23
220,2019-03-24,0,0
221,2019-03-31,0,0
222,2019-04-07,9,35
223,2019-04-14,0,0
224,2019-04-21,8,33
225,2019-04-28,9,41
226,2019-05-05,0,0
227,2019-05-12,0,0
228,2019-05-19,0,0
229,2019-05-26,0,0
230,2019-06-02,12,20
231,2019-06-09,0,12
232,2019-06-16,0,0
233,2019-06-23,15,25
234,2019-06-30,0,0
235,2019-07-07,0,0
236,2019-07-14,0,0
237,2019-07-21,0,0
238,2019-07-28,0,0
239,2019-08-04,0,0
240,2019-08-11,0,0
241,2019-08-18,0,0
242,2019-08-25,0,0
243,2019-09-01,0,0
244,2019-09-08,0,0
245,2019-09-15,0,0
246,2019-09-22,0,0
247,2019-09-29,0,0
248,2019-10-06,0,0
249,2019-10-13,0,30
250,2019-10-20,0,0
251,2019-10-27,0,0
252,2019-11-03,0,0
253,2019-11-10,0,0
254,2019-11-17,0,0
255,2019-11-24,0,0
256,2019-12-01,0,0
257,2019-12-08,0,0
258,2019-12-15,0,0
259,2019-12-22,5,19
260,2019-12-29,8,40
