,date,Bruno Mars,Alphabet
107,2017-01-22,17,22
108,2017-01-29,14,22
109,2017-02-05,23,21
110,2017-02-12,100,21
111,2017-02-19,28,24
112,2017-02-26,29,23
113,2017-03-05,36,21
114,2017-03-12,28,21
115,2017-03-19,27,21
116,2017-03-26,27,23
117,2017-04-02,23,22
118,2017-04-09,24,21
119,2017-04-16,22,21
120,2017-04-23,25,24
121,2017-04-30,29,24
122,2017-05-07,28,23
123,2017-05-14,27,21
124,2017-05-21,36,24
125,2017-05-28,29,22
126,2017-06-04,23,21
127,2017-06-11,27,20
128,2017-06-18,25,19
129,2017-06-25,47,19
130,2017-07-02,28,16
131,2017-07-09,24,21
132,2017-07-16,25,16
133,2017-07-23,26,18
134,2017-07-30,27,17
135,2017-08-06,37,17
136,2017-08-13,90,21
137,2017-08-20,33,26
138,2017-08-27,17,26
139,2017-09-03,14,25
140,2017-09-10,12,25
141,2017-09-17,14,26
142,2017-09-24,12,26
143,2017-10-01,14,25
144,2017-10-08,13,24
145,2017-10-15,14,25
146,2017-10-22,12,27
147,2017-10-29,11,26
148,2017-11-05,13,27
149,2017-11-12,9,26
150,2017-11-19,9,19
151,2017-11-26,25,23
152,2017-12-03,15,23
153,2017-12-10,10,24
154,2017-12-17,10,21
155,2017-12-24,12,17
156,2017-12-31,29,19
157,2018-01-07,20,23
158,2018-01-14,15,22
159,2018-01-21,26,25
160,2018-01-28,84,29
161,2018-02-04,29,28
162,2018-02-11,23,26
163,2018-02-18,17,25
164,2018-02-25,13,24
165,2018-03-04,19,24
166,2018-03-11,25,24
167,2018-03-18,21,24
168,2018-03-25,20,18
169,2018-04-01,15,22
170,2018-04-08,13,24
171,2018-04-15,12,22
172,2018-04-22,13,25
173,2018-04-29,13,22
174,2018-05-06,11,21
175,2018-05-13,10,22
176,2018-05-20,13,22
177,2018-05-27,10,19
178,2018-06-03,11,19
179,2018-06-10,10,18
180,2018-06-17,10,18
181,2018-06-24,10,19
182,2018-07-01,10,17
183,2018-07-08,10,17
184,2018-07-15,8,17
185,2018-07-22,11,22
186,2018-07-29,27,18
187,2018-08-05,14,21
188,2018-08-12,15,21
189,2018-08-19,10,27
190,2018-08-26,11,31
191,2018-09-02,10,26
192,2018-09-09,12,26
193,2018-09-16,11,25
194,2018-09-23,9,26
195,2018-09-30,8,24
196,2018-10-07,12,25
197,2018-10-14,7,25
198,2018-10-21,10,25
199,2018-10-28,9,25
200,2018-11-04,9,25
201,2018-11-11,12,26
202,2018-11-18,8,20
203,2018-11-25,9,24
204,2018-12-02,7,25
205,2018-12-09,8,23
206,2018-12-16,9,24
207,2018-12-23,9,20
208,2018-12-30,11,18
209,2019-01-06,6,23
210,2019-01-13,9,23
211,2019-01-20,8,19
212,2019-01-27,8,22
213,2019-02-03,13,27
214,2019-02-10,16,25
215,2019-02-17,12,22
216,2019-02-24,14,23
217,2019-03-03,14,20
218,2019-03-10,12,24
219,2019-03-17,11,23
220,2019-03-24,9,22
221,2019-03-31,10,24
222,2019-04-07,7,25
223,2019-04-14,8,21
224,2019-04-21,8,22
225,2019-04-28,9,25
226,2019-05-05,8,20
227,2019-05-12,8,23
228,2019-05-19,8,25
229,2019-05-26,8,18
230,2019-06-02,7,20
231,2019-06-09,7,18
232,2019-06-16,7,20
233,2019-06-23,6,16
234,2019-06-30,6,15
235,2019-07-07,7,18
236,2019-07-14,7,17
237,2019-07-21,7,18
238,2019-07-28,7,16
239,2019-08-04,6,18
240,2019-08-11,5,20
241,2019-08-18,6,26
242,2019-08-25,5,28
243,2019-09-01,5,25
244,2019-09-08,6,27
245,2019-09-15,6,24
246,2019-09-22,7,26
247,2019-09-29,7,25
248,2019-10-06,6,27
249,2019-10-13,5,23
250,2019-10-20,6,25
251,2019-10-27,6,25
252,2019-11-03,4,28
253,2019-11-10,5,26
254,2019-11-17,7,28
255,2019-11-24,5,23
256,2019-12-01,6,26
257,2019-12-08,6,26
258,2019-12-15,5,23
259,2019-12-22,5,20
260,2019-12-29,7,20
