,date,Bruno Mars,Alphabet
236,2019-07-14,9,23
237,2019-07-21,6,21
238,2019-07-28,11,19
239,2019-08-04,8,18
240,2019-08-11,7,17
241,2019-08-18,5,21
242,2019-08-25,4,15
243,2019-09-01,6,30
244,2019-09-08,7,39
245,2019-09-15,5,28
246,2019-09-22,8,29
247,2019-09-29,8,26
248,2019-10-06,5,32
249,2019-10-13,5,29
250,2019-10-20,5,29
251,2019-10-27,8,38
252,2019-11-03,6,31
253,2019-11-10,7,31
254,2019-11-17,9,31
255,2019-11-24,6,31
256,2019-12-01,7,32
257,2019-12-08,5,26
258,2019-12-15,5,30
259,2019-12-22,7,21
260,2019-12-29,6,25
