,date,The Rolling Stones,Alphabet
97,2016-11-13,11,54
98,2016-11-20,7,32
99,2016-11-27,9,50
100,2016-12-04,22,52
101,2016-12-11,9,54
102,2016-12-18,15,30
103,2016-12-25,3,30
104,2017-01-01,10,35
105,2017-01-08,16,57
106,2017-01-15,12,36
107,2017-01-22,11,43
108,2017-01-29,15,40
109,2017-02-05,10,44
110,2017-02-12,19,43
111,2017-02-19,5,42
112,2017-02-26,10,43
113,2017-03-05,5,63
114,2017-03-12,9,39
115,2017-03-19,17,43
116,2017-03-26,11,39
117,2017-04-02,8,44
118,2017-04-09,9,45
119,2017-04-16,10,46
120,2017-04-23,12,51
121,2017-04-30,7,35
122,2017-05-07,8,45
123,2017-05-14,5,38
124,2017-05-21,6,41
125,2017-05-28,9,37
126,2017-06-04,13,42
127,2017-06-11,10,45
128,2017-06-18,4,41
129,2017-06-25,12,39
130,2017-07-02,7,35
131,2017-07-09,7,40
132,2017-07-16,8,40
133,2017-07-23,10,40
134,2017-07-30,10,32
135,2017-08-06,16,49
136,2017-08-13,10,61
137,2017-08-20,10,61
138,2017-08-27,12,70
139,2017-09-03,5,54
140,2017-09-10,9,62
141,2017-09-17,10,52
142,2017-09-24,16,41
143,2017-10-01,14,50
144,2017-10-08,10,62
145,2017-10-15,11,60
146,2017-10-22,7,52
147,2017-10-29,11,54
148,2017-11-05,9,47
149,2017-11-12,8,54
150,2017-11-19,3,32
151,2017-11-26,3,37
152,2017-12-03,8,59
153,2017-12-10,11,47
154,2017-12-17,5,43
155,2017-12-24,12,35
156,2017-12-31,10,43
157,2018-01-07,7,53
158,2018-01-14,8,42
159,2018-01-21,2,57
160,2018-01-28,7,56
161,2018-02-04,10,54
162,2018-02-11,9,54
163,2018-02-18,16,49
164,2018-02-25,9,58
165,2018-03-04,7,61
166,2018-03-11,13,54
167,2018-03-18,10,46
168,2018-03-25,15,37
169,2018-04-01,15,55
170,2018-04-08,8,43
171,2018-04-15,14,52
172,2018-04-22,11,59
173,2018-04-29,19,51
174,2018-05-06,5,44
175,2018-05-13,13,51
176,2018-05-20,13,34
177,2018-05-27,11,42
178,2018-06-03,10,43
179,2018-06-10,10,39
180,2018-06-17,16,43
181,2018-06-24,13,42
182,2018-07-01,15,41
183,2018-07-08,11,33
184,2018-07-15,15,34
185,2018-07-22,9,33
186,2018-07-29,8,47
187,2018-08-05,3,49
188,2018-08-12,17,56
189,2018-08-19,11,73
190,2018-08-26,5,61
191,2018-09-02,12,52
192,2018-09-09,11,65
193,2018-09-16,9,55
194,2018-09-23,11,56
195,2018-09-30,12,47
196,2018-10-07,10,46
197,2018-10-14,2,73
198,2018-10-21,13,49
199,2018-10-28,7,51
200,2018-11-04,12,49
201,2018-11-11,9,41
202,2018-11-18,20,41
203,2018-11-25,23,42
204,2018-12-02,11,46
205,2018-12-09,14,47
206,2018-12-16,14,48
207,2018-12-23,15,29
208,2018-12-30,13,40
209,2019-01-06,14,42
210,2019-01-13,15,44
211,2019-01-20,22,47
212,2019-01-27,12,49
213,2019-02-03,13,62
214,2019-02-10,12,52
215,2019-02-17,17,52
216,2019-02-24,13,59
217,2019-03-03,14,41
218,2019-03-10,13,53
219,2019-03-17,8,46
220,2019-03-24,14,40
221,2019-03-31,17,40
222,2019-04-07,16,46
223,2019-04-14,15,42
224,2019-04-21,12,40
225,2019-04-28,16,33
226,2019-05-05,12,43
227,2019-05-12,23,43
228,2019-05-19,13,35
229,2019-05-26,21,37
230,2019-06-02,14,29
231,2019-06-09,16,31
232,2019-06-16,12,27
233,2019-06-23,16,40
234,2019-06-30,21,34
235,2019-07-07,65,28
236,2019-07-14,46,38
237,2019-07-21,24,40
238,2019-07-28,12,44
239,2019-08-04,16,43
240,2019-08-11,9,64
241,2019-08-18,16,54
242,2019-08-25,13,73
243,2019-09-01,13,59
244,2019-09-08,6,64
245,2019-09-15,12,65
246,2019-09-22,13,59
247,2019-09-29,10,48
248,2019-10-06,11,51
249,2019-10-13,6,55
250,2019-10-20,8,58
251,2019-10-27,7,57
252,2019-11-03,15,60
253,2019-11-10,9,60
254,2019-11-17,9,43
255,2019-11-24,12,36
256,2019-12-01,9,50
257,2019-12-08,14,48
258,2019-12-15,12,44
259,2019-12-22,11,45
260,2019-12-29,9,34
