,date,Ed Sheeran,Alphabet
102,2016-12-18,7,26
103,2016-12-25,6,22
104,2017-01-01,23,22
105,2017-01-08,22,27
106,2017-01-15,16,24
107,2017-01-22,15,26
108,2017-01-29,21,25
109,2017-02-05,20,24
110,2017-02-12,56,23
111,2017-02-19,30,23
112,2017-02-26,41,23
113,2017-03-05,89,27
114,2017-03-12,84,24
115,2017-03-19,38,22
116,2017-03-26,35,20
117,2017-04-02,32,25
118,2017-04-09,28,25
119,2017-04-16,20,23
120,2017-04-23,22,24
121,2017-04-30,22,28
122,2017-05-07,18,29
123,2017-05-14,19,22
124,2017-05-21,22,21
125,2017-05-28,17,20
126,2017-06-04,22,23
127,2017-06-11,18,20
128,2017-06-18,18,21
129,2017-06-25,17,20
130,2017-07-02,20,17
131,2017-07-09,20,20
132,2017-07-16,91,20
133,2017-07-23,23,19
134,2017-07-30,22,19
135,2017-08-06,27,23
136,2017-08-13,60,20
137,2017-08-20,15,25
138,2017-08-27,20,27
139,2017-09-03,12,24
140,2017-09-10,13,28
141,2017-09-17,16,24
142,2017-09-24,17,31
143,2017-10-01,12,28
144,2017-10-08,15,24
145,2017-10-15,26,31
146,2017-10-22,18,25
147,2017-10-29,14,25
148,2017-11-05,20,26
149,2017-11-12,22,31
150,2017-11-19,15,22
151,2017-11-26,24,26
152,2017-12-03,32,29
153,2017-12-10,38,26
154,2017-12-17,34,22
155,2017-12-24,32,17
156,2017-12-31,33,17
157,2018-01-07,32,25
158,2018-01-14,34,26
159,2018-01-21,37,25
160,2018-01-28,38,24
161,2018-02-04,27,30
162,2018-02-11,24,30
163,2018-02-18,24,29
164,2018-02-25,23,30
165,2018-03-04,21,25
166,2018-03-11,19,25
167,2018-03-18,21,23
168,2018-03-25,16,22
169,2018-04-01,16,22
170,2018-04-08,15,25
171,2018-04-15,17,22
172,2018-04-22,15,22
173,2018-04-29,13,21
174,2018-05-06,15,27
175,2018-05-13,13,25
176,2018-05-20,18,21
177,2018-05-27,14,20
178,2018-06-03,12,19
179,2018-06-10,10,18
180,2018-06-17,11,18
181,2018-06-24,16,19
182,2018-07-01,13,20
183,2018-07-08,15,20
184,2018-07-15,16,19
185,2018-07-22,11,23
186,2018-07-29,13,22
187,2018-08-05,15,19
188,2018-08-12,12,25
189,2018-08-19,13,30
190,2018-08-26,12,29
191,2018-09-02,11,26
192,2018-09-09,15,27
193,2018-09-16,12,24
194,2018-09-23,12,26
195,2018-09-30,11,26
196,2018-10-07,11,26
197,2018-10-14,12,32
198,2018-10-21,14,30
199,2018-10-28,9,25
200,2018-11-04,11,27
201,2018-11-11,10,27
202,2018-11-18,10,19
203,2018-11-25,6,30
204,2018-12-02,7,25
205,2018-12-09,11,28
206,2018-12-16,9,28
207,2018-12-23,11,21
208,2018-12-30,14,22
209,2019-01-06,13,24
210,2019-01-13,9,24
211,2019-01-20,9,25
212,2019-01-27,14,26
213,2019-02-03,7,27
214,2019-02-10,10,24
215,2019-02-17,12,24
216,2019-02-24,11,24
217,2019-03-03,13,23
218,2019-03-10,10,25
219,2019-03-17,9,19
220,2019-03-24,7,20
221,2019-03-31,8,20
222,2019-04-07,10,22
223,2019-04-14,9,24
224,2019-04-21,5,24
225,2019-04-28,8,31
226,2019-05-05,12,25
227,2019-05-12,12,26
228,2019-05-19,15,22
229,2019-05-26,9,22
230,2019-06-02,12,23
231,2019-06-09,11,20
232,2019-06-16,11,18
233,2019-06-23,14,20
234,2019-06-30,15,16
235,2019-07-07,25,21
236,2019-07-14,26,20
237,2019-07-21,20,24
238,2019-07-28,16,20
239,2019-08-04,13,19
240,2019-08-11,13,28
241,2019-08-18,12,24
242,2019-08-25,13,30
243,2019-09-01,10,27
244,2019-09-08,10,32
245,2019-09-15,11,25
246,2019-09-22,11,28
247,2019-09-29,13,33
248,2019-10-06,11,27
249,2019-10-13,11,30
250,2019-10-20,9,27
251,2019-10-27,11,28
252,2019-11-03,10,35
253,2019-11-10,10,29
254,2019-11-17,8,30
255,2019-11-24,12,23
256,2019-12-01,8,32
257,2019-12-08,10,25
258,2019-12-15,10,28
259,2019-12-22,15,26
260,2019-12-29,12,19
