,date,Guns N' Roses,Alphabet
101,2016-12-11,5,27
102,2016-12-18,4,26
103,2016-12-25,2,19
104,2017-01-01,5,21
105,2017-01-08,4,31
106,2017-01-15,5,24
107,2017-01-22,5,28
108,2017-01-29,6,28
109,2017-02-05,7,27
110,2017-02-12,5,22
111,2017-02-19,5,25
112,2017-02-26,4,28
113,2017-03-05,6,23
114,2017-03-12,6,25
115,2017-03-19,6,25
116,2017-03-26,5,27
117,2017-04-02,5,21
118,2017-04-09,6,25
119,2017-04-16,5,26
120,2017-04-23,5,21
121,2017-04-30,6,26
122,2017-05-07,5,24
123,2017-05-14,6,25
124,2017-05-21,13,22
125,2017-05-28,13,25
126,2017-06-04,9,23
127,2017-06-11,7,21
128,2017-06-18,10,16
129,2017-06-25,7,19
130,2017-07-02,7,19
131,2017-07-09,8,19
132,2017-07-16,12,18
133,2017-07-23,10,19
134,2017-07-30,9,20
135,2017-08-06,7,21
136,2017-08-13,6,19
137,2017-08-20,9,23
138,2017-08-27,6,27
139,2017-09-03,6,28
140,2017-09-10,7,32
141,2017-09-17,6,32
142,2017-09-24,7,28
143,2017-10-01,8,28
144,2017-10-08,7,29
145,2017-10-15,9,28
146,2017-10-22,13,31
147,2017-10-29,35,28
148,2017-11-05,8,32
149,2017-11-12,5,30
150,2017-11-19,3,23
151,2017-11-26,6,27
152,2017-12-03,3,25
153,2017-12-10,4,25
154,2017-12-17,4,29
155,2017-12-24,3,17
156,2017-12-31,6,22
157,2018-01-07,4,29
158,2018-01-14,5,29
159,2018-01-21,2,31
160,2018-01-28,6,31
161,2018-02-04,6,30
162,2018-02-11,4,28
163,2018-02-18,4,30
164,2018-02-25,3,27
165,2018-03-04,4,27
166,2018-03-11,3,26
167,2018-03-18,4,31
168,2018-03-25,6,21
169,2018-04-01,4,21
170,2018-04-08,3,28
171,2018-04-15,5,27
172,2018-04-22,4,24
173,2018-04-29,8,23
174,2018-05-06,7,23
175,2018-05-13,6,23
176,2018-05-20,5,20
177,2018-05-27,5,28
178,2018-06-03,5,23
179,2018-06-10,6,19
180,2018-06-17,6,21
181,2018-06-24,7,22
182,2018-07-01,6,19
183,2018-07-08,4,20
184,2018-07-15,5,21
185,2018-07-22,6,20
186,2018-07-29,3,21
187,2018-08-05,5,20
188,2018-08-12,6,19
189,2018-08-19,3,19
190,2018-08-26,5,28
191,2018-09-02,4,27
192,2018-09-09,5,27
193,2018-09-16,4,32
194,2018-09-23,4,34
195,2018-09-30,4,30
196,2018-10-07,4,33
197,2018-10-14,3,26
198,2018-10-21,3,33
199,2018-10-28,6,30
200,2018-11-04,5,26
201,2018-11-11,4,29
202,2018-11-18,5,24
203,2018-11-25,4,29
204,2018-12-02,4,28
205,2018-12-09,4,27
206,2018-12-16,6,25
207,2018-12-23,4,19
208,2018-12-30,4,21
209,2019-01-06,4,27
210,2019-01-13,4,24
211,2019-01-20,5,25
212,2019-01-27,3,22
213,2019-02-03,3,26
214,2019-02-10,5,26
215,2019-02-17,3,26
216,2019-02-24,3,25
217,2019-03-03,6,26
218,2019-03-10,3,27
219,2019-03-17,5,25
220,2019-03-24,5,26
221,2019-03-31,7,21
222,2019-04-07,5,23
223,2019-04-14,5,28
224,2019-04-21,4,23
225,2019-04-28,4,25
226,2019-05-05,4,18
227,2019-05-12,4,24
228,2019-05-19,4,26
229,2019-05-26,7,23
230,2019-06-02,6,28
231,2019-06-09,6,19
232,2019-06-16,7,24
233,2019-06-23,5,21
234,2019-06-30,6,20
235,2019-07-07,5,18
236,2019-07-14,6,21
237,2019-07-21,5,21
238,2019-07-28,4,20
239,2019-08-04,6,23
240,2019-08-11,4,20
241,2019-08-18,4,21
242,2019-08-25,4,25
243,2019-09-01,4,29
244,2019-09-08,4,34
245,2019-09-15,5,31
246,2019-09-22,4,28
247,2019-09-29,6,28
248,2019-10-06,4,30
249,2019-10-13,4,30
250,2019-10-20,2,29
251,2019-10-27,4,35
252,2019-11-03,4,35
253,2019-11-10,5,29
254,2019-11-17,4,34
255,2019-11-24,3,23
256,2019-12-01,4,31
257,2019-12-08,3,33
258,2019-12-15,4,27
259,2019-12-22,2,20
260,2019-12-29,5,20
