,date,Metallica,Alphabet
220,2019-03-24,15,31
221,2019-03-31,10,30
222,2019-04-07,10,30
223,2019-04-14,8,30
224,2019-04-21,11,27
225,2019-04-28,10,33
226,2019-05-05,11,33
227,2019-05-12,12,28
228,2019-05-19,14,25
229,2019-05-26,11,24
230,2019-06-02,15,27
231,2019-06-09,9,28
232,2019-06-16,12,27
233,2019-06-23,12,22
234,2019-06-30,6,19
235,2019-07-07,6,24
236,2019-07-14,7,24
237,2019-07-21,7,25
238,2019-07-28,12,33
239,2019-08-04,14,36
240,2019-08-11,10,39
241,2019-08-18,11,37
242,2019-08-25,14,38
243,2019-09-01,6,33
244,2019-09-08,12,37
245,2019-09-15,12,32
246,2019-09-22,11,42
247,2019-09-29,12,35
248,2019-10-06,16,32
249,2019-10-13,14,36
250,2019-10-20,11,37
251,2019-10-27,13,35
252,2019-11-03,11,40
253,2019-11-10,9,34
254,2019-11-17,9,37
255,2019-11-24,9,28
256,2019-12-01,8,37
257,2019-12-08,9,30
258,2019-12-15,10,38
259,2019-12-22,9,25
260,2019-12-29,10,27
