,date,Metallica,Alphabet
81,2016-07-24,0,10
82,2016-07-31,10,16
83,2016-08-07,0,16
84,2016-08-14,19,20
85,2016-08-21,12,36
86,2016-08-28,0,18
87,2016-09-04,0,20
88,2016-09-11,4,26
89,2016-09-18,4,22
90,2016-09-25,8,30
91,2016-10-02,7,36
92,2016-10-09,5,0
93,2016-10-16,14,34
94,2016-10-23,5,24
95,2016-10-30,8,24
96,2016-11-06,15,22
97,2016-11-13,28,23
98,2016-11-20,20,14
99,2016-11-27,0,15
100,2016-12-04,15,26
101,2016-12-11,10,25
102,2016-12-18,10,12
103,2016-12-25,11,15
104,2017-01-01,14,25
105,2017-01-08,10,23
106,2017-01-15,6,28
107,2017-01-22,0,24
108,2017-01-29,0,21
109,2017-02-05,9,17
110,2017-02-12,100,23
111,2017-02-19,19,23
112,2017-02-26,9,33
113,2017-03-05,18,35
114,2017-03-12,10,32
115,2017-03-19,10,24
116,2017-03-26,8,30
117,2017-04-02,9,27
118,2017-04-09,9,18
119,2017-04-16,0,25
120,2017-04-23,7,21
121,2017-04-30,16,22
122,2017-05-07,73,28
123,2017-05-14,26,22
124,2017-05-21,14,25
125,2017-05-28,8,4
126,2017-06-04,0,13
127,2017-06-11,9,20
128,2017-06-18,7,15
129,2017-06-25,0,11
130,2017-07-02,0,14
131,2017-07-09,21,10
132,2017-07-16,14,25
133,2017-07-23,4,29
134,2017-07-30,8,26
135,2017-08-06,21,21
136,2017-08-13,5,11
137,2017-08-20,0,8
138,2017-08-27,0,23
139,2017-09-03,0,22
140,2017-09-10,8,33
141,2017-09-17,0,31
142,2017-09-24,5,47
143,2017-10-01,8,30
144,2017-10-08,7,23
145,2017-10-15,0,16
146,2017-10-22,0,20
147,2017-10-29,4,25
148,2017-11-05,5,22
149,2017-11-12,0,33
150,2017-11-19,13,26
151,2017-11-26,0,17
152,2017-12-03,0,25
153,2017-12-10,5,14
154,2017-12-17,11,17
155,2017-12-24,0,17
156,2017-12-31,0,16
157,2018-01-07,5,20
158,2018-01-14,15,25
159,2018-01-21,3,28
160,2018-01-28,14,23
161,2018-02-04,10,23
162,2018-02-11,6,13
163,2018-02-18,6,15
164,2018-02-25,19,21
165,2018-03-04,0,28
166,2018-03-11,5,26
167,2018-03-18,13,19
168,2018-03-25,11,15
169,2018-04-01,6,22
170,2018-04-08,0,18
171,2018-04-15,6,18
172,2018-04-22,5,16
173,2018-04-29,6,23
174,2018-05-06,13,36
175,2018-05-13,6,35
176,2018-05-20,23,20
177,2018-05-27,13,18
178,2018-06-03,0,17
179,2018-06-10,11,15
180,2018-06-17,12,17
181,2018-06-24,5,22
182,2018-07-01,11,18
183,2018-07-08,10,17
184,2018-07-15,0,6
185,2018-07-22,9,14
186,2018-07-29,7,20
187,2018-08-05,0,17
188,2018-08-12,0,17
189,2018-08-19,0,14
190,2018-08-26,7,10
191,2018-09-02,12,14
192,2018-09-09,10,21
193,2018-09-16,8,18
194,2018-09-23,8,14
195,2018-09-30,10,19
196,2018-10-07,10,30
197,2018-10-14,16,32
198,2018-10-21,23,20
199,2018-10-28,17,26
200,2018-11-04,6,18
201,2018-11-11,0,32
202,2018-11-18,7,13
203,2018-11-25,5,13
204,2018-12-02,15,18
205,2018-12-09,10,17
206,2018-12-16,0,18
207,2018-12-23,0,9
208,2018-12-30,7,30
209,2019-01-06,0,0
210,2019-01-13,0,0
211,2019-01-20,0,0
212,2019-01-27,17,27
213,2019-02-03,0,0
214,2019-02-10,0,0
215,2019-02-17,0,0
216,2019-02-24,6,18
217,2019-03-03,0,0
218,2019-03-10,0,0
219,2019-03-17,9,20
220,2019-03-24,0,0
221,2019-03-31,0,0
222,2019-04-07,6,30
223,2019-04-14,0,0
224,2019-04-21,7,29
225,2019-04-28,12,36
226,2019-05-05,0,0
227,2019-05-12,0,0
228,2019-05-19,0,0
229,2019-05-26,0,0
230,2019-06-02,0,18
231,2019-06-09,0,10
232,2019-06-16,0,0
233,2019-06-23,0,22
234,2019-06-30,0,0
235,2019-07-07,0,0
236,2019-07-14,0,0
237,2019-07-21,0,0
238,2019-07-28,0,0
239,2019-08-04,0,0
240,2019-08-11,0,0
241,2019-08-18,0,0
242,2019-08-25,0,0
243,2019-09-01,0,0
244,2019-09-08,0,0
245,2019-09-15,0,0
246,2019-09-22,0,0
247,2019-09-29,0,0
248,2019-10-06,0,0
249,2019-10-13,3,26
250,2019-10-20,0,0
251,2019-10-27,0,0
252,2019-11-03,0,0
253,2019-11-10,0,0
254,2019-11-17,0,0
255,2019-11-24,0,0
256,2019-12-01,0,0
257,2019-12-08,0,0
258,2019-12-15,0,0
259,2019-12-22,7,16
260,2019-12-29,6,34
