,date,U2,Alphabet
169,2018-04-01,10,46
170,2018-04-08,10,64
171,2018-04-15,11,55
172,2018-04-22,12,64
173,2018-04-29,14,52
174,2018-05-06,16,55
175,2018-05-13,15,56
176,2018-05-20,16,57
177,2018-05-27,18,50
178,2018-06-03,13,51
179,2018-06-10,17,43
180,2018-06-17,13,48
181,2018-06-24,17,50
182,2018-07-01,9,42
183,2018-07-08,6,40
184,2018-07-15,13,43
185,2018-07-22,11,52
186,2018-07-29,12,50
187,2018-08-05,13,50
188,2018-08-12,7,54
189,2018-08-19,8,54
190,2018-08-26,12,82
191,2018-09-02,11,75
192,2018-09-09,7,56
193,2018-09-16,4,59
194,2018-09-23,7,69
195,2018-09-30,9,68
196,2018-10-07,9,67
197,2018-10-14,9,58
198,2018-10-21,8,72
199,2018-10-28,7,65
200,2018-11-04,9,67
201,2018-11-11,7,57
202,2018-11-18,4,50
203,2018-11-25,6,58
204,2018-12-02,9,58
205,2018-12-09,8,48
206,2018-12-16,11,54
207,2018-12-23,9,49
208,2018-12-30,10,52
209,2019-01-06,8,63
210,2019-01-13,9,58
211,2019-01-20,7,63
212,2019-01-27,8,64
213,2019-02-03,8,68
214,2019-02-10,11,64
215,2019-02-17,8,65
216,2019-02-24,10,56
217,2019-03-03,6,60
218,2019-03-10,11,62
219,2019-03-17,6,57
220,2019-03-24,10,58
221,2019-03-31,6,54
222,2019-04-07,5,55
223,2019-04-14,9,54
224,2019-04-21,6,47
225,2019-04-28,7,62
226,2019-05-05,8,48
227,2019-05-12,6,55
228,2019-05-19,5,52
229,2019-05-26,9,51
230,2019-06-02,9,54
231,2019-06-09,7,43
232,2019-06-16,11,47
233,2019-06-23,8,42
234,2019-06-30,10,46
235,2019-07-07,6,44
236,2019-07-14,6,50
237,2019-07-21,1,47
238,2019-07-28,7,44
239,2019-08-04,9,48
240,2019-08-11,13,56
241,2019-08-18,9,65
242,2019-08-25,8,72
243,2019-09-01,6,64
244,2019-09-08,9,76
245,2019-09-15,9,73
246,2019-09-22,10,66
247,2019-09-29,8,71
248,2019-10-06,7,66
249,2019-10-13,5,71
250,2019-10-20,8,75
251,2019-10-27,6,81
252,2019-11-03,8,71
253,2019-11-10,9,68
254,2019-11-17,9,67
255,2019-11-24,9,53
256,2019-12-01,5,70
257,2019-12-08,5,69
258,2019-12-15,9,59
259,2019-12-22,11,49
260,2019-12-29,8,42
