,date,Metallica,Alphabet
76,2016-06-19,8,28
77,2016-06-26,11,30
78,2016-07-03,9,26
79,2016-07-10,11,28
80,2016-07-17,11,28
81,2016-07-24,11,29
82,2016-07-31,11,37
83,2016-08-07,9,32
84,2016-08-14,23,37
85,2016-08-21,24,42
86,2016-08-28,16,45
87,2016-09-04,16,38
88,2016-09-11,14,39
89,2016-09-18,14,37
90,2016-09-25,24,39
91,2016-10-02,15,34
92,2016-10-09,13,32
93,2016-10-16,15,36
94,2016-10-23,15,35
95,2016-10-30,15,35
96,2016-11-06,13,33
97,2016-11-13,44,35
98,2016-11-20,28,26
99,2016-11-27,19,32
100,2016-12-04,24,36
101,2016-12-11,26,33
102,2016-12-18,20,30
103,2016-12-25,16,26
104,2017-01-01,13,31
105,2017-01-08,14,36
106,2017-01-15,14,33
107,2017-01-22,14,36
108,2017-01-29,16,36
109,2017-02-05,18,36
110,2017-02-12,100,35
111,2017-02-19,26,31
112,2017-02-26,22,35
113,2017-03-05,19,34
114,2017-03-12,18,36
115,2017-03-19,15,35
116,2017-03-26,16,35
117,2017-04-02,16,34
118,2017-04-09,16,31
119,2017-04-16,16,33
120,2017-04-23,15,38
121,2017-04-30,15,34
122,2017-05-07,16,38
123,2017-05-14,18,38
124,2017-05-21,16,35
125,2017-05-28,15,35
126,2017-06-04,16,36
127,2017-06-11,19,34
128,2017-06-18,17,27
129,2017-06-25,17,29
130,2017-07-02,18,28
131,2017-07-09,18,29
132,2017-07-16,20,28
133,2017-07-23,47,33
134,2017-07-30,54,27
135,2017-08-06,47,31
136,2017-08-13,23,36
137,2017-08-20,13,41
138,2017-08-27,11,40
139,2017-09-03,11,39
140,2017-09-10,11,41
141,2017-09-17,12,38
142,2017-09-24,12,41
143,2017-10-01,10,37
144,2017-10-08,10,37
145,2017-10-15,11,41
146,2017-10-22,18,42
147,2017-10-29,12,34
148,2017-11-05,22,37
149,2017-11-12,12,38
150,2017-11-19,12,32
151,2017-11-26,10,34
152,2017-12-03,10,34
153,2017-12-10,11,38
154,2017-12-17,10,29
155,2017-12-24,11,27
156,2017-12-31,10,27
157,2018-01-07,10,34
158,2018-01-14,10,34
159,2018-01-21,11,38
160,2018-01-28,11,40
161,2018-02-04,10,43
162,2018-02-11,13,39
163,2018-02-18,12,37
164,2018-02-25,36,36
165,2018-03-04,14,36
166,2018-03-11,12,37
167,2018-03-18,11,36
168,2018-03-25,13,33
169,2018-04-01,13,37
170,2018-04-08,15,40
171,2018-04-15,13,37
172,2018-04-22,13,38
173,2018-04-29,12,36
174,2018-05-06,12,37
175,2018-05-13,11,34
176,2018-05-20,10,34
177,2018-05-27,10,33
178,2018-06-03,10,31
179,2018-06-10,10,30
180,2018-06-17,10,32
181,2018-06-24,10,30
182,2018-07-01,9,27
183,2018-07-08,10,27
184,2018-07-15,10,27
185,2018-07-22,9,33
186,2018-07-29,10,33
187,2018-08-05,12,32
188,2018-08-12,12,35
189,2018-08-19,11,42
190,2018-08-26,13,42
191,2018-09-02,14,41
192,2018-09-09,14,40
193,2018-09-16,14,40
194,2018-09-23,20,38
195,2018-09-30,12,41
196,2018-10-07,12,40
197,2018-10-14,12,39
198,2018-10-21,11,41
199,2018-10-28,13,35
200,2018-11-04,14,34
201,2018-11-11,11,34
202,2018-11-18,14,31
203,2018-11-25,18,37
204,2018-12-02,26,38
205,2018-12-09,21,37
206,2018-12-16,12,32
207,2018-12-23,13,28
208,2018-12-30,10,29
209,2019-01-06,10,36
210,2019-01-13,13,34
211,2019-01-20,12,35
212,2019-01-27,11,39
213,2019-02-03,11,41
214,2019-02-10,10,39
215,2019-02-17,9,35
216,2019-02-24,11,38
217,2019-03-03,11,37
218,2019-03-10,10,35
219,2019-03-17,31,36
220,2019-03-24,14,35
221,2019-03-31,12,34
222,2019-04-07,13,34
223,2019-04-14,11,35
224,2019-04-21,12,36
225,2019-04-28,12,37
226,2019-05-05,11,37
227,2019-05-12,11,36
228,2019-05-19,10,35
229,2019-05-26,10,36
230,2019-06-02,13,36
231,2019-06-09,9,29
232,2019-06-16,11,32
233,2019-06-23,11,30
234,2019-06-30,9,24
235,2019-07-07,11,30
236,2019-07-14,11,31
237,2019-07-21,13,34
238,2019-07-28,13,31
239,2019-08-04,14,32
240,2019-08-11,13,38
241,2019-08-18,14,42
242,2019-08-25,15,44
243,2019-09-01,29,38
244,2019-09-08,23,41
245,2019-09-15,11,37
246,2019-09-22,15,41
247,2019-09-29,13,40
248,2019-10-06,16,38
249,2019-10-13,13,40
250,2019-10-20,12,37
251,2019-10-27,11,42
252,2019-11-03,11,40
253,2019-11-10,11,39
254,2019-11-17,11,40
255,2019-11-24,10,29
256,2019-12-01,10,41
257,2019-12-08,10,40
258,2019-12-15,11,35
259,2019-12-22,11,29
260,2019-12-29,9,31
