,date,Metallica,Alphabet
102,2016-12-18,5,8
103,2016-12-25,5,8
104,2017-01-01,6,10
105,2017-01-08,0,8
106,2017-01-15,3,5
107,2017-01-22,2,11
108,2017-01-29,4,8
109,2017-02-05,2,6
110,2017-02-12,21,7
111,2017-02-19,7,8
112,2017-02-26,4,9
113,2017-03-05,4,5
114,2017-03-12,3,9
115,2017-03-19,2,15
116,2017-03-26,0,10
117,2017-04-02,3,10
118,2017-04-09,5,12
119,2017-04-16,8,10
120,2017-04-23,4,8
121,2017-04-30,0,10
122,2017-05-07,3,10
123,2017-05-14,4,5
124,2017-05-21,0,15
125,2017-05-28,2,10
126,2017-06-04,9,5
127,2017-06-11,7,0
128,2017-06-18,0,7
129,2017-06-25,3,6
130,2017-07-02,0,3
131,2017-07-09,3,5
132,2017-07-16,2,3
133,2017-07-23,7,9
134,2017-07-30,0,4
135,2017-08-06,2,11
136,2017-08-13,4,10
137,2017-08-20,0,11
138,2017-08-27,2,17
139,2017-09-03,0,9
140,2017-09-10,0,15
141,2017-09-17,5,12
142,2017-09-24,0,5
143,2017-10-01,3,8
144,2017-10-08,3,7
145,2017-10-15,0,13
146,2017-10-22,9,12
147,2017-10-29,2,9
148,2017-11-05,4,4
149,2017-11-12,2,5
150,2017-11-19,0,4
151,2017-11-26,0,11
152,2017-12-03,0,8
153,2017-12-10,4,6
154,2017-12-17,4,9
155,2017-12-24,3,5
156,2017-12-31,0,8
157,2018-01-07,2,12
158,2018-01-14,0,7
159,2018-01-21,6,9
160,2018-01-28,2,9
161,2018-02-04,0,10
162,2018-02-11,3,5
163,2018-02-18,8,6
164,2018-02-25,100,7
165,2018-03-04,19,9
166,2018-03-11,4,8
167,2018-03-18,14,9
168,2018-03-25,6,11
169,2018-04-01,5,10
170,2018-04-08,4,11
171,2018-04-15,5,11
172,2018-04-22,8,8
173,2018-04-29,4,11
174,2018-05-06,5,7
175,2018-05-13,7,8
176,2018-05-20,5,7
177,2018-05-27,3,11
178,2018-06-03,5,7
179,2018-06-10,6,3
180,2018-06-17,3,11
181,2018-06-24,0,7
182,2018-07-01,4,9
183,2018-07-08,3,5
184,2018-07-15,6,7
185,2018-07-22,5,9
186,2018-07-29,0,5
187,2018-08-05,8,7
188,2018-08-12,8,12
189,2018-08-19,6,6
190,2018-08-26,9,13
191,2018-09-02,16,13
192,2018-09-09,62,10
193,2018-09-16,6,8
194,2018-09-23,3,9
195,2018-09-30,0,4
196,2018-10-07,2,11
197,2018-10-14,6,11
198,2018-10-21,0,9
199,2018-10-28,5,5
200,2018-11-04,3,9
201,2018-11-11,4,10
202,2018-11-18,6,4
203,2018-11-25,3,11
204,2018-12-02,2,6
205,2018-12-09,4,8
206,2018-12-16,0,10
207,2018-12-23,11,0
208,2018-12-30,2,5
209,2019-01-06,3,3
210,2019-01-13,0,12
211,2019-01-20,2,13
212,2019-01-27,0,8
213,2019-02-03,0,11
214,2019-02-10,0,9
215,2019-02-17,6,8
216,2019-02-24,7,11
217,2019-03-03,2,9
218,2019-03-10,0,11
219,2019-03-17,6,8
220,2019-03-24,3,9
221,2019-03-31,0,6
222,2019-04-07,2,12
223,2019-04-14,6,6
224,2019-04-21,6,9
225,2019-04-28,4,12
226,2019-05-05,4,13
227,2019-05-12,7,5
228,2019-05-19,0,5
229,2019-05-26,0,5
230,2019-06-02,4,6
231,2019-06-09,2,9
232,2019-06-16,0,8
233,2019-06-23,3,5
234,2019-06-30,4,6
235,2019-07-07,5,7
236,2019-07-14,4,4
237,2019-07-21,4,4
238,2019-07-28,5,8
239,2019-08-04,4,7
240,2019-08-11,4,5
241,2019-08-18,2,7
242,2019-08-25,2,13
243,2019-09-01,2,12
244,2019-09-08,4,8
245,2019-09-15,3,7
246,2019-09-22,0,8
247,2019-09-29,0,9
248,2019-10-06,2,9
249,2019-10-13,4,11
250,2019-10-20,0,14
251,2019-10-27,5,9
252,2019-11-03,2,13
253,2019-11-10,2,17
254,2019-11-17,3,13
255,2019-11-24,2,6
256,2019-12-01,2,4
257,2019-12-08,7,9
258,2019-12-15,4,6
259,2019-12-22,5,9
260,2019-12-29,0,11
