,date,U2,Alphabet
114,2017-03-12,7,51
115,2017-03-19,10,56
116,2017-03-26,15,53
117,2017-04-02,13,59
118,2017-04-09,11,52
119,2017-04-16,12,56
120,2017-04-23,8,58
121,2017-04-30,10,53
122,2017-05-07,15,52
123,2017-05-14,40,66
124,2017-05-21,17,47
125,2017-05-28,34,47
126,2017-06-04,19,54
127,2017-06-11,9,53
128,2017-06-18,22,42
129,2017-06-25,7,41
130,2017-07-02,11,44
131,2017-07-09,25,33
132,2017-07-16,10,26
133,2017-07-23,16,29
134,2017-07-30,20,25
135,2017-08-06,9,27
136,2017-08-13,24,42
137,2017-08-20,6,43
138,2017-08-27,19,38
139,2017-09-03,14,57
140,2017-09-10,16,48
141,2017-09-17,7,51
142,2017-09-24,0,53
143,2017-10-01,31,71
144,2017-10-08,0,61
145,2017-10-15,19,76
146,2017-10-22,8,55
147,2017-10-29,23,63
148,2017-11-05,0,91
149,2017-11-12,15,60
150,2017-11-19,22,42
151,2017-11-26,10,64
152,2017-12-03,36,66
153,2017-12-10,24,58
154,2017-12-17,10,29
155,2017-12-24,13,41
156,2017-12-31,0,53
157,2018-01-07,0,58
158,2018-01-14,19,62
159,2018-01-21,15,66
160,2018-01-28,16,65
161,2018-02-04,0,51
162,2018-02-11,14,64
163,2018-02-18,0,30
164,2018-02-25,11,76
165,2018-03-04,15,75
166,2018-03-11,16,54
167,2018-03-18,0,51
168,2018-03-25,0,51
169,2018-04-01,16,69
170,2018-04-08,13,47
171,2018-04-15,0,67
172,2018-04-22,18,45
173,2018-04-29,9,41
174,2018-05-06,8,51
175,2018-05-13,7,66
176,2018-05-20,9,44
177,2018-05-27,5,52
178,2018-06-03,12,43
179,2018-06-10,12,37
180,2018-06-17,6,39
181,2018-06-24,0,30
182,2018-07-01,0,21
183,2018-07-08,14,16
184,2018-07-15,0,28
185,2018-07-22,0,53
186,2018-07-29,14,24
187,2018-08-05,11,36
188,2018-08-12,5,38
189,2018-08-19,0,45
190,2018-08-26,8,44
191,2018-09-02,9,62
192,2018-09-09,0,57
193,2018-09-16,0,67
194,2018-09-23,14,61
195,2018-09-30,0,52
196,2018-10-07,0,65
197,2018-10-14,16,58
198,2018-10-21,6,55
199,2018-10-28,16,64
200,2018-11-04,9,79
201,2018-11-11,6,50
202,2018-11-18,0,35
203,2018-11-25,6,52
204,2018-12-02,5,64
205,2018-12-09,17,54
206,2018-12-16,0,49
207,2018-12-23,6,60
208,2018-12-30,5,48
209,2019-01-06,0,54
210,2019-01-13,12,61
211,2019-01-20,18,44
212,2019-01-27,7,66
213,2019-02-03,6,52
214,2019-02-10,10,57
215,2019-02-17,13,68
216,2019-02-24,10,39
217,2019-03-03,0,61
218,2019-03-10,7,39
219,2019-03-17,6,45
220,2019-03-24,11,58
221,2019-03-31,9,39
222,2019-04-07,13,51
223,2019-04-14,0,45
224,2019-04-21,6,70
225,2019-04-28,0,35
226,2019-05-05,6,50
227,2019-05-12,23,51
228,2019-05-19,6,61
229,2019-05-26,18,38
230,2019-06-02,0,48
231,2019-06-09,14,38
232,2019-06-16,7,37
233,2019-06-23,0,34
234,2019-06-30,0,35
235,2019-07-07,0,33
236,2019-07-14,17,39
237,2019-07-21,14,47
238,2019-07-28,9,32
239,2019-08-04,10,42
240,2019-08-11,7,57
241,2019-08-18,11,76
242,2019-08-25,6,64
243,2019-09-01,7,55
244,2019-09-08,20,54
245,2019-09-15,13,54
246,2019-09-22,21,59
247,2019-09-29,0,49
248,2019-10-06,0,48
249,2019-10-13,15,69
250,2019-10-20,0,40
251,2019-10-27,10,33
252,2019-11-03,6,68
253,2019-11-10,0,58
254,2019-11-17,14,44
255,2019-11-24,9,47
256,2019-12-01,0,78
257,2019-12-08,9,59
258,2019-12-15,13,54
259,2019-12-22,0,66
260,2019-12-29,17,56
