,date,U2,Alphabet
164,2018-02-25,9,39
165,2018-03-04,8,39
166,2018-03-11,9,39
167,2018-03-18,9,38
168,2018-03-25,9,35
169,2018-04-01,10,40
170,2018-04-08,10,42
171,2018-04-15,9,39
172,2018-04-22,10,40
173,2018-04-29,17,38
174,2018-05-06,35,40
175,2018-05-13,36,36
176,2018-05-20,13,36
177,2018-05-27,9,35
178,2018-06-03,10,33
179,2018-06-10,10,32
180,2018-06-17,8,34
181,2018-06-24,8,32
182,2018-07-01,8,29
183,2018-07-08,7,29
184,2018-07-15,7,29
185,2018-07-22,7,35
186,2018-07-29,6,35
187,2018-08-05,7,34
188,2018-08-12,7,38
189,2018-08-19,6,44
190,2018-08-26,6,45
191,2018-09-02,8,44
192,2018-09-09,7,43
193,2018-09-16,7,43
194,2018-09-23,6,41
195,2018-09-30,7,44
196,2018-10-07,6,42
197,2018-10-14,6,41
198,2018-10-21,7,44
199,2018-10-28,6,37
200,2018-11-04,7,37
201,2018-11-11,7,36
202,2018-11-18,7,33
203,2018-11-25,6,39
204,2018-12-02,6,40
205,2018-12-09,5,39
206,2018-12-16,6,34
207,2018-12-23,7,30
208,2018-12-30,7,31
209,2019-01-06,6,38
210,2019-01-13,6,36
211,2019-01-20,6,37
212,2019-01-27,6,42
213,2019-02-03,6,44
214,2019-02-10,6,41
215,2019-02-17,6,37
216,2019-02-24,6,40
217,2019-03-03,6,40
218,2019-03-10,6,37
219,2019-03-17,6,38
220,2019-03-24,6,37
221,2019-03-31,6,37
222,2019-04-07,5,37
223,2019-04-14,5,38
224,2019-04-21,6,39
225,2019-04-28,5,39
226,2019-05-05,5,40
227,2019-05-12,6,38
228,2019-05-19,6,38
229,2019-05-26,8,39
230,2019-06-02,6,38
231,2019-06-09,6,31
232,2019-06-16,6,34
233,2019-06-23,7,32
234,2019-06-30,5,25
235,2019-07-07,5,32
236,2019-07-14,5,33
237,2019-07-21,7,36
238,2019-07-28,6,33
239,2019-08-04,6,34
240,2019-08-11,6,41
241,2019-08-18,6,44
242,2019-08-25,5,46
243,2019-09-01,5,40
244,2019-09-08,5,44
245,2019-09-15,6,39
246,2019-09-22,6,44
247,2019-09-29,6,42
248,2019-10-06,5,41
249,2019-10-13,5,43
250,2019-10-20,5,39
251,2019-10-27,5,45
252,2019-11-03,6,43
253,2019-11-10,6,41
254,2019-11-17,6,43
255,2019-11-24,6,30
256,2019-12-01,7,44
257,2019-12-08,7,42
258,2019-12-15,6,37
259,2019-12-22,9,31
260,2019-12-29,9,33
