,date,U2,Alphabet
135,2017-08-06,8,31
136,2017-08-13,6,27
137,2017-08-20,5,34
138,2017-08-27,7,37
139,2017-09-03,18,33
140,2017-09-10,13,38
141,2017-09-17,11,33
142,2017-09-24,10,43
143,2017-10-01,10,38
144,2017-10-08,4,33
145,2017-10-15,5,42
146,2017-10-22,9,34
147,2017-10-29,9,34
148,2017-11-05,11,35
149,2017-11-12,9,42
150,2017-11-19,4,30
151,2017-11-26,12,35
152,2017-12-03,21,40
153,2017-12-10,5,35
154,2017-12-17,10,30
155,2017-12-24,8,23
156,2017-12-31,8,23
157,2018-01-07,5,34
158,2018-01-14,9,35
159,2018-01-21,9,34
160,2018-01-28,23,33
161,2018-02-04,5,40
162,2018-02-11,8,40
163,2018-02-18,9,40
164,2018-02-25,8,40
165,2018-03-04,9,34
166,2018-03-11,9,34
167,2018-03-18,13,32
168,2018-03-25,8,29
169,2018-04-01,5,30
170,2018-04-08,8,34
171,2018-04-15,9,30
172,2018-04-22,8,30
173,2018-04-29,10,29
174,2018-05-06,13,37
175,2018-05-13,13,34
176,2018-05-20,11,28
177,2018-05-27,10,27
178,2018-06-03,11,25
179,2018-06-10,9,25
180,2018-06-17,8,24
181,2018-06-24,11,26
182,2018-07-01,7,27
183,2018-07-08,8,27
184,2018-07-15,6,26
185,2018-07-22,9,31
186,2018-07-29,7,30
187,2018-08-05,5,26
188,2018-08-12,4,34
189,2018-08-19,4,41
190,2018-08-26,7,40
191,2018-09-02,7,35
192,2018-09-09,6,36
193,2018-09-16,7,33
194,2018-09-23,4,36
195,2018-09-30,6,36
196,2018-10-07,8,35
197,2018-10-14,7,43
198,2018-10-21,5,41
199,2018-10-28,3,34
200,2018-11-04,6,37
201,2018-11-11,7,37
202,2018-11-18,8,25
203,2018-11-25,6,41
204,2018-12-02,6,34
205,2018-12-09,5,38
206,2018-12-16,4,38
207,2018-12-23,3,28
208,2018-12-30,4,30
209,2019-01-06,5,33
210,2019-01-13,5,33
211,2019-01-20,5,34
212,2019-01-27,7,35
213,2019-02-03,7,37
214,2019-02-10,3,32
215,2019-02-17,5,33
216,2019-02-24,7,32
217,2019-03-03,5,31
218,2019-03-10,6,34
219,2019-03-17,7,26
220,2019-03-24,5,28
221,2019-03-31,6,28
222,2019-04-07,8,30
223,2019-04-14,6,33
224,2019-04-21,3,33
225,2019-04-28,3,41
226,2019-05-05,4,35
227,2019-05-12,7,36
228,2019-05-19,4,30
229,2019-05-26,7,30
230,2019-06-02,5,32
231,2019-06-09,7,27
232,2019-06-16,5,24
233,2019-06-23,5,27
234,2019-06-30,7,22
235,2019-07-07,6,28
236,2019-07-14,0,27
237,2019-07-21,5,33
238,2019-07-28,3,28
239,2019-08-04,5,25
240,2019-08-11,7,38
241,2019-08-18,5,33
242,2019-08-25,3,41
243,2019-09-01,4,37
244,2019-09-08,6,44
245,2019-09-15,4,33
246,2019-09-22,4,38
247,2019-09-29,4,44
248,2019-10-06,5,37
249,2019-10-13,5,40
250,2019-10-20,5,37
251,2019-10-27,5,38
252,2019-11-03,4,48
253,2019-11-10,6,39
254,2019-11-17,4,40
255,2019-11-24,6,31
256,2019-12-01,5,43
257,2019-12-08,3,34
258,2019-12-15,3,38
259,2019-12-22,3,35
260,2019-12-29,7,26
