,date,The Rolling Stones,Alphabet
82,2016-07-31,31,45
83,2016-08-07,21,35
84,2016-08-14,21,47
85,2016-08-21,22,50
86,2016-08-28,18,25
87,2016-09-04,20,70
88,2016-09-11,26,54
89,2016-09-18,11,50
90,2016-09-25,24,47
91,2016-10-02,18,47
92,2016-10-09,7,49
93,2016-10-16,33,44
94,2016-10-23,30,42
95,2016-10-30,0,62
96,2016-11-06,18,65
97,2016-11-13,47,40
98,2016-11-20,16,43
99,2016-11-27,57,46
100,2016-12-04,21,26
101,2016-12-11,16,58
102,2016-12-18,0,34
103,2016-12-25,21,57
104,2017-01-01,22,47
105,2017-01-08,21,62
106,2017-01-15,16,47
107,2017-01-22,19,69
108,2017-01-29,0,58
109,2017-02-05,8,54
110,2017-02-12,28,68
111,2017-02-19,0,45
112,2017-02-26,16,64
113,2017-03-05,23,44
114,2017-03-12,12,54
115,2017-03-19,0,36
116,2017-03-26,19,46
117,2017-04-02,15,51
118,2017-04-09,8,38
119,2017-04-16,9,63
120,2017-04-23,21,63
121,2017-04-30,9,37
122,2017-05-07,18,60
123,2017-05-14,0,58
124,2017-05-21,19,93
125,2017-05-28,9,70
126,2017-06-04,16,40
127,2017-06-11,8,44
128,2017-06-18,24,48
129,2017-06-25,31,29
130,2017-07-02,0,32
131,2017-07-09,28,26
132,2017-07-16,0,34
133,2017-07-23,30,41
134,2017-07-30,0,21
135,2017-08-06,17,42
136,2017-08-13,20,43
137,2017-08-20,6,36
138,2017-08-27,10,47
139,2017-09-03,23,30
140,2017-09-10,27,74
141,2017-09-17,32,100
142,2017-09-24,15,51
143,2017-10-01,11,26
144,2017-10-08,33,76
145,2017-10-15,7,55
146,2017-10-22,19,77
147,2017-10-29,20,43
148,2017-11-05,13,57
149,2017-11-12,12,76
150,2017-11-19,27,68
151,2017-11-26,13,58
152,2017-12-03,8,42
153,2017-12-10,23,49
154,2017-12-17,10,66
155,2017-12-24,12,35
156,2017-12-31,11,33
157,2018-01-07,15,51
158,2018-01-14,0,35
159,2018-01-21,14,61
160,2018-01-28,10,32
161,2018-02-04,20,47
162,2018-02-11,17,59
163,2018-02-18,12,41
164,2018-02-25,18,65
165,2018-03-04,29,59
166,2018-03-11,38,42
167,2018-03-18,24,80
168,2018-03-25,0,59
169,2018-04-01,12,42
170,2018-04-08,19,41
171,2018-04-15,14,61
172,2018-04-22,9,53
173,2018-04-29,10,56
174,2018-05-06,18,54
175,2018-05-13,0,50
176,2018-05-20,15,36
177,2018-05-27,22,31
178,2018-06-03,38,51
179,2018-06-10,20,28
180,2018-06-17,15,44
181,2018-06-24,0,33
182,2018-07-01,0,32
183,2018-07-08,10,53
184,2018-07-15,13,51
185,2018-07-22,13,23
186,2018-07-29,0,36
187,2018-08-05,7,35
188,2018-08-12,14,33
189,2018-08-19,17,30
190,2018-08-26,7,43
191,2018-09-02,15,46
192,2018-09-09,25,54
193,2018-09-16,16,57
194,2018-09-23,20,51
195,2018-09-30,17,82
196,2018-10-07,25,37
197,2018-10-14,29,60
198,2018-10-21,27,53
199,2018-10-28,16,59
200,2018-11-04,7,44
201,2018-11-11,24,42
202,2018-11-18,49,31
203,2018-11-25,69,48
204,2018-12-02,49,70
205,2018-12-09,21,49
206,2018-12-16,17,36
207,2018-12-23,51,45
208,2018-12-30,19,46
209,2019-01-06,9,47
210,2019-01-13,27,66
211,2019-01-20,11,46
212,2019-01-27,17,68
213,2019-02-03,18,56
214,2019-02-10,27,67
215,2019-02-17,23,21
216,2019-02-24,13,77
217,2019-03-03,22,57
218,2019-03-10,24,42
219,2019-03-17,24,53
220,2019-03-24,22,71
221,2019-03-31,21,67
222,2019-04-07,17,41
223,2019-04-14,9,21
224,2019-04-21,16,56
225,2019-04-28,18,35
226,2019-05-05,9,36
227,2019-05-12,39,43
228,2019-05-19,25,86
229,2019-05-26,8,36
230,2019-06-02,18,44
231,2019-06-09,17,55
232,2019-06-16,33,34
233,2019-06-23,21,30
234,2019-06-30,38,24
235,2019-07-07,50,30
236,2019-07-14,22,30
237,2019-07-21,26,24
238,2019-07-28,34,39
239,2019-08-04,21,25
240,2019-08-11,20,45
241,2019-08-18,19,25
242,2019-08-25,11,42
243,2019-09-01,17,44
244,2019-09-08,8,48
245,2019-09-15,12,54
246,2019-09-22,21,45
247,2019-09-29,18,49
248,2019-10-06,17,76
249,2019-10-13,11,54
250,2019-10-20,13,47
251,2019-10-27,14,49
252,2019-11-03,24,59
253,2019-11-10,10,43
254,2019-11-17,15,49
255,2019-11-24,16,33
256,2019-12-01,34,39
257,2019-12-08,22,75
258,2019-12-15,26,57
259,2019-12-22,32,48
260,2019-12-29,18,44
