,date,Coldplay,Alphabet
81,2016-07-24,26,15
82,2016-07-31,19,19
83,2016-08-07,9,10
84,2016-08-14,6,13
85,2016-08-21,12,15
86,2016-08-28,9,22
87,2016-09-04,12,23
88,2016-09-11,7,20
89,2016-09-18,6,19
90,2016-09-25,6,16
91,2016-10-02,9,21
92,2016-10-09,11,16
93,2016-10-16,7,22
94,2016-10-23,5,21
95,2016-10-30,6,17
96,2016-11-06,7,17
97,2016-11-13,7,19
98,2016-11-20,9,14
99,2016-11-27,7,16
100,2016-12-04,5,21
101,2016-12-11,5,20
102,2016-12-18,7,18
103,2016-12-25,9,11
104,2017-01-01,4,18
105,2017-01-08,3,18
106,2017-01-15,8,18
107,2017-01-22,7,19
108,2017-01-29,5,19
109,2017-02-05,9,18
110,2017-02-12,4,17
111,2017-02-19,7,19
112,2017-02-26,6,15
113,2017-03-05,10,17
114,2017-03-12,9,19
115,2017-03-19,7,16
116,2017-03-26,8,23
117,2017-04-02,11,19
118,2017-04-09,6,15
119,2017-04-16,8,16
120,2017-04-23,7,17
121,2017-04-30,6,18
122,2017-05-07,5,18
123,2017-05-14,7,20
124,2017-05-21,6,18
125,2017-05-28,5,17
126,2017-06-04,13,19
127,2017-06-11,6,15
128,2017-06-18,8,15
129,2017-06-25,7,12
130,2017-07-02,9,14
131,2017-07-09,10,15
132,2017-07-16,8,11
133,2017-07-23,11,15
134,2017-07-30,27,12
135,2017-08-06,9,12
136,2017-08-13,6,11
137,2017-08-20,8,14
138,2017-08-27,7,17
139,2017-09-03,5,23
140,2017-09-10,4,19
141,2017-09-17,1,25
142,2017-09-24,3,18
143,2017-10-01,4,22
144,2017-10-08,6,19
145,2017-10-15,4,22
146,2017-10-22,4,20
147,2017-10-29,5,19
148,2017-11-05,2,21
149,2017-11-12,4,16
150,2017-11-19,4,15
151,2017-11-26,4,22
152,2017-12-03,4,16
153,2017-12-10,3,17
154,2017-12-17,0,17
155,2017-12-24,7,15
156,2017-12-31,3,16
157,2018-01-07,4,20
158,2018-01-14,4,11
159,2018-01-21,4,23
160,2018-01-28,2,22
161,2018-02-04,5,22
162,2018-02-11,5,19
163,2018-02-18,6,17
164,2018-02-25,5,17
165,2018-03-04,4,17
166,2018-03-11,3,16
167,2018-03-18,3,21
168,2018-03-25,5,16
169,2018-04-01,4,19
170,2018-04-08,4,19
171,2018-04-15,4,18
172,2018-04-22,4,16
173,2018-04-29,5,16
174,2018-05-06,3,19
175,2018-05-13,3,15
176,2018-05-20,4,15
177,2018-05-27,3,15
178,2018-06-03,3,23
179,2018-06-10,5,20
180,2018-06-17,2,16
181,2018-06-24,4,15
182,2018-07-01,3,14
183,2018-07-08,3,13
184,2018-07-15,4,12
185,2018-07-22,4,15
186,2018-07-29,3,13
187,2018-08-05,0,11
188,2018-08-12,6,14
189,2018-08-19,6,13
190,2018-08-26,4,18
191,2018-09-02,2,24
192,2018-09-09,3,21
193,2018-09-16,4,24
194,2018-09-23,4,23
195,2018-09-30,5,18
196,2018-10-07,3,20
197,2018-10-14,4,25
198,2018-10-21,2,23
199,2018-10-28,1,19
200,2018-11-04,5,19
201,2018-11-11,6,18
202,2018-11-18,5,16
203,2018-11-25,3,15
204,2018-12-02,5,19
205,2018-12-09,7,22
206,2018-12-16,3,12
207,2018-12-23,5,13
208,2018-12-30,4,18
209,2019-01-06,2,19
210,2019-01-13,4,16
211,2019-01-20,6,19
212,2019-01-27,4,21
213,2019-02-03,3,21
214,2019-02-10,5,18
215,2019-02-17,4,17
216,2019-02-24,3,17
217,2019-03-03,2,18
218,2019-03-10,3,18
219,2019-03-17,3,19
220,2019-03-24,4,19
221,2019-03-31,2,17
222,2019-04-07,3,16
223,2019-04-14,0,13
224,2019-04-21,5,17
225,2019-04-28,3,16
226,2019-05-05,4,15
227,2019-05-12,3,16
228,2019-05-19,3,16
229,2019-05-26,3,15
230,2019-06-02,2,15
231,2019-06-09,4,14
232,2019-06-16,3,13
233,2019-06-23,3,11
234,2019-06-30,2,10
235,2019-07-07,1,14
236,2019-07-14,3,7
237,2019-07-21,1,16
238,2019-07-28,2,14
239,2019-08-04,3,14
240,2019-08-11,4,12
241,2019-08-18,3,16
242,2019-08-25,4,20
243,2019-09-01,3,21
244,2019-09-08,3,25
245,2019-09-15,4,22
246,2019-09-22,1,23
247,2019-09-29,4,22
248,2019-10-06,2,21
249,2019-10-13,4,18
250,2019-10-20,8,16
251,2019-10-27,5,26
252,2019-11-03,9,22
253,2019-11-10,4,20
254,2019-11-17,8,17
255,2019-11-24,5,15
256,2019-12-01,3,18
257,2019-12-08,3,18
258,2019-12-15,3,17
259,2019-12-22,4,11
260,2019-12-29,6,18
