,date,Pink,Alphabet
204,2018-12-02,7,35
205,2018-12-09,13,36
206,2018-12-16,9,36
207,2018-12-23,14,22
208,2018-12-30,11,30
209,2019-01-06,8,32
210,2019-01-13,18,33
211,2019-01-20,20,36
212,2019-01-27,9,37
213,2019-02-03,17,47
214,2019-02-10,14,39
215,2019-02-17,12,40
216,2019-02-24,16,45
217,2019-03-03,40,31
218,2019-03-10,100,40
219,2019-03-17,28,35
220,2019-03-24,20,30
221,2019-03-31,20,30
222,2019-04-07,15,35
223,2019-04-14,9,32
224,2019-04-21,22,30
225,2019-04-28,14,25
226,2019-05-05,13,32
227,2019-05-12,14,33
228,2019-05-19,11,27
229,2019-05-26,25,28
230,2019-06-02,26,22
231,2019-06-09,28,24
232,2019-06-16,26,20
233,2019-06-23,20,30
234,2019-06-30,11,26
235,2019-07-07,11,21
236,2019-07-14,13,29
237,2019-07-21,16,30
238,2019-07-28,19,33
239,2019-08-04,24,32
240,2019-08-11,22,48
241,2019-08-18,8,41
242,2019-08-25,18,56
243,2019-09-01,21,45
244,2019-09-08,29,49
245,2019-09-15,16,49
246,2019-09-22,12,45
247,2019-09-29,24,36
248,2019-10-06,25,39
249,2019-10-13,13,42
250,2019-10-20,12,44
251,2019-10-27,9,43
252,2019-11-03,18,46
253,2019-11-10,39,46
254,2019-11-17,13,32
255,2019-11-24,17,27
256,2019-12-01,23,38
257,2019-12-08,10,37
258,2019-12-15,8,33
259,2019-12-22,11,34
260,2019-12-29,8,26
