,date,The Rolling Stones,Alphabet
96,2016-11-06,5,16
97,2016-11-13,4,20
98,2016-11-20,3,15
99,2016-11-27,6,17
100,2016-12-04,7,18
101,2016-12-11,4,16
102,2016-12-18,5,15
103,2016-12-25,4,14
104,2017-01-01,5,18
105,2017-01-08,6,15
106,2017-01-15,4,16
107,2017-01-22,4,16
108,2017-01-29,4,17
109,2017-02-05,1,18
110,2017-02-12,4,19
111,2017-02-19,5,16
112,2017-02-26,5,17
113,2017-03-05,4,18
114,2017-03-12,4,16
115,2017-03-19,3,19
116,2017-03-26,4,14
117,2017-04-02,4,16
118,2017-04-09,3,17
119,2017-04-16,5,17
120,2017-04-23,5,18
121,2017-04-30,4,19
122,2017-05-07,4,17
123,2017-05-14,4,17
124,2017-05-21,5,19
125,2017-05-28,5,18
126,2017-06-04,3,20
127,2017-06-11,4,17
128,2017-06-18,4,16
129,2017-06-25,5,14
130,2017-07-02,3,14
131,2017-07-09,5,15
132,2017-07-16,4,15
133,2017-07-23,5,15
134,2017-07-30,4,13
135,2017-08-06,5,14
136,2017-08-13,5,14
137,2017-08-20,5,16
138,2017-08-27,4,16
139,2017-09-03,4,16
140,2017-09-10,4,22
141,2017-09-17,4,20
142,2017-09-24,4,21
143,2017-10-01,6,19
144,2017-10-08,3,19
145,2017-10-15,4,20
146,2017-10-22,4,24
147,2017-10-29,3,19
148,2017-11-05,4,19
149,2017-11-12,3,18
150,2017-11-19,3,16
151,2017-11-26,2,21
152,2017-12-03,4,19
153,2017-12-10,4,21
154,2017-12-17,3,17
155,2017-12-24,2,14
156,2017-12-31,5,18
157,2018-01-07,4,19
158,2018-01-14,3,16
159,2018-01-21,3,21
160,2018-01-28,3,23
161,2018-02-04,4,22
162,2018-02-11,4,18
163,2018-02-18,3,17
164,2018-02-25,4,20
165,2018-03-04,7,19
166,2018-03-11,5,19
167,2018-03-18,4,20
168,2018-03-25,4,21
169,2018-04-01,3,18
170,2018-04-08,3,20
171,2018-04-15,3,18
172,2018-04-22,4,20
173,2018-04-29,4,16
174,2018-05-06,6,20
175,2018-05-13,3,17
176,2018-05-20,4,18
177,2018-05-27,3,18
178,2018-06-03,5,21
179,2018-06-10,3,18
180,2018-06-17,5,19
181,2018-06-24,5,14
182,2018-07-01,5,15
183,2018-07-08,5,16
184,2018-07-15,5,14
185,2018-07-22,4,17
186,2018-07-29,5,15
187,2018-08-05,4,15
188,2018-08-12,4,15
189,2018-08-19,3,17
190,2018-08-26,4,15
191,2018-09-02,4,19
192,2018-09-09,4,22
193,2018-09-16,5,23
194,2018-09-23,4,20
195,2018-09-30,3,20
196,2018-10-07,3,16
197,2018-10-14,5,18
198,2018-10-21,3,22
199,2018-10-28,3,17
200,2018-11-04,3,19
201,2018-11-11,4,21
202,2018-11-18,24,17
203,2018-11-25,42,19
204,2018-12-02,13,19
205,2018-12-09,10,18
206,2018-12-16,7,19
207,2018-12-23,8,15
208,2018-12-30,5,16
209,2019-01-06,6,19
210,2019-01-13,7,17
211,2019-01-20,5,20
212,2019-01-27,6,23
213,2019-02-03,7,20
214,2019-02-10,6,21
215,2019-02-17,7,16
216,2019-02-24,5,16
217,2019-03-03,6,17
218,2019-03-10,6,18
219,2019-03-17,5,19
220,2019-03-24,11,17
221,2019-03-31,12,18
222,2019-04-07,7,20
223,2019-04-14,7,18
224,2019-04-21,7,21
225,2019-04-28,6,20
226,2019-05-05,7,19
227,2019-05-12,13,20
228,2019-05-19,9,19
229,2019-05-26,7,17
230,2019-06-02,7,20
231,2019-06-09,4,18
232,2019-06-16,7,16
233,2019-06-23,8,15
234,2019-06-30,9,16
235,2019-07-07,7,16
236,2019-07-14,9,15
237,2019-07-21,10,17
238,2019-07-28,11,15
239,2019-08-04,18,13
240,2019-08-11,100,17
241,2019-08-18,10,13
242,2019-08-25,7,19
243,2019-09-01,6,19
244,2019-09-08,5,22
245,2019-09-15,5,19
246,2019-09-22,5,20
247,2019-09-29,3,20
248,2019-10-06,4,19
249,2019-10-13,5,21
250,2019-10-20,4,22
251,2019-10-27,5,24
252,2019-11-03,4,24
253,2019-11-10,3,22
254,2019-11-17,5,20
255,2019-11-24,3,18
256,2019-12-01,3,19
257,2019-12-08,4,19
258,2019-12-15,3,21
259,2019-12-22,5,13
260,2019-12-29,5,14
