,date,The Rolling Stones,Alphabet
100,2016-12-04,35,54
101,2016-12-11,12,51
102,2016-12-18,0,49
103,2016-12-25,8,27
104,2017-01-01,18,37
105,2017-01-08,11,47
106,2017-01-15,0,46
107,2017-01-22,25,55
108,2017-01-29,13,63
109,2017-02-05,10,45
110,2017-02-12,12,48
111,2017-02-19,8,36
112,2017-02-26,20,44
113,2017-03-05,10,60
114,2017-03-12,9,34
115,2017-03-19,20,46
116,2017-03-26,17,53
117,2017-04-02,7,48
118,2017-04-09,7,35
119,2017-04-16,17,50
120,2017-04-23,11,43
121,2017-04-30,28,51
122,2017-05-07,13,57
123,2017-05-14,14,63
124,2017-05-21,11,28
125,2017-05-28,12,24
126,2017-06-04,0,41
127,2017-06-11,16,60
128,2017-06-18,12,40
129,2017-06-25,26,37
130,2017-07-02,5,42
131,2017-07-09,35,47
132,2017-07-16,19,45
133,2017-07-23,0,34
134,2017-07-30,6,58
135,2017-08-06,12,42
136,2017-08-13,0,58
137,2017-08-20,7,54
138,2017-08-27,9,52
139,2017-09-03,12,66
140,2017-09-10,15,55
141,2017-09-17,17,63
142,2017-09-24,18,55
143,2017-10-01,8,57
144,2017-10-08,6,41
145,2017-10-15,6,65
146,2017-10-22,19,54
147,2017-10-29,11,38
148,2017-11-05,22,54
149,2017-11-12,12,56
150,2017-11-19,8,41
151,2017-11-26,6,47
152,2017-12-03,0,44
153,2017-12-10,9,48
154,2017-12-17,9,35
155,2017-12-24,13,32
156,2017-12-31,0,20
157,2018-01-07,8,32
158,2018-01-14,5,50
159,2018-01-21,13,52
160,2018-01-28,0,49
161,2018-02-04,8,51
162,2018-02-11,14,58
163,2018-02-18,8,52
164,2018-02-25,11,39
165,2018-03-04,16,44
166,2018-03-11,16,44
167,2018-03-18,13,46
168,2018-03-25,12,43
169,2018-04-01,8,51
170,2018-04-08,12,50
171,2018-04-15,19,37
172,2018-04-22,6,51
173,2018-04-29,25,42
174,2018-05-06,7,48
175,2018-05-13,15,43
176,2018-05-20,6,24
177,2018-05-27,23,30
178,2018-06-03,8,40
179,2018-06-10,10,17
180,2018-06-17,16,17
181,2018-06-24,13,41
182,2018-07-01,10,24
183,2018-07-08,5,33
184,2018-07-15,24,35
185,2018-07-22,0,38
186,2018-07-29,11,36
187,2018-08-05,12,52
188,2018-08-12,0,65
189,2018-08-19,15,60
190,2018-08-26,20,58
191,2018-09-02,13,41
192,2018-09-09,6,51
193,2018-09-16,16,54
194,2018-09-23,17,43
195,2018-09-30,17,53
196,2018-10-07,0,42
197,2018-10-14,10,80
198,2018-10-21,16,63
199,2018-10-28,11,40
200,2018-11-04,15,38
201,2018-11-11,12,38
202,2018-11-18,37,40
203,2018-11-25,31,48
204,2018-12-02,25,39
205,2018-12-09,19,39
206,2018-12-16,12,33
207,2018-12-23,26,40
208,2018-12-30,14,29
209,2019-01-06,13,54
210,2019-01-13,12,36
211,2019-01-20,8,55
212,2019-01-27,17,57
213,2019-02-03,25,47
214,2019-02-10,12,48
215,2019-02-17,16,36
216,2019-02-24,12,41
217,2019-03-03,13,41
218,2019-03-10,7,32
219,2019-03-17,9,49
220,2019-03-24,25,36
221,2019-03-31,40,46
222,2019-04-07,16,42
223,2019-04-14,0,52
224,2019-04-21,21,45
225,2019-04-28,5,43
226,2019-05-05,28,36
227,2019-05-12,19,45
228,2019-05-19,17,47
229,2019-05-26,13,34
230,2019-06-02,18,48
231,2019-06-09,14,37
232,2019-06-16,22,38
233,2019-06-23,35,34
234,2019-06-30,22,35
235,2019-07-07,23,37
236,2019-07-14,19,37
237,2019-07-21,19,39
238,2019-07-28,25,44
239,2019-08-04,24,34
240,2019-08-11,32,59
241,2019-08-18,29,57
242,2019-08-25,34,63
243,2019-09-01,9,58
244,2019-09-08,27,51
245,2019-09-15,18,47
246,2019-09-22,23,44
247,2019-09-29,12,46
248,2019-10-06,14,48
249,2019-10-13,12,42
250,2019-10-20,16,60
251,2019-10-27,7,68
252,2019-11-03,12,46
253,2019-11-10,0,52
254,2019-11-17,13,40
255,2019-11-24,13,40
256,2019-12-01,0,52
257,2019-12-08,10,43
258,2019-12-15,13,40
259,2019-12-22,15,41
260,2019-12-29,9,40
