,date,U2,Alphabet
141,2017-09-17,20,76
142,2017-09-24,10,62
143,2017-10-01,7,72
144,2017-10-08,8,60
145,2017-10-15,17,65
146,2017-10-22,14,68
147,2017-10-29,36,65
148,2017-11-05,26,59
149,2017-11-12,25,67
150,2017-11-19,25,45
151,2017-11-26,14,65
152,2017-12-03,24,64
153,2017-12-10,18,47
154,2017-12-17,18,41
155,2017-12-24,16,49
156,2017-12-31,12,43
157,2018-01-07,16,58
158,2018-01-14,10,53
159,2018-01-21,13,59
160,2018-01-28,26,63
161,2018-02-04,6,74
162,2018-02-11,14,63
163,2018-02-18,17,60
164,2018-02-25,8,71
165,2018-03-04,9,60
166,2018-03-11,18,51
167,2018-03-18,12,62
168,2018-03-25,8,67
169,2018-04-01,15,52
170,2018-04-08,16,67
171,2018-04-15,11,63
172,2018-04-22,22,59
173,2018-04-29,25,48
174,2018-05-06,17,59
175,2018-05-13,27,64
176,2018-05-20,88,48
177,2018-05-27,81,48
178,2018-06-03,20,46
179,2018-06-10,9,45
180,2018-06-17,13,56
181,2018-06-24,13,44
182,2018-07-01,24,49
183,2018-07-08,16,53
184,2018-07-15,13,53
185,2018-07-22,12,48
186,2018-07-29,12,49
187,2018-08-05,10,70
188,2018-08-12,7,77
189,2018-08-19,12,75
190,2018-08-26,6,72
191,2018-09-02,11,61
192,2018-09-09,12,75
193,2018-09-16,11,71
194,2018-09-23,9,64
195,2018-09-30,12,78
196,2018-10-07,16,62
197,2018-10-14,6,56
198,2018-10-21,8,59
199,2018-10-28,7,62
200,2018-11-04,9,53
201,2018-11-11,11,62
202,2018-11-18,7,53
203,2018-11-25,7,60
204,2018-12-02,7,58
205,2018-12-09,8,66
206,2018-12-16,13,56
207,2018-12-23,14,48
208,2018-12-30,10,48
209,2019-01-06,14,58
210,2019-01-13,10,58
211,2019-01-20,6,71
212,2019-01-27,6,76
213,2019-02-03,11,62
214,2019-02-10,9,66
215,2019-02-17,10,53
216,2019-02-24,3,57
217,2019-03-03,11,59
218,2019-03-10,6,48
219,2019-03-17,6,53
220,2019-03-24,7,56
221,2019-03-31,9,55
222,2019-04-07,8,54
223,2019-04-14,5,54
224,2019-04-21,7,50
225,2019-04-28,11,61
226,2019-05-05,7,60
227,2019-05-12,8,50
228,2019-05-19,8,46
229,2019-05-26,10,43
230,2019-06-02,12,49
231,2019-06-09,7,51
232,2019-06-16,8,48
233,2019-06-23,8,40
234,2019-06-30,7,35
235,2019-07-07,8,43
236,2019-07-14,4,43
237,2019-07-21,8,46
238,2019-07-28,10,60
239,2019-08-04,9,66
240,2019-08-11,4,71
241,2019-08-18,11,68
242,2019-08-25,7,69
243,2019-09-01,6,59
244,2019-09-08,8,67
245,2019-09-15,5,58
246,2019-09-22,10,76
247,2019-09-29,8,64
248,2019-10-06,9,58
249,2019-10-13,8,65
250,2019-10-20,8,68
251,2019-10-27,3,64
252,2019-11-03,9,73
253,2019-11-10,9,62
254,2019-11-17,8,67
255,2019-11-24,13,50
256,2019-12-01,8,67
257,2019-12-08,9,55
258,2019-12-15,15,69
259,2019-12-22,8,46
260,2019-12-29,9,48
