,date,Pink,Alphabet
182,2018-07-01,12,24
183,2018-07-08,0,33
184,2018-07-15,19,35
185,2018-07-22,5,38
186,2018-07-29,16,36
187,2018-08-05,24,52
188,2018-08-12,13,65
189,2018-08-19,14,60
190,2018-08-26,9,58
191,2018-09-02,25,41
192,2018-09-09,9,51
193,2018-09-16,8,54
194,2018-09-23,8,43
195,2018-09-30,11,53
196,2018-10-07,15,42
197,2018-10-14,11,80
198,2018-10-21,18,63
199,2018-10-28,23,40
200,2018-11-04,16,38
201,2018-11-11,10,38
202,2018-11-18,19,40
203,2018-11-25,0,48
204,2018-12-02,12,39
205,2018-12-09,12,39
206,2018-12-16,13,33
207,2018-12-23,4,40
208,2018-12-30,12,29
209,2019-01-06,7,54
210,2019-01-13,21,36
211,2019-01-20,32,55
212,2019-01-27,8,57
213,2019-02-03,22,47
214,2019-02-10,11,48
215,2019-02-17,32,36
216,2019-02-24,10,41
217,2019-03-03,31,41
218,2019-03-10,32,32
219,2019-03-17,53,49
220,2019-03-24,25,36
221,2019-03-31,25,46
222,2019-04-07,19,42
223,2019-04-14,13,52
224,2019-04-21,24,45
225,2019-04-28,33,43
226,2019-05-05,10,36
227,2019-05-12,20,45
228,2019-05-19,24,47
229,2019-05-26,29,34
230,2019-06-02,28,48
231,2019-06-09,27,37
232,2019-06-16,37,38
233,2019-06-23,16,34
234,2019-06-30,20,35
235,2019-07-07,15,37
236,2019-07-14,26,37
237,2019-07-21,22,39
238,2019-07-28,34,44
239,2019-08-04,43,34
240,2019-08-11,22,59
241,2019-08-18,9,57
242,2019-08-25,31,63
243,2019-09-01,27,58
244,2019-09-08,35,51
245,2019-09-15,10,47
246,2019-09-22,14,44
247,2019-09-29,29,46
248,2019-10-06,31,48
249,2019-10-13,15,42
250,2019-10-20,10,60
251,2019-10-27,0,68
252,2019-11-03,20,46
253,2019-11-10,53,52
254,2019-11-17,0,40
255,2019-11-24,23,40
256,2019-12-01,31,52
257,2019-12-08,29,43
258,2019-12-15,15,40
259,2019-12-22,10,41
260,2019-12-29,4,40
