,date,Guns N' Roses,Alphabet
198,2018-10-21,5,47
199,2018-10-28,6,51
200,2018-11-04,6,50
201,2018-11-11,7,62
202,2018-11-18,10,54
203,2018-11-25,7,49
204,2018-12-02,8,59
205,2018-12-09,11,57
206,2018-12-16,6,56
207,2018-12-23,5,51
208,2018-12-30,4,42
209,2019-01-06,4,61
210,2019-01-13,11,54
211,2019-01-20,4,58
212,2019-01-27,11,59
213,2019-02-03,6,60
214,2019-02-10,11,60
215,2019-02-17,5,58
216,2019-02-24,5,44
217,2019-03-03,5,59
218,2019-03-10,11,60
219,2019-03-17,8,51
220,2019-03-24,10,46
221,2019-03-31,6,49
222,2019-04-07,14,52
223,2019-04-14,9,60
224,2019-04-21,7,51
225,2019-04-28,11,49
226,2019-05-05,5,45
227,2019-05-12,5,56
228,2019-05-19,11,49
229,2019-05-26,5,54
230,2019-06-02,8,55
231,2019-06-09,7,45
232,2019-06-16,22,47
233,2019-06-23,7,42
234,2019-06-30,8,42
235,2019-07-07,2,41
236,2019-07-14,9,41
237,2019-07-21,8,53
238,2019-07-28,13,39
239,2019-08-04,7,33
240,2019-08-11,10,33
241,2019-08-18,0,51
242,2019-08-25,0,54
243,2019-09-01,9,59
244,2019-09-08,8,62
245,2019-09-15,11,50
246,2019-09-22,4,55
247,2019-09-29,6,70
248,2019-10-06,7,43
249,2019-10-13,7,62
250,2019-10-20,10,60
251,2019-10-27,7,64
252,2019-11-03,8,61
253,2019-11-10,6,61
254,2019-11-17,11,56
255,2019-11-24,6,48
256,2019-12-01,7,63
257,2019-12-08,9,51
258,2019-12-15,4,60
259,2019-12-22,8,52
260,2019-12-29,0,44
