,date,Guns N' Roses,Alphabet
130,2017-07-02,10,19
131,2017-07-09,13,37
132,2017-07-16,18,32
133,2017-07-23,34,27
134,2017-07-30,11,39
135,2017-08-06,17,87
136,2017-08-13,15,60
137,2017-08-20,11,61
138,2017-08-27,13,56
139,2017-09-03,19,56
140,2017-09-10,10,65
141,2017-09-17,14,55
142,2017-09-24,11,52
143,2017-10-01,8,57
144,2017-10-08,13,55
145,2017-10-15,9,61
146,2017-10-22,0,60
147,2017-10-29,21,53
148,2017-11-05,6,57
149,2017-11-12,11,61
150,2017-11-19,0,37
151,2017-11-26,4,59
152,2017-12-03,7,33
153,2017-12-10,0,33
154,2017-12-17,0,28
155,2017-12-24,18,20
156,2017-12-31,0,28
157,2018-01-07,6,47
158,2018-01-14,7,41
159,2018-01-21,12,53
160,2018-01-28,11,34
161,2018-02-04,0,49
162,2018-02-11,9,46
163,2018-02-18,4,49
164,2018-02-25,18,54
165,2018-03-04,0,37
166,2018-03-11,4,30
167,2018-03-18,10,45
168,2018-03-25,9,34
169,2018-04-01,17,64
170,2018-04-08,8,46
171,2018-04-15,0,52
172,2018-04-22,8,43
173,2018-04-29,9,51
174,2018-05-06,9,43
175,2018-05-13,7,34
176,2018-05-20,5,23
177,2018-05-27,5,35
178,2018-06-03,8,25
179,2018-06-10,6,43
180,2018-06-17,6,33
181,2018-06-24,6,31
182,2018-07-01,11,22
183,2018-07-08,9,33
184,2018-07-15,5,37
185,2018-07-22,8,40
186,2018-07-29,13,31
187,2018-08-05,0,57
188,2018-08-12,13,84
189,2018-08-19,12,72
190,2018-08-26,11,54
191,2018-09-02,9,48
192,2018-09-09,4,47
193,2018-09-16,8,51
194,2018-09-23,5,47
195,2018-09-30,7,46
196,2018-10-07,5,37
197,2018-10-14,7,40
198,2018-10-21,0,46
199,2018-10-28,4,45
200,2018-11-04,10,57
201,2018-11-11,11,50
202,2018-11-18,14,28
203,2018-11-25,5,41
204,2018-12-02,8,46
205,2018-12-09,7,42
206,2018-12-16,9,34
207,2018-12-23,7,36
208,2018-12-30,14,44
209,2019-01-06,0,43
210,2019-01-13,6,45
211,2019-01-20,11,35
212,2019-01-27,10,39
213,2019-02-03,0,26
214,2019-02-10,6,54
215,2019-02-17,9,66
216,2019-02-24,5,54
217,2019-03-03,11,54
218,2019-03-10,0,29
219,2019-03-17,5,46
220,2019-03-24,9,51
221,2019-03-31,0,63
222,2019-04-07,20,55
223,2019-04-14,7,39
224,2019-04-21,7,26
225,2019-04-28,5,39
226,2019-05-05,10,50
227,2019-05-12,23,32
228,2019-05-19,8,47
229,2019-05-26,11,41
230,2019-06-02,9,55
231,2019-06-09,17,33
232,2019-06-16,16,30
233,2019-06-23,7,28
234,2019-06-30,13,35
235,2019-07-07,12,39
236,2019-07-14,11,43
237,2019-07-21,8,31
238,2019-07-28,4,43
239,2019-08-04,13,53
240,2019-08-11,12,66
241,2019-08-18,3,69
242,2019-08-25,5,71
243,2019-09-01,11,65
244,2019-09-08,7,67
245,2019-09-15,8,49
246,2019-09-22,0,50
247,2019-09-29,10,52
248,2019-10-06,0,56
249,2019-10-13,11,53
250,2019-10-20,12,43
251,2019-10-27,11,60
252,2019-11-03,4,59
253,2019-11-10,7,59
254,2019-11-17,6,40
255,2019-11-24,0,36
256,2019-12-01,6,65
257,2019-12-08,9,64
258,2019-12-15,8,46
259,2019-12-22,9,33
260,2019-12-29,9,41
