,date,Metallica,Alphabet
93,2016-10-16,13,20
94,2016-10-23,5,23
95,2016-10-30,13,24
96,2016-11-06,9,25
97,2016-11-13,23,25
98,2016-11-20,26,18
99,2016-11-27,17,22
100,2016-12-04,11,27
101,2016-12-11,15,22
102,2016-12-18,13,20
103,2016-12-25,11,18
104,2017-01-01,8,17
105,2017-01-08,15,23
106,2017-01-15,7,17
107,2017-01-22,7,23
108,2017-01-29,9,27
109,2017-02-05,8,24
110,2017-02-12,64,24
111,2017-02-19,25,24
112,2017-02-26,18,19
113,2017-03-05,14,20
114,2017-03-12,14,14
115,2017-03-19,11,19
116,2017-03-26,12,25
117,2017-04-02,13,19
118,2017-04-09,15,21
119,2017-04-16,9,18
120,2017-04-23,12,28
121,2017-04-30,16,23
122,2017-05-07,11,18
123,2017-05-14,10,26
124,2017-05-21,10,24
125,2017-05-28,15,21
126,2017-06-04,15,14
127,2017-06-11,24,20
128,2017-06-18,14,11
129,2017-06-25,13,16
130,2017-07-02,8,12
131,2017-07-09,7,15
132,2017-07-16,5,19
133,2017-07-23,9,15
134,2017-07-30,11,20
135,2017-08-06,8,17
136,2017-08-13,2,16
137,2017-08-20,8,26
138,2017-08-27,6,27
139,2017-09-03,7,23
140,2017-09-10,6,26
141,2017-09-17,15,24
142,2017-09-24,5,31
143,2017-10-01,8,28
144,2017-10-08,5,29
145,2017-10-15,7,29
146,2017-10-22,3,28
147,2017-10-29,7,31
148,2017-11-05,12,17
149,2017-11-12,13,22
150,2017-11-19,7,21
151,2017-11-26,11,23
152,2017-12-03,10,28
153,2017-12-10,6,25
154,2017-12-17,1,23
155,2017-12-24,8,17
156,2017-12-31,6,21
157,2018-01-07,9,27
158,2018-01-14,10,25
159,2018-01-21,8,27
160,2018-01-28,9,23
161,2018-02-04,10,22
162,2018-02-11,11,29
163,2018-02-18,14,21
164,2018-02-25,64,20
165,2018-03-04,15,26
166,2018-03-11,7,26
167,2018-03-18,9,25
168,2018-03-25,6,21
169,2018-04-01,7,25
170,2018-04-08,14,21
171,2018-04-15,9,22
172,2018-04-22,7,22
173,2018-04-29,11,23
174,2018-05-06,10,20
175,2018-05-13,10,18
176,2018-05-20,12,19
177,2018-05-27,7,20
178,2018-06-03,7,17
179,2018-06-10,5,18
180,2018-06-17,11,15
181,2018-06-24,4,18
182,2018-07-01,9,17
183,2018-07-08,11,17
184,2018-07-15,10,19
185,2018-07-22,12,20
186,2018-07-29,6,16
187,2018-08-05,8,27
188,2018-08-12,11,25
189,2018-08-19,12,28
190,2018-08-26,10,28
191,2018-09-02,13,22
192,2018-09-09,13,27
193,2018-09-16,13,23
194,2018-09-23,12,27
195,2018-09-30,7,28
196,2018-10-07,11,25
197,2018-10-14,7,22
198,2018-10-21,12,26
199,2018-10-28,12,20
200,2018-11-04,12,21
201,2018-11-11,13,20
202,2018-11-18,12,19
203,2018-11-25,14,26
204,2018-12-02,12,23
205,2018-12-09,12,27
206,2018-12-16,15,23
207,2018-12-23,13,19
208,2018-12-30,15,20
209,2019-01-06,20,24
210,2019-01-13,100,23
211,2019-01-20,33,21
212,2019-01-27,15,24
213,2019-02-03,8,22
214,2019-02-10,11,22
215,2019-02-17,6,24
216,2019-02-24,8,20
217,2019-03-03,14,22
218,2019-03-10,10,26
219,2019-03-17,5,16
220,2019-03-24,9,27
221,2019-03-31,12,24
222,2019-04-07,11,22
223,2019-04-14,8,18
224,2019-04-21,5,21
225,2019-04-28,7,18
226,2019-05-05,12,20
227,2019-05-12,7,26
228,2019-05-19,9,14
229,2019-05-26,7,14
230,2019-06-02,6,20
231,2019-06-09,11,17
232,2019-06-16,9,21
233,2019-06-23,8,17
234,2019-06-30,6,19
235,2019-07-07,7,17
236,2019-07-14,9,20
237,2019-07-21,8,22
238,2019-07-28,6,18
239,2019-08-04,4,26
240,2019-08-11,5,22
241,2019-08-18,8,26
242,2019-08-25,10,30
243,2019-09-01,10,22
244,2019-09-08,7,25
245,2019-09-15,8,32
246,2019-09-22,11,26
247,2019-09-29,8,24
248,2019-10-06,14,24
249,2019-10-13,10,29
250,2019-10-20,7,19
251,2019-10-27,7,31
252,2019-11-03,8,22
253,2019-11-10,9,26
254,2019-11-17,10,27
255,2019-11-24,9,20
256,2019-12-01,10,21
257,2019-12-08,7,28
258,2019-12-15,7,25
259,2019-12-22,8,16
260,2019-12-29,9,25
