,date,U2,Alphabet
132,2017-07-16,10,22
133,2017-07-23,9,19
134,2017-07-30,10,21
135,2017-08-06,11,27
136,2017-08-13,12,23
137,2017-08-20,11,25
138,2017-08-27,19,28
139,2017-09-03,25,28
140,2017-09-10,100,25
141,2017-09-17,10,26
142,2017-09-24,11,25
143,2017-10-01,3,30
144,2017-10-08,6,28
145,2017-10-15,3,29
146,2017-10-22,2,24
147,2017-10-29,5,27
148,2017-11-05,0,29
149,2017-11-12,7,27
150,2017-11-19,6,22
151,2017-11-26,8,34
152,2017-12-03,12,26
153,2017-12-10,7,24
154,2017-12-17,9,25
155,2017-12-24,8,20
156,2017-12-31,3,22
157,2018-01-07,11,29
158,2018-01-14,0,28
159,2018-01-21,4,38
160,2018-01-28,8,32
161,2018-02-04,7,36
162,2018-02-11,0,31
163,2018-02-18,6,27
164,2018-02-25,5,37
165,2018-03-04,8,38
166,2018-03-11,4,23
167,2018-03-18,4,30
168,2018-03-25,7,27
169,2018-04-01,3,35
170,2018-04-08,7,29
171,2018-04-15,4,29
172,2018-04-22,5,39
173,2018-04-29,5,29
174,2018-05-06,5,28
175,2018-05-13,10,24
176,2018-05-20,7,29
177,2018-05-27,5,23
178,2018-06-03,6,22
179,2018-06-10,6,26
180,2018-06-17,4,20
181,2018-06-24,6,26
182,2018-07-01,6,20
183,2018-07-08,2,25
184,2018-07-15,3,22
185,2018-07-22,4,17
186,2018-07-29,5,29
187,2018-08-05,3,28
188,2018-08-12,0,29
189,2018-08-19,2,39
190,2018-08-26,4,34
191,2018-09-02,4,27
192,2018-09-09,9,31
193,2018-09-16,3,33
194,2018-09-23,5,25
195,2018-09-30,3,30
196,2018-10-07,2,24
197,2018-10-14,3,26
198,2018-10-21,3,26
199,2018-10-28,4,30
200,2018-11-04,0,26
201,2018-11-11,5,21
202,2018-11-18,0,17
203,2018-11-25,3,24
204,2018-12-02,5,35
205,2018-12-09,3,29
206,2018-12-16,5,27
207,2018-12-23,0,32
208,2018-12-30,8,21
209,2019-01-06,5,20
210,2019-01-13,2,26
211,2019-01-20,4,29
212,2019-01-27,4,35
213,2019-02-03,3,24
214,2019-02-10,5,23
215,2019-02-17,3,27
216,2019-02-24,0,28
217,2019-03-03,2,32
218,2019-03-10,1,19
219,2019-03-17,3,20
220,2019-03-24,3,32
221,2019-03-31,2,26
222,2019-04-07,0,24
223,2019-04-14,0,28
224,2019-04-21,2,29
225,2019-04-28,2,29
226,2019-05-05,0,28
227,2019-05-12,0,30
228,2019-05-19,4,26
229,2019-05-26,3,15
230,2019-06-02,0,26
231,2019-06-09,4,13
232,2019-06-16,5,27
233,2019-06-23,4,19
234,2019-06-30,0,16
235,2019-07-07,4,18
236,2019-07-14,5,24
237,2019-07-21,0,27
238,2019-07-28,5,21
239,2019-08-04,0,24
240,2019-08-11,3,24
241,2019-08-18,5,37
242,2019-08-25,4,31
243,2019-09-01,3,41
244,2019-09-08,3,31
245,2019-09-15,4,37
246,2019-09-22,4,35
247,2019-09-29,4,37
248,2019-10-06,6,26
249,2019-10-13,0,32
250,2019-10-20,3,32
251,2019-10-27,4,34
252,2019-11-03,10,41
253,2019-11-10,0,33
254,2019-11-17,6,31
255,2019-11-24,4,28
256,2019-12-01,0,43
257,2019-12-08,0,30
258,2019-12-15,4,24
259,2019-12-22,0,25
260,2019-12-29,4,28
