,date,Pink,Alphabet
149,2017-11-12,23,59
150,2017-11-19,47,39
151,2017-11-26,23,57
152,2017-12-03,32,56
153,2017-12-10,23,41
154,2017-12-17,17,36
155,2017-12-24,22,42
156,2017-12-31,21,37
157,2018-01-07,18,51
158,2018-01-14,18,46
159,2018-01-21,19,52
160,2018-01-28,51,55
161,2018-02-04,100,64
162,2018-02-11,17,55
163,2018-02-18,37,52
164,2018-02-25,56,62
165,2018-03-04,53,53
166,2018-03-11,23,45
167,2018-03-18,25,54
168,2018-03-25,39,58
169,2018-04-01,25,45
170,2018-04-08,32,58
171,2018-04-15,30,55
172,2018-04-22,46,52
173,2018-04-29,37,42
174,2018-05-06,38,52
175,2018-05-13,40,56
176,2018-05-20,16,42
177,2018-05-27,12,42
178,2018-06-03,22,40
179,2018-06-10,15,40
180,2018-06-17,19,49
181,2018-06-24,23,38
182,2018-07-01,17,43
183,2018-07-08,28,47
184,2018-07-15,19,46
185,2018-07-22,18,42
186,2018-07-29,19,43
187,2018-08-05,19,61
188,2018-08-12,18,67
189,2018-08-19,21,66
190,2018-08-26,19,63
191,2018-09-02,15,53
192,2018-09-09,11,65
193,2018-09-16,11,62
194,2018-09-23,10,56
195,2018-09-30,14,68
196,2018-10-07,14,54
197,2018-10-14,16,49
198,2018-10-21,14,52
199,2018-10-28,15,54
200,2018-11-04,9,47
201,2018-11-11,18,54
202,2018-11-18,14,46
203,2018-11-25,13,52
204,2018-12-02,10,50
205,2018-12-09,10,57
206,2018-12-16,14,49
207,2018-12-23,8,41
208,2018-12-30,22,42
209,2019-01-06,15,50
210,2019-01-13,31,51
211,2019-01-20,29,62
212,2019-01-27,20,66
213,2019-02-03,26,54
214,2019-02-10,28,58
215,2019-02-17,23,46
216,2019-02-24,13,50
217,2019-03-03,50,52
218,2019-03-10,79,42
219,2019-03-17,31,47
220,2019-03-24,29,49
221,2019-03-31,26,48
222,2019-04-07,21,47
223,2019-04-14,17,47
224,2019-04-21,31,43
225,2019-04-28,39,53
226,2019-05-05,32,52
227,2019-05-12,18,44
228,2019-05-19,28,40
229,2019-05-26,41,38
230,2019-06-02,39,43
231,2019-06-09,39,44
232,2019-06-16,44,42
233,2019-06-23,33,35
234,2019-06-30,26,30
235,2019-07-07,20,38
236,2019-07-14,31,37
237,2019-07-21,37,40
238,2019-07-28,35,52
239,2019-08-04,35,57
240,2019-08-11,42,62
241,2019-08-18,22,60
242,2019-08-25,24,60
243,2019-09-01,34,52
244,2019-09-08,36,59
245,2019-09-15,25,51
246,2019-09-22,23,66
247,2019-09-29,26,56
248,2019-10-06,29,51
249,2019-10-13,23,57
250,2019-10-20,13,59
251,2019-10-27,14,55
252,2019-11-03,31,64
253,2019-11-10,69,54
254,2019-11-17,20,58
255,2019-11-24,25,44
256,2019-12-01,33,59
257,2019-12-08,27,48
258,2019-12-15,12,61
259,2019-12-22,13,41
260,2019-12-29,12,42
