,date,Pink,Alphabet
94,2016-10-23,9,40
95,2016-10-30,10,48
96,2016-11-06,10,33
97,2016-11-13,14,41
98,2016-11-20,5,32
99,2016-11-27,10,41
100,2016-12-04,8,42
101,2016-12-11,7,35
102,2016-12-18,7,33
103,2016-12-25,11,27
104,2017-01-01,11,32
105,2017-01-08,7,38
106,2017-01-15,10,38
107,2017-01-22,7,38
108,2017-01-29,8,44
109,2017-02-05,8,40
110,2017-02-12,9,37
111,2017-02-19,7,37
112,2017-02-26,6,31
113,2017-03-05,7,30
114,2017-03-12,11,28
115,2017-03-19,8,28
116,2017-03-26,7,38
117,2017-04-02,8,29
118,2017-04-09,6,36
119,2017-04-16,10,36
120,2017-04-23,8,36
121,2017-04-30,6,32
122,2017-05-07,7,34
123,2017-05-14,7,38
124,2017-05-21,7,35
125,2017-05-28,8,33
126,2017-06-04,4,34
127,2017-06-11,5,34
128,2017-06-18,5,25
129,2017-06-25,8,27
130,2017-07-02,11,30
131,2017-07-09,7,27
132,2017-07-16,9,29
133,2017-07-23,9,34
134,2017-07-30,10,24
135,2017-08-06,14,28
136,2017-08-13,8,36
137,2017-08-20,13,50
138,2017-08-27,41,47
139,2017-09-03,16,44
140,2017-09-10,12,44
141,2017-09-17,14,45
142,2017-09-24,12,52
143,2017-10-01,36,42
144,2017-10-08,68,43
145,2017-10-15,49,42
146,2017-10-22,19,48
147,2017-10-29,17,46
148,2017-11-05,31,43
149,2017-11-12,21,45
150,2017-11-19,43,37
151,2017-11-26,18,43
152,2017-12-03,21,41
153,2017-12-10,18,42
154,2017-12-17,17,36
155,2017-12-24,25,29
156,2017-12-31,17,34
157,2018-01-07,20,43
158,2018-01-14,14,32
159,2018-01-21,21,44
160,2018-01-28,43,42
161,2018-02-04,68,40
162,2018-02-11,18,38
163,2018-02-18,31,33
164,2018-02-25,44,32
165,2018-03-04,58,39
166,2018-03-11,100,41
167,2018-03-18,24,44
168,2018-03-25,24,40
169,2018-04-01,16,38
170,2018-04-08,16,40
171,2018-04-15,20,41
172,2018-04-22,33,46
173,2018-04-29,28,39
174,2018-05-06,18,32
175,2018-05-13,14,31
176,2018-05-20,18,28
177,2018-05-27,15,31
178,2018-06-03,13,28
179,2018-06-10,10,29
180,2018-06-17,12,33
181,2018-06-24,15,32
182,2018-07-01,11,26
183,2018-07-08,17,33
184,2018-07-15,14,26
185,2018-07-22,16,31
186,2018-07-29,15,28
187,2018-08-05,13,28
188,2018-08-12,11,37
189,2018-08-19,14,55
190,2018-08-26,14,51
191,2018-09-02,11,54
192,2018-09-09,8,43
193,2018-09-16,6,45
194,2018-09-23,6,41
195,2018-09-30,9,42
196,2018-10-07,9,38
197,2018-10-14,8,40
198,2018-10-21,10,53
199,2018-10-28,14,48
200,2018-11-04,10,32
201,2018-11-11,10,43
202,2018-11-18,13,28
203,2018-11-25,14,35
204,2018-12-02,14,48
205,2018-12-09,11,35
206,2018-12-16,14,35
207,2018-12-23,13,32
208,2018-12-30,12,38
209,2019-01-06,9,37
210,2019-01-13,22,40
211,2019-01-20,18,40
212,2019-01-27,12,40
213,2019-02-03,14,40
214,2019-02-10,16,31
215,2019-02-17,14,36
216,2019-02-24,15,43
217,2019-03-03,22,33
218,2019-03-10,20,37
219,2019-03-17,28,36
220,2019-03-24,28,40
221,2019-03-31,18,37
222,2019-04-07,11,33
223,2019-04-14,16,35
224,2019-04-21,24,33
225,2019-04-28,28,44
226,2019-05-05,22,37
227,2019-05-12,16,36
228,2019-05-19,16,30
229,2019-05-26,29,29
230,2019-06-02,26,28
231,2019-06-09,21,31
232,2019-06-16,29,36
233,2019-06-23,28,27
234,2019-06-30,11,22
235,2019-07-07,15,28
236,2019-07-14,17,31
237,2019-07-21,22,30
238,2019-07-28,25,30
239,2019-08-04,25,30
240,2019-08-11,23,39
241,2019-08-18,10,48
242,2019-08-25,14,53
243,2019-09-01,23,40
244,2019-09-08,27,48
245,2019-09-15,14,47
246,2019-09-22,14,44
247,2019-09-29,19,39
248,2019-10-06,25,29
249,2019-10-13,14,41
250,2019-10-20,11,49
251,2019-10-27,9,47
252,2019-11-03,18,45
253,2019-11-10,33,39
254,2019-11-17,10,47
255,2019-11-24,17,33
256,2019-12-01,22,41
257,2019-12-08,22,42
258,2019-12-15,9,36
259,2019-12-22,9,27
260,2019-12-29,8,36
