,date,Guns N' Roses,Alphabet
105,2017-01-08,0,45
106,2017-01-15,0,28
107,2017-01-22,0,56
108,2017-01-29,27,42
109,2017-02-05,0,33
110,2017-02-12,15,36
111,2017-02-19,0,44
112,2017-02-26,12,49
113,2017-03-05,17,24
114,2017-03-12,0,47
115,2017-03-19,32,77
116,2017-03-26,0,55
117,2017-04-02,0,52
118,2017-04-09,0,62
119,2017-04-16,0,52
120,2017-04-23,9,44
121,2017-04-30,17,53
122,2017-05-07,11,51
123,2017-05-14,0,27
124,2017-05-21,27,80
125,2017-05-28,20,52
126,2017-06-04,0,24
127,2017-06-11,28,0
128,2017-06-18,54,36
129,2017-06-25,0,31
130,2017-07-02,46,17
131,2017-07-09,44,24
132,2017-07-16,16,17
133,2017-07-23,33,45
134,2017-07-30,43,19
135,2017-08-06,0,59
136,2017-08-13,0,50
137,2017-08-20,13,57
138,2017-08-27,9,92
139,2017-09-03,0,49
140,2017-09-10,0,79
141,2017-09-17,0,65
142,2017-09-24,0,27
143,2017-10-01,9,41
144,2017-10-08,11,35
145,2017-10-15,17,69
146,2017-10-22,27,63
147,2017-10-29,13,48
148,2017-11-05,0,23
149,2017-11-12,21,29
150,2017-11-19,0,24
151,2017-11-26,0,57
152,2017-12-03,10,42
153,2017-12-10,0,33
154,2017-12-17,11,48
155,2017-12-24,0,24
156,2017-12-31,9,42
157,2018-01-07,0,65
158,2018-01-14,0,38
159,2018-01-21,17,49
160,2018-01-28,14,49
161,2018-02-04,0,51
162,2018-02-11,0,27
163,2018-02-18,0,32
164,2018-02-25,15,35
165,2018-03-04,20,48
166,2018-03-11,0,43
167,2018-03-18,0,49
168,2018-03-25,27,59
169,2018-04-01,0,54
170,2018-04-08,0,59
171,2018-04-15,0,57
172,2018-04-22,0,41
173,2018-04-29,25,55
174,2018-05-06,14,37
175,2018-05-13,40,44
176,2018-05-20,0,37
177,2018-05-27,0,58
178,2018-06-03,0,35
179,2018-06-10,16,15
180,2018-06-17,16,57
181,2018-06-24,19,36
182,2018-07-01,0,48
183,2018-07-08,0,25
184,2018-07-15,11,39
185,2018-07-22,14,45
186,2018-07-29,0,26
187,2018-08-05,28,38
188,2018-08-12,15,64
189,2018-08-19,0,30
190,2018-08-26,41,71
191,2018-09-02,28,68
192,2018-09-09,0,54
193,2018-09-16,0,40
194,2018-09-23,15,48
195,2018-09-30,0,21
196,2018-10-07,0,56
197,2018-10-14,9,57
198,2018-10-21,0,47
199,2018-10-28,0,28
200,2018-11-04,0,46
201,2018-11-11,15,53
202,2018-11-18,14,24
203,2018-11-25,45,59
204,2018-12-02,11,34
205,2018-12-09,0,41
206,2018-12-16,11,51
207,2018-12-23,14,0
208,2018-12-30,0,28
209,2019-01-06,44,15
210,2019-01-13,0,62
211,2019-01-20,0,67
212,2019-01-27,11,42
213,2019-02-03,0,57
214,2019-02-10,12,48
215,2019-02-17,0,41
216,2019-02-24,0,57
217,2019-03-03,28,49
218,2019-03-10,0,55
219,2019-03-17,0,44
220,2019-03-24,0,48
221,2019-03-31,0,30
222,2019-04-07,0,66
223,2019-04-14,13,30
224,2019-04-21,16,50
225,2019-04-28,10,63
226,2019-05-05,16,67
227,2019-05-12,12,28
228,2019-05-19,0,27
229,2019-05-26,0,28
230,2019-06-02,24,31
231,2019-06-09,12,45
232,2019-06-16,0,42
233,2019-06-23,10,25
234,2019-06-30,0,33
235,2019-07-07,45,39
236,2019-07-14,0,20
237,2019-07-21,18,22
238,2019-07-28,0,43
239,2019-08-04,30,36
240,2019-08-11,21,27
241,2019-08-18,14,36
242,2019-08-25,0,70
243,2019-09-01,9,65
244,2019-09-08,11,45
245,2019-09-15,37,36
246,2019-09-22,51,43
247,2019-09-29,0,50
248,2019-10-06,0,46
249,2019-10-13,29,57
250,2019-10-20,42,72
251,2019-10-27,29,47
252,2019-11-03,13,69
253,2019-11-10,16,88
254,2019-11-17,8,66
255,2019-11-24,0,31
256,2019-12-01,15,23
257,2019-12-08,0,46
258,2019-12-15,0,33
259,2019-12-22,12,47
260,2019-12-29,0,58
