,date,Guns N' Roses,Alphabet
107,2017-01-22,8,66
108,2017-01-29,36,30
109,2017-02-05,0,43
110,2017-02-12,13,46
111,2017-02-19,44,47
112,2017-02-26,17,45
113,2017-03-05,19,45
114,2017-03-12,0,62
115,2017-03-19,0,59
116,2017-03-26,12,45
117,2017-04-02,0,68
118,2017-04-09,0,39
119,2017-04-16,0,21
120,2017-04-23,0,71
121,2017-04-30,24,56
122,2017-05-07,14,61
123,2017-05-14,16,72
124,2017-05-21,13,21
125,2017-05-28,10,0
126,2017-06-04,0,65
127,2017-06-11,0,26
128,2017-06-18,14,38
129,2017-06-25,35,28
130,2017-07-02,0,27
131,2017-07-09,22,24
132,2017-07-16,0,43
133,2017-07-23,16,20
134,2017-07-30,50,30
135,2017-08-06,9,36
136,2017-08-13,0,61
137,2017-08-20,29,22
138,2017-08-27,40,50
139,2017-09-03,38,70
140,2017-09-10,19,27
141,2017-09-17,15,64
142,2017-09-24,31,52
143,2017-10-01,12,42
144,2017-10-08,0,40
145,2017-10-15,0,34
146,2017-10-22,16,93
147,2017-10-29,20,42
148,2017-11-05,0,24
149,2017-11-12,0,60
150,2017-11-19,19,53
151,2017-11-26,16,36
152,2017-12-03,0,73
153,2017-12-10,0,49
154,2017-12-17,18,77
155,2017-12-24,10,51
156,2017-12-31,0,42
157,2018-01-07,15,35
158,2018-01-14,0,45
159,2018-01-21,12,51
160,2018-01-28,43,42
161,2018-02-04,0,71
162,2018-02-11,0,47
163,2018-02-18,0,42
164,2018-02-25,0,44
165,2018-03-04,18,54
166,2018-03-11,13,23
167,2018-03-18,0,29
168,2018-03-25,0,36
169,2018-04-01,0,67
170,2018-04-08,9,25
171,2018-04-15,16,55
172,2018-04-22,12,28
173,2018-04-29,0,38
174,2018-05-06,17,37
175,2018-05-13,0,47
176,2018-05-20,0,100
177,2018-05-27,27,28
178,2018-06-03,0,59
179,2018-06-10,14,48
180,2018-06-17,17,41
181,2018-06-24,0,31
182,2018-07-01,0,23
183,2018-07-08,18,25
184,2018-07-15,0,40
185,2018-07-22,27,36
186,2018-07-29,0,31
187,2018-08-05,10,38
188,2018-08-12,15,30
189,2018-08-19,0,33
190,2018-08-26,0,71
191,2018-09-02,28,52
192,2018-09-09,0,49
193,2018-09-16,0,56
194,2018-09-23,10,50
195,2018-09-30,0,34
196,2018-10-07,15,44
197,2018-10-14,21,38
198,2018-10-21,0,70
199,2018-10-28,0,49
200,2018-11-04,14,36
201,2018-11-11,15,47
202,2018-11-18,10,58
203,2018-11-25,7,47
204,2018-12-02,8,35
205,2018-12-09,0,58
206,2018-12-16,8,55
207,2018-12-23,0,53
208,2018-12-30,11,40
209,2019-01-06,8,38
210,2019-01-13,16,33
211,2019-01-20,14,63
212,2019-01-27,12,54
213,2019-02-03,0,56
214,2019-02-10,8,59
215,2019-02-17,17,78
216,2019-02-24,13,36
217,2019-03-03,0,24
218,2019-03-10,25,60
219,2019-03-17,13,41
220,2019-03-24,17,45
221,2019-03-31,18,53
222,2019-04-07,0,38
223,2019-04-14,0,36
224,2019-04-21,0,71
225,2019-04-28,16,33
226,2019-05-05,0,36
227,2019-05-12,15,30
228,2019-05-19,0,54
229,2019-05-26,8,25
230,2019-06-02,0,54
231,2019-06-09,0,38
232,2019-06-16,0,37
233,2019-06-23,17,36
234,2019-06-30,15,47
235,2019-07-07,20,29
236,2019-07-14,17,50
237,2019-07-21,17,37
238,2019-07-28,10,16
239,2019-08-04,0,30
240,2019-08-11,10,19
241,2019-08-18,16,25
242,2019-08-25,0,37
243,2019-09-01,15,53
244,2019-09-08,15,45
245,2019-09-15,22,31
246,2019-09-22,0,38
247,2019-09-29,0,25
248,2019-10-06,12,46
249,2019-10-13,10,57
250,2019-10-20,14,40
251,2019-10-27,14,46
252,2019-11-03,13,69
253,2019-11-10,23,69
254,2019-11-17,0,38
255,2019-11-24,11,43
256,2019-12-01,0,49
257,2019-12-08,9,31
258,2019-12-15,9,53
259,2019-12-22,0,27
260,2019-12-29,10,44
