,date,Metallica,Alphabet
137,2017-08-20,6,35
138,2017-08-27,4,41
139,2017-09-03,12,31
140,2017-09-10,7,36
141,2017-09-17,8,30
142,2017-09-24,8,23
143,2017-10-01,7,29
144,2017-10-08,6,36
145,2017-10-15,6,35
146,2017-10-22,8,30
147,2017-10-29,10,31
148,2017-11-05,8,27
149,2017-11-12,5,31
150,2017-11-19,8,18
151,2017-11-26,5,22
152,2017-12-03,7,34
153,2017-12-10,7,27
154,2017-12-17,5,25
155,2017-12-24,7,20
156,2017-12-31,4,25
157,2018-01-07,10,31
158,2018-01-14,8,24
159,2018-01-21,3,33
160,2018-01-28,6,32
161,2018-02-04,8,31
162,2018-02-11,8,31
163,2018-02-18,6,28
164,2018-02-25,55,34
165,2018-03-04,16,35
166,2018-03-11,15,31
167,2018-03-18,10,27
168,2018-03-25,7,22
169,2018-04-01,9,32
170,2018-04-08,11,25
171,2018-04-15,6,30
172,2018-04-22,8,34
173,2018-04-29,11,29
174,2018-05-06,7,25
175,2018-05-13,9,29
176,2018-05-20,13,19
177,2018-05-27,10,24
178,2018-06-03,7,25
179,2018-06-10,8,23
180,2018-06-17,8,25
181,2018-06-24,12,24
182,2018-07-01,9,24
183,2018-07-08,10,19
184,2018-07-15,10,20
185,2018-07-22,8,19
186,2018-07-29,13,27
187,2018-08-05,8,28
188,2018-08-12,11,32
189,2018-08-19,11,42
190,2018-08-26,8,35
191,2018-09-02,10,30
192,2018-09-09,9,37
193,2018-09-16,8,32
194,2018-09-23,10,33
195,2018-09-30,4,27
196,2018-10-07,5,27
197,2018-10-14,8,42
198,2018-10-21,14,29
199,2018-10-28,11,29
200,2018-11-04,13,28
201,2018-11-11,11,24
202,2018-11-18,8,24
203,2018-11-25,10,25
204,2018-12-02,17,27
205,2018-12-09,11,27
206,2018-12-16,16,28
207,2018-12-23,12,17
208,2018-12-30,18,23
209,2019-01-06,21,24
210,2019-01-13,32,25
211,2019-01-20,100,27
212,2019-01-27,13,29
213,2019-02-03,11,36
214,2019-02-10,10,30
215,2019-02-17,9,30
216,2019-02-24,11,34
217,2019-03-03,6,24
218,2019-03-10,9,31
219,2019-03-17,8,27
220,2019-03-24,8,23
221,2019-03-31,8,23
222,2019-04-07,8,26
223,2019-04-14,10,24
224,2019-04-21,6,23
225,2019-04-28,10,19
226,2019-05-05,8,25
227,2019-05-12,7,25
228,2019-05-19,9,21
229,2019-05-26,9,22
230,2019-06-02,4,17
231,2019-06-09,8,18
232,2019-06-16,10,16
233,2019-06-23,6,23
234,2019-06-30,5,20
235,2019-07-07,10,16
236,2019-07-14,8,22
237,2019-07-21,6,23
238,2019-07-28,6,25
239,2019-08-04,10,25
240,2019-08-11,5,37
241,2019-08-18,5,31
242,2019-08-25,11,42
243,2019-09-01,7,34
244,2019-09-08,11,37
245,2019-09-15,6,37
246,2019-09-22,13,34
247,2019-09-29,11,28
248,2019-10-06,6,30
249,2019-10-13,9,32
250,2019-10-20,10,34
251,2019-10-27,9,33
252,2019-11-03,5,35
253,2019-11-10,4,35
254,2019-11-17,4,25
255,2019-11-24,8,21
256,2019-12-01,8,29
257,2019-12-08,6,28
258,2019-12-15,6,25
259,2019-12-22,9,26
260,2019-12-29,5,19
