,date,Coldplay,Alphabet
198,2018-10-21,0,24
199,2018-10-28,0,28
200,2018-11-04,0,35
201,2018-11-11,4,22
202,2018-11-18,3,15
203,2018-11-25,3,23
204,2018-12-02,0,28
205,2018-12-09,2,24
206,2018-12-16,9,21
207,2018-12-23,3,26
208,2018-12-30,7,21
209,2019-01-06,8,23
210,2019-01-13,4,26
211,2019-01-20,0,19
212,2019-01-27,3,29
213,2019-02-03,0,22
214,2019-02-10,8,25
215,2019-02-17,0,30
216,2019-02-24,5,17
217,2019-03-03,0,27
218,2019-03-10,7,17
219,2019-03-17,5,20
220,2019-03-24,0,25
221,2019-03-31,4,17
222,2019-04-07,0,22
223,2019-04-14,0,19
224,2019-04-21,8,30
225,2019-04-28,3,15
226,2019-05-05,3,22
227,2019-05-12,9,22
228,2019-05-19,0,26
229,2019-05-26,6,17
230,2019-06-02,2,21
231,2019-06-09,7,16
232,2019-06-16,4,16
233,2019-06-23,0,15
234,2019-06-30,10,15
235,2019-07-07,0,14
236,2019-07-14,0,17
237,2019-07-21,0,21
238,2019-07-28,8,14
239,2019-08-04,0,18
240,2019-08-11,0,25
241,2019-08-18,3,33
242,2019-08-25,4,28
243,2019-09-01,5,24
244,2019-09-08,5,24
245,2019-09-15,6,24
246,2019-09-22,7,26
247,2019-09-29,0,21
248,2019-10-06,4,21
249,2019-10-13,4,30
250,2019-10-20,3,18
251,2019-10-27,6,15
252,2019-11-03,5,30
253,2019-11-10,4,25
254,2019-11-17,5,19
255,2019-11-24,6,21
256,2019-12-01,5,34
257,2019-12-08,5,26
258,2019-12-15,3,23
259,2019-12-22,0,29
260,2019-12-29,0,24
