,date,Guns N' Roses,Alphabet
96,2016-11-06,19,51
97,2016-11-13,8,50
98,2016-11-20,4,37
99,2016-11-27,13,43
100,2016-12-04,39,53
101,2016-12-11,20,49
102,2016-12-18,11,56
103,2016-12-25,9,52
104,2017-01-01,19,38
105,2017-01-08,7,39
106,2017-01-15,6,53
107,2017-01-22,11,53
108,2017-01-29,17,53
109,2017-02-05,17,46
110,2017-02-12,14,51
111,2017-02-19,15,45
112,2017-02-26,13,54
113,2017-03-05,10,54
114,2017-03-12,6,38
115,2017-03-19,10,51
116,2017-03-26,8,52
117,2017-04-02,11,45
118,2017-04-09,9,55
119,2017-04-16,8,54
120,2017-04-23,21,54
121,2017-04-30,16,58
122,2017-05-07,10,70
123,2017-05-14,21,46
124,2017-05-21,21,52
125,2017-05-28,10,50
126,2017-06-04,10,45
127,2017-06-11,19,43
128,2017-06-18,15,40
129,2017-06-25,16,44
130,2017-07-02,26,36
131,2017-07-09,20,41
132,2017-07-16,19,35
133,2017-07-23,16,32
134,2017-07-30,48,36
135,2017-08-06,15,33
136,2017-08-13,21,24
137,2017-08-20,6,55
138,2017-08-27,7,69
139,2017-09-03,14,69
140,2017-09-10,9,58
141,2017-09-17,0,74
142,2017-09-24,10,62
143,2017-10-01,9,50
144,2017-10-08,14,69
145,2017-10-15,7,53
146,2017-10-22,19,68
147,2017-10-29,19,74
148,2017-11-05,7,67
149,2017-11-12,9,56
150,2017-11-19,11,56
151,2017-11-26,19,65
152,2017-12-03,16,53
153,2017-12-10,8,46
154,2017-12-17,14,48
155,2017-12-24,7,23
156,2017-12-31,8,51
157,2018-01-07,12,51
158,2018-01-14,10,56
159,2018-01-21,8,59
160,2018-01-28,18,71
161,2018-02-04,9,53
162,2018-02-11,10,50
163,2018-02-18,7,68
164,2018-02-25,17,65
165,2018-03-04,4,51
166,2018-03-11,9,39
167,2018-03-18,5,52
168,2018-03-25,7,43
169,2018-04-01,7,35
170,2018-04-08,14,70
171,2018-04-15,10,60
172,2018-04-22,12,40
173,2018-04-29,21,41
174,2018-05-06,13,43
175,2018-05-13,16,61
176,2018-05-20,18,62
177,2018-05-27,7,44
178,2018-06-03,21,35
179,2018-06-10,11,43
180,2018-06-17,15,45
181,2018-06-24,17,34
182,2018-07-01,7,35
183,2018-07-08,6,32
184,2018-07-15,4,39
185,2018-07-22,11,34
186,2018-07-29,11,35
187,2018-08-05,11,36
188,2018-08-12,7,47
189,2018-08-19,16,47
190,2018-08-26,12,67
191,2018-09-02,6,59
192,2018-09-09,5,66
193,2018-09-16,4,68
194,2018-09-23,8,64
195,2018-09-30,7,71
196,2018-10-07,6,66
197,2018-10-14,11,82
198,2018-10-21,3,58
199,2018-10-28,12,69
200,2018-11-04,8,39
201,2018-11-11,4,68
202,2018-11-18,12,54
203,2018-11-25,6,57
204,2018-12-02,6,71
205,2018-12-09,10,54
206,2018-12-16,15,50
207,2018-12-23,5,46
208,2018-12-30,8,52
209,2019-01-06,9,66
210,2019-01-13,9,48
211,2019-01-20,0,46
212,2019-01-27,12,50
213,2019-02-03,3,55
214,2019-02-10,7,44
215,2019-02-17,13,45
216,2019-02-24,7,55
217,2019-03-03,6,69
218,2019-03-10,0,34
219,2019-03-17,8,36
220,2019-03-24,13,54
221,2019-03-31,16,58
222,2019-04-07,13,83
223,2019-04-14,6,57
224,2019-04-21,14,48
225,2019-04-28,10,57
226,2019-05-05,4,51
227,2019-05-12,11,45
228,2019-05-19,13,55
229,2019-05-26,0,53
230,2019-06-02,6,56
231,2019-06-09,8,39
232,2019-06-16,23,54
233,2019-06-23,16,41
234,2019-06-30,18,39
235,2019-07-07,15,52
236,2019-07-14,8,46
237,2019-07-21,20,43
238,2019-07-28,20,50
239,2019-08-04,13,30
240,2019-08-11,17,39
241,2019-08-18,5,40
242,2019-08-25,9,60
243,2019-09-01,9,71
244,2019-09-08,8,77
245,2019-09-15,13,76
246,2019-09-22,10,55
247,2019-09-29,12,64
248,2019-10-06,10,53
249,2019-10-13,21,62
250,2019-10-20,10,51
251,2019-10-27,16,77
252,2019-11-03,10,68
253,2019-11-10,7,63
254,2019-11-17,8,52
255,2019-11-24,11,42
256,2019-12-01,12,55
257,2019-12-08,7,64
258,2019-12-15,12,48
259,2019-12-22,9,33
260,2019-12-29,6,44
