,date,Guns N' Roses,Alphabet
106,2017-01-15,0,43
107,2017-01-22,0,36
108,2017-01-29,0,32
109,2017-02-05,25,26
110,2017-02-12,0,35
111,2017-02-19,11,35
112,2017-02-26,8,51
113,2017-03-05,0,53
114,2017-03-12,0,49
115,2017-03-19,11,36
116,2017-03-26,21,46
117,2017-04-02,0,41
118,2017-04-09,0,27
119,2017-04-16,0,38
120,2017-04-23,0,32
121,2017-04-30,0,33
122,2017-05-07,11,43
123,2017-05-14,9,33
124,2017-05-21,8,37
125,2017-05-28,9,7
126,2017-06-04,10,19
127,2017-06-11,13,30
128,2017-06-18,10,22
129,2017-06-25,0,17
130,2017-07-02,10,21
131,2017-07-09,6,15
132,2017-07-16,15,38
133,2017-07-23,19,44
134,2017-07-30,21,39
135,2017-08-06,13,32
136,2017-08-13,26,17
137,2017-08-20,0,11
138,2017-08-27,6,34
139,2017-09-03,0,34
140,2017-09-10,0,50
141,2017-09-17,0,48
142,2017-09-24,0,72
143,2017-10-01,11,45
144,2017-10-08,34,34
145,2017-10-15,21,24
146,2017-10-22,7,31
147,2017-10-29,17,37
148,2017-11-05,18,34
149,2017-11-12,7,50
150,2017-11-19,0,40
151,2017-11-26,0,26
152,2017-12-03,13,38
153,2017-12-10,5,21
154,2017-12-17,6,26
155,2017-12-24,11,26
156,2017-12-31,7,24
157,2018-01-07,0,29
158,2018-01-14,8,38
159,2018-01-21,0,43
160,2018-01-28,6,35
161,2018-02-04,0,35
162,2018-02-11,0,20
163,2018-02-18,0,23
164,2018-02-25,0,31
165,2018-03-04,5,42
166,2018-03-11,0,39
167,2018-03-18,0,28
168,2018-03-25,10,23
169,2018-04-01,0,34
170,2018-04-08,8,27
171,2018-04-15,0,27
172,2018-04-22,8,24
173,2018-04-29,12,35
174,2018-05-06,8,54
175,2018-05-13,0,52
176,2018-05-20,9,30
177,2018-05-27,17,27
178,2018-06-03,0,26
179,2018-06-10,22,23
180,2018-06-17,0,26
181,2018-06-24,13,33
182,2018-07-01,14,28
183,2018-07-08,0,25
184,2018-07-15,14,9
185,2018-07-22,9,22
186,2018-07-29,5,30
187,2018-08-05,7,26
188,2018-08-12,0,26
189,2018-08-19,14,21
190,2018-08-26,0,16
191,2018-09-02,0,22
192,2018-09-09,0,31
193,2018-09-16,9,27
194,2018-09-23,0,22
195,2018-09-30,10,29
196,2018-10-07,12,46
197,2018-10-14,5,49
198,2018-10-21,0,31
199,2018-10-28,0,39
200,2018-11-04,0,27
201,2018-11-11,0,48
202,2018-11-18,8,20
203,2018-11-25,5,20
204,2018-12-02,0,27
205,2018-12-09,10,26
206,2018-12-16,20,28
207,2018-12-23,0,14
208,2018-12-30,0,45
209,2019-01-06,0,0
210,2019-01-13,0,0
211,2019-01-20,0,0
212,2019-01-27,0,41
213,2019-02-03,0,0
214,2019-02-10,0,0
215,2019-02-17,0,0
216,2019-02-24,0,27
217,2019-03-03,0,0
218,2019-03-10,0,0
219,2019-03-17,0,30
220,2019-03-24,0,0
221,2019-03-31,0,0
222,2019-04-07,5,45
223,2019-04-14,0,0
224,2019-04-21,0,43
225,2019-04-28,0,54
226,2019-05-05,0,0
227,2019-05-12,0,0
228,2019-05-19,0,0
229,2019-05-26,0,0
230,2019-06-02,0,27
231,2019-06-09,0,15
232,2019-06-16,0,0
233,2019-06-23,0,33
234,2019-06-30,0,0
235,2019-07-07,0,0
236,2019-07-14,0,0
237,2019-07-21,0,0
238,2019-07-28,0,0
239,2019-08-04,0,0
240,2019-08-11,0,0
241,2019-08-18,0,0
242,2019-08-25,0,0
243,2019-09-01,0,0
244,2019-09-08,0,0
245,2019-09-15,0,0
246,2019-09-22,0,0
247,2019-09-29,0,0
248,2019-10-06,0,0
249,2019-10-13,0,39
250,2019-10-20,0,0
251,2019-10-27,0,0
252,2019-11-03,0,0
253,2019-11-10,0,0
254,2019-11-17,0,0
255,2019-11-24,0,0
256,2019-12-01,0,0
257,2019-12-08,0,0
258,2019-12-15,0,0
259,2019-12-22,0,25
260,2019-12-29,0,51
