,date,Bruno Mars,Alphabet
95,2016-10-30,20,36
96,2016-11-06,14,31
97,2016-11-13,50,39
98,2016-11-20,75,28
99,2016-11-27,28,33
100,2016-12-04,32,34
101,2016-12-11,63,31
102,2016-12-18,34,30
103,2016-12-25,28,26
104,2017-01-01,30,35
105,2017-01-08,21,29
106,2017-01-15,25,31
107,2017-01-22,24,31
108,2017-01-29,24,32
109,2017-02-05,27,35
110,2017-02-12,100,36
111,2017-02-19,36,31
112,2017-02-26,35,34
113,2017-03-05,41,35
114,2017-03-12,30,30
115,2017-03-19,37,37
116,2017-03-26,31,28
117,2017-04-02,30,30
118,2017-04-09,28,32
119,2017-04-16,27,32
120,2017-04-23,25,34
121,2017-04-30,27,36
122,2017-05-07,28,32
123,2017-05-14,32,34
124,2017-05-21,37,37
125,2017-05-28,31,34
126,2017-06-04,25,38
127,2017-06-11,30,33
128,2017-06-18,24,30
129,2017-06-25,43,27
130,2017-07-02,32,26
131,2017-07-09,30,29
132,2017-07-16,46,28
133,2017-07-23,89,29
134,2017-07-30,20,24
135,2017-08-06,20,27
136,2017-08-13,26,28
137,2017-08-20,19,31
138,2017-08-27,17,31
139,2017-09-03,19,31
140,2017-09-10,14,42
141,2017-09-17,12,38
142,2017-09-24,16,40
143,2017-10-01,11,36
144,2017-10-08,15,37
145,2017-10-15,14,38
146,2017-10-22,15,47
147,2017-10-29,11,36
148,2017-11-05,15,38
149,2017-11-12,13,34
150,2017-11-19,12,31
151,2017-11-26,23,40
152,2017-12-03,15,37
153,2017-12-10,15,40
154,2017-12-17,15,34
155,2017-12-24,17,28
156,2017-12-31,33,35
157,2018-01-07,27,37
158,2018-01-14,23,30
159,2018-01-21,27,41
160,2018-01-28,91,44
161,2018-02-04,33,42
162,2018-02-11,21,35
163,2018-02-18,19,33
164,2018-02-25,19,39
165,2018-03-04,20,37
166,2018-03-11,27,36
167,2018-03-18,22,38
168,2018-03-25,21,40
169,2018-04-01,13,35
170,2018-04-08,14,39
171,2018-04-15,17,35
172,2018-04-22,16,38
173,2018-04-29,14,31
174,2018-05-06,16,38
175,2018-05-13,16,33
176,2018-05-20,15,36
177,2018-05-27,15,35
178,2018-06-03,15,40
179,2018-06-10,14,36
180,2018-06-17,14,36
181,2018-06-24,11,26
182,2018-07-01,13,29
183,2018-07-08,14,30
184,2018-07-15,11,27
185,2018-07-22,15,33
186,2018-07-29,14,29
187,2018-08-05,10,30
188,2018-08-12,17,29
189,2018-08-19,10,32
190,2018-08-26,12,29
191,2018-09-02,12,36
192,2018-09-09,12,41
193,2018-09-16,14,44
194,2018-09-23,10,39
195,2018-09-30,10,39
196,2018-10-07,13,31
197,2018-10-14,11,35
198,2018-10-21,13,42
199,2018-10-28,10,33
200,2018-11-04,15,36
201,2018-11-11,14,41
202,2018-11-18,12,33
203,2018-11-25,7,37
204,2018-12-02,8,37
205,2018-12-09,11,36
206,2018-12-16,8,37
207,2018-12-23,9,29
208,2018-12-30,8,30
209,2019-01-06,11,37
210,2019-01-13,10,33
211,2019-01-20,9,38
212,2019-01-27,11,45
213,2019-02-03,12,38
214,2019-02-10,15,40
215,2019-02-17,16,31
216,2019-02-24,19,30
217,2019-03-03,19,34
218,2019-03-10,12,35
219,2019-03-17,13,36
220,2019-03-24,14,32
221,2019-03-31,9,35
222,2019-04-07,9,38
223,2019-04-14,13,34
224,2019-04-21,8,41
225,2019-04-28,9,38
226,2019-05-05,10,37
227,2019-05-12,11,39
228,2019-05-19,10,36
229,2019-05-26,10,32
230,2019-06-02,11,38
231,2019-06-09,10,35
232,2019-06-16,12,32
233,2019-06-23,9,30
234,2019-06-30,11,31
235,2019-07-07,12,30
236,2019-07-14,9,29
237,2019-07-21,8,32
238,2019-07-28,8,30
239,2019-08-04,9,25
240,2019-08-11,9,32
241,2019-08-18,8,25
242,2019-08-25,10,37
243,2019-09-01,8,36
244,2019-09-08,8,43
245,2019-09-15,9,36
246,2019-09-22,6,39
247,2019-09-29,8,39
248,2019-10-06,11,36
249,2019-10-13,6,41
250,2019-10-20,7,42
251,2019-10-27,8,46
252,2019-11-03,6,46
253,2019-11-10,7,43
254,2019-11-17,9,38
255,2019-11-24,9,35
256,2019-12-01,5,36
257,2019-12-08,6,37
258,2019-12-15,10,40
259,2019-12-22,8,25
260,2019-12-29,8,27
