,date,Ed Sheeran,Alphabet
139,2017-09-03,19,29
140,2017-09-10,10,25
141,2017-09-17,20,34
142,2017-09-24,19,27
143,2017-10-01,19,26
144,2017-10-08,20,20
145,2017-10-15,30,23
146,2017-10-22,21,28
147,2017-10-29,19,25
148,2017-11-05,23,34
149,2017-11-12,25,24
150,2017-11-19,14,19
151,2017-11-26,25,24
152,2017-12-03,39,25
153,2017-12-10,34,28
154,2017-12-17,37,24
155,2017-12-24,42,21
156,2017-12-31,36,20
157,2018-01-07,35,25
158,2018-01-14,40,27
159,2018-01-21,52,29
160,2018-01-28,33,32
161,2018-02-04,37,31
162,2018-02-11,29,28
163,2018-02-18,28,25
164,2018-02-25,33,26
165,2018-03-04,27,28
166,2018-03-11,26,27
167,2018-03-18,26,23
168,2018-03-25,17,32
169,2018-04-01,17,25
170,2018-04-08,18,27
171,2018-04-15,21,23
172,2018-04-22,15,22
173,2018-04-29,15,22
174,2018-05-06,19,20
175,2018-05-13,21,25
176,2018-05-20,20,21
177,2018-05-27,19,20
178,2018-06-03,10,19
179,2018-06-10,16,23
180,2018-06-17,11,22
181,2018-06-24,20,19
182,2018-07-01,20,17
183,2018-07-08,17,21
184,2018-07-15,19,22
185,2018-07-22,18,22
186,2018-07-29,17,24
187,2018-08-05,12,21
188,2018-08-12,15,28
189,2018-08-19,17,27
190,2018-08-26,12,35
191,2018-09-02,13,29
192,2018-09-09,17,29
193,2018-09-16,16,31
194,2018-09-23,14,30
195,2018-09-30,16,27
196,2018-10-07,14,31
197,2018-10-14,18,25
198,2018-10-21,13,28
199,2018-10-28,12,28
200,2018-11-04,7,22
201,2018-11-11,9,26
202,2018-11-18,12,25
203,2018-11-25,9,30
204,2018-12-02,13,19
205,2018-12-09,12,27
206,2018-12-16,9,27
207,2018-12-23,9,19
208,2018-12-30,13,26
209,2019-01-06,11,28
210,2019-01-13,10,25
211,2019-01-20,14,25
212,2019-01-27,11,25
213,2019-02-03,14,28
214,2019-02-10,14,29
215,2019-02-17,14,21
216,2019-02-24,8,23
217,2019-03-03,7,20
218,2019-03-10,10,17
219,2019-03-17,4,19
220,2019-03-24,11,25
221,2019-03-31,9,26
222,2019-04-07,13,28
223,2019-04-14,12,23
224,2019-04-21,8,27
225,2019-04-28,7,29
226,2019-05-05,13,24
227,2019-05-12,15,25
228,2019-05-19,15,27
229,2019-05-26,12,23
230,2019-06-02,13,19
231,2019-06-09,16,24
232,2019-06-16,13,21
233,2019-06-23,16,21
234,2019-06-30,21,23
235,2019-07-07,32,22
236,2019-07-14,27,16
237,2019-07-21,18,16
238,2019-07-28,17,20
239,2019-08-04,16,17
240,2019-08-11,18,28
241,2019-08-18,12,24
242,2019-08-25,16,30
243,2019-09-01,10,26
244,2019-09-08,10,30
245,2019-09-15,12,32
246,2019-09-22,7,33
247,2019-09-29,17,23
248,2019-10-06,15,26
249,2019-10-13,12,28
250,2019-10-20,9,26
251,2019-10-27,11,30
252,2019-11-03,12,32
253,2019-11-10,10,29
254,2019-11-17,8,28
255,2019-11-24,9,22
256,2019-12-01,9,23
257,2019-12-08,9,24
258,2019-12-15,7,34
259,2019-12-22,14,21
260,2019-12-29,14,23
