,date,Ed Sheeran,Alphabet
97,2016-11-13,7,29
98,2016-11-20,7,18
99,2016-11-27,7,22
100,2016-12-04,4,23
101,2016-12-11,4,23
102,2016-12-18,5,24
103,2016-12-25,6,19
104,2017-01-01,25,23
105,2017-01-08,27,23
106,2017-01-15,23,22
107,2017-01-22,18,21
108,2017-01-29,21,23
109,2017-02-05,19,21
110,2017-02-12,48,25
111,2017-02-19,32,25
112,2017-02-26,42,21
113,2017-03-05,94,25
114,2017-03-12,81,21
115,2017-03-19,63,20
116,2017-03-26,38,21
117,2017-04-02,35,18
118,2017-04-09,25,21
119,2017-04-16,27,24
120,2017-04-23,23,25
121,2017-04-30,14,26
122,2017-05-07,19,21
123,2017-05-14,28,21
124,2017-05-21,23,19
125,2017-05-28,23,20
126,2017-06-04,31,20
127,2017-06-11,23,20
128,2017-06-18,19,16
129,2017-06-25,23,19
130,2017-07-02,24,15
131,2017-07-09,18,18
132,2017-07-16,66,20
133,2017-07-23,26,16
134,2017-07-30,24,24
135,2017-08-06,20,29
136,2017-08-13,19,30
137,2017-08-20,21,24
138,2017-08-27,28,29
139,2017-09-03,20,25
140,2017-09-10,19,28
141,2017-09-17,22,31
142,2017-09-24,29,25
143,2017-10-01,79,29
144,2017-10-08,47,24
145,2017-10-15,43,27
146,2017-10-22,26,28
147,2017-10-29,20,27
148,2017-11-05,28,24
149,2017-11-12,23,27
150,2017-11-19,12,18
151,2017-11-26,27,27
152,2017-12-03,37,26
153,2017-12-10,36,19
154,2017-12-17,41,17
155,2017-12-24,39,20
156,2017-12-31,30,17
157,2018-01-07,38,24
158,2018-01-14,46,22
159,2018-01-21,47,24
160,2018-01-28,47,26
161,2018-02-04,40,30
162,2018-02-11,44,26
163,2018-02-18,28,24
164,2018-02-25,29,29
165,2018-03-04,28,25
166,2018-03-11,32,21
167,2018-03-18,21,26
168,2018-03-25,26,27
169,2018-04-01,27,21
170,2018-04-08,25,27
171,2018-04-15,18,26
172,2018-04-22,20,24
173,2018-04-29,16,20
174,2018-05-06,16,24
175,2018-05-13,20,26
176,2018-05-20,22,19
177,2018-05-27,15,20
178,2018-06-03,15,19
179,2018-06-10,19,19
180,2018-06-17,18,23
181,2018-06-24,20,18
182,2018-07-01,16,20
183,2018-07-08,19,22
184,2018-07-15,15,22
185,2018-07-22,17,20
186,2018-07-29,14,20
187,2018-08-05,12,29
188,2018-08-12,16,32
189,2018-08-19,18,31
190,2018-08-26,19,30
191,2018-09-02,17,25
192,2018-09-09,18,31
193,2018-09-16,20,29
194,2018-09-23,26,26
195,2018-09-30,64,32
196,2018-10-07,71,26
197,2018-10-14,17,23
198,2018-10-21,15,24
199,2018-10-28,15,25
200,2018-11-04,16,22
201,2018-11-11,12,25
202,2018-11-18,8,22
203,2018-11-25,10,25
204,2018-12-02,10,24
205,2018-12-09,12,27
206,2018-12-16,11,23
207,2018-12-23,10,19
208,2018-12-30,12,20
209,2019-01-06,14,24
210,2019-01-13,10,24
211,2019-01-20,10,29
212,2019-01-27,12,31
213,2019-02-03,7,25
214,2019-02-10,12,27
215,2019-02-17,13,21
216,2019-02-24,9,23
217,2019-03-03,8,24
218,2019-03-10,10,20
219,2019-03-17,11,22
220,2019-03-24,9,23
221,2019-03-31,13,22
222,2019-04-07,10,22
223,2019-04-14,10,22
224,2019-04-21,7,20
225,2019-04-28,9,25
226,2019-05-05,16,25
227,2019-05-12,14,21
228,2019-05-19,19,19
229,2019-05-26,16,18
230,2019-06-02,11,20
231,2019-06-09,14,21
232,2019-06-16,17,20
233,2019-06-23,17,16
234,2019-06-30,19,14
235,2019-07-07,29,18
236,2019-07-14,26,18
237,2019-07-21,21,19
238,2019-07-28,16,24
239,2019-08-04,17,27
240,2019-08-11,10,29
241,2019-08-18,15,28
242,2019-08-25,14,28
243,2019-09-01,11,24
244,2019-09-08,9,28
245,2019-09-15,11,24
246,2019-09-22,12,31
247,2019-09-29,12,26
248,2019-10-06,11,24
249,2019-10-13,10,27
250,2019-10-20,9,28
251,2019-10-27,9,26
252,2019-11-03,12,30
253,2019-11-10,10,25
254,2019-11-17,11,27
255,2019-11-24,10,21
256,2019-12-01,9,28
257,2019-12-08,8,22
258,2019-12-15,12,28
259,2019-12-22,13,19
260,2019-12-29,12,20
